code,name,price,涨幅%,换手率%,成交量,MA5,MA20,RSI,评级,策略,环境,风险档,触发价,止损价,每股风险,TY高,TY低,突破状态,放量阈值,动量20日%,C23,C23原因
002958,青农商行,3.0,-1.9607843137254943,0.0,772608.0,3.106,3.0265,0,A,钻潜评级策略,good,1R,3.05,2.9,0.15,3.04,2.91,未突破,1238769.0,9.3,不达标,止损0.15元<0.5
002960,青鸟智控,8.09,-1.2210012210012167,0.0,86973.0,8.192,7.972499999999999,0,A,钻潜评级策略,weak,0.5R,8.33,8.0,0.33,8.31,8.02,未突破,174839.0,-0.7,不达标,止损0.33元<0.5
002966,苏州银行,8.18,-0.3654080389768666,0.0,371818.0,8.292000000000002,8.1325,0,A,钻潜评级策略,good,1R,8.63,8.19,0.44,8.61,8.21,未突破,841523.0,17.9,不达标,动量17.9%>10%；止损0.44元<0.5
003816,中国广核,3.89,-1.7676767676767624,0.0,1285091.0,4.014,4.0235,0,A,钻潜评级策略,bad,0.5R,4.17,3.97,0.2,4.16,3.98,未突破,1784234.0,8.0,不达标,止损0.20元<0.5
300021,大禹节水,3.9,-1.5151515151515138,0.0,126584.0,3.9240000000000004,3.8155,0,A,钻潜评级策略,good,1R,3.97,3.81,0.16,3.96,3.82,未突破,193389.0,-4.3,不达标,止损0.16元<0.5
300026,红日药业,3.41,1.7910447761193993,0.0,622493.0,3.406,3.3689954954805272,0,A,钻潜评级策略,good,1R,3.44,3.32,0.12,3.43,3.33,未突破,1124307.0,8.8,不达标,止损0.12元<0.5
300070,碧水源,3.5,-0.2849002849002802,0.0,331418.0,3.56,3.495,0,A,钻潜评级策略,good,1R,3.67,3.49,0.18,3.66,3.5,未突破,688938.0,6.7,不达标,止损0.18元<0.5
300160,秀强股份,4.29,-1.1520737327188946,0.0,61457.0,4.3420000000000005,4.2375,0,A,钻潜评级策略,bad,0.5R,4.45,4.24,0.21,4.44,4.25,未突破,100708.0,3.2,不达标,止损0.21元<0.5
300193,佳士科技,7.58,-0.5249343832021025,0.0,32960.0,7.608,7.483499999999999,0,A,钻潜评级策略,weak,0.5R,7.68,7.41,0.27,7.66,7.42,未突破,60742.0,-0.4,不达标,止损0.27元<0.5
300230,永利股份,4.23,0.0,0.0,72406.0,4.236000000000001,4.1485,0,A,钻潜评级策略,bad,0.5R,4.28,4.15,0.13,4.27,4.16,未突破,131103.0,3.4,不达标,止损0.13元<0.5
300441,鲍斯股份,6.81,-0.43859649122807154,0.0,46174.0,6.882000000000001,6.6975,0,A,钻潜评级策略,good,1R,7.04,6.68,0.36,7.03,6.69,未突破,157595.0,4.8,不达标,止损0.36元<0.5
300999,金龙鱼,26.02,-0.268302031429668,0.0,94354.0,26.272000000000002,25.908000000000005,0,A,钻潜评级策略,weak,0.5R,27.13,25.8,1.33,27.08,25.85,未突破,166085.0,11.1,不达标,动量11.1%>10%
301267,华厦眼科,16.15,1.2539184952978122,0.0,72716.0,16.308,16.1325,0,A,钻潜评级策略,weak,0.5R,16.82,15.98,0.84,16.79,16.01,未突破,81795.0,12.3,不达标,动量12.3%>10%
301296,新巨丰,6.24,-0.6369426751592355,0.0,29410.0,6.298,6.207,0,A,钻潜评级策略,good,1R,6.44,6.14,0.3,6.43,6.15,未突破,48515.0,0.3,不达标,止损0.30元<0.5
301301,川宁生物,9.05,3.3105022831050324,0.0,210658.0,8.866,8.6655,0,A,钻潜评级策略,good,1R,9.09,8.63,0.46,9.07,8.65,未突破,210818.0,8.0,不达标,止损0.46元<0.5
600098,广州发展,6.27,-0.15923566878981443,0.0,155804.0,6.382,6.306500000000001,0,B,钻潜评级策略,weak,0.5R,6.62,6.33,0.29,6.61,6.34,未突破,449059.0,10.0,不达标,止损0.29元<0.5
600117,西宁特钢,2.27,-1.7316017316017285,0.0,183959.0,2.2920000000000003,2.2295000000000003,0,B,钻潜评级策略,good,1R,2.32,2.23,0.09,2.32,2.23,未突破,226417.0,6.4,不达标,止损0.09元<0.5
600153,建发股份,8.63,-0.9184845005740572,0.0,192332.0,8.824000000000002,8.727,0,B,钻潜评级策略,weak,0.5R,8.8,8.34,0.46,8.78,8.36,未突破,322986.0,2.6,不达标,止损0.46元<0.5
600168,武汉控股,4.24,-1.3953488372092981,0.0,49748.0,4.3100000000000005,4.259,0,B,钻潜评级策略,weak,0.5R,4.32,4.1,0.22,4.31,4.11,未突破,84829.0,3.3,不达标,止损0.22元<0.5
600248,陕建股份,2.84,-1.388888888888895,0.0,184041.0,2.9219999999999997,2.886551546347817,0,B,钻潜评级策略,good,1R,3.04,2.89,0.15,3.03,2.9,未突破,304854.0,9.3,不达标,止损0.15元<0.5
600252,中恒集团,2.23,1.3636363636363447,0.0,479741.0,2.2279999999999998,2.184,0,B,钻潜评级策略,good,1R,2.25,2.16,0.09,2.25,2.16,未突破,1003403.0,14.2,不达标,动量14.2%>10%；止损0.09元<0.5
600348,华阳股份,8.48,-0.8187134502923965,0.0,389584.0,8.494,8.505615087834396,0,B,钻潜评级策略,good,1R,8.73,8.28,0.45,8.71,8.3,未突破,449889.0,7.1,不达标,止损0.45元<0.5
600350,山东高速,10.86,0.46253469010175685,0.0,122353.0,10.931999999999999,11.49,0,B,钻潜评级策略,good,1R,10.98,10.56,0.42,10.96,10.58,未突破,219123.0,-7.5,不达标,止损0.42元<0.5
600368,五洲交通,3.93,0.0,0.0,112279.0,3.928,3.8310000000000004,0,B,钻潜评级策略,good,1R,4.06,3.86,0.2,4.05,3.87,未突破,265330.0,12.5,不达标,动量12.5%>10%；止损0.20元<0.5
600469,风神股份,5.37,0.37383177570093906,0.0,64131.0,5.37,5.2795000000000005,0,B,钻潜评级策略,weak,0.5R,5.44,5.24,0.2,5.43,5.25,未突破,101733.0,0.7,不达标,止损0.20元<0.5
600526,菲达环保,4.38,-0.454545454545463,0.0,70707.0,4.428,4.333,0,B,钻潜评级策略,good,1R,4.53,4.32,0.21,4.52,4.33,未突破,121222.0,6.3,不达标,止损0.21元<0.5
600551,时代出版,6.86,-1.5781922525107572,0.0,51223.0,6.9959999999999996,6.83,0,B,钻潜评级策略,weak,0.5R,7.14,6.79,0.35,7.13,6.8,未突破,67541.0,8.2,不达标,止损0.35元<0.5
600566,济川药业,25.9,-4.392764857881137,0.0,93772.0,26.488,26.494999999999997,0,B,钻潜评级策略,weak,0.5R,27.51,26.13,1.38,27.46,26.18,未突破,121076.0,14.8,不达标,动量14.8%>10%
600576,祥源文旅,5.54,-0.8944543828264706,0.0,77311.0,5.612,5.647499999999999,0,B,钻潜评级策略,weak,0.5R,5.76,5.52,0.24,5.75,5.53,未突破,192087.0,-0.9,不达标,止损0.24元<0.5
600642,申能股份,8.34,-0.11976047904190823,0.0,177978.0,8.372,8.493500000476837,0,B,钻潜评级策略,weak,0.5R,8.57,8.2,0.37,8.55,8.22,未突破,444266.0,1.9,不达标,止损0.37元<0.5
600653,申华控股,1.66,0.0,0.0,165194.0,1.6640000000000001,1.6225,0,B,钻潜评级策略,weak,0.5R,1.7,1.63,0.07,1.7,1.63,未突破,291621.0,6.2,不达标,止损0.07元<0.5
600796,钱江生化,5.04,0.1988071570576455,0.0,57474.0,5.024,4.872999999999999,0,B,钻潜评级策略,good,1R,5.1,4.87,0.23,5.09,4.88,未突破,98513.0,6.5,不达标,止损0.23元<0.5
600834,申通地铁,7.29,-0.9510869565217406,0.0,21763.0,7.360000000000001,7.087999999999999,0,B,钻潜评级策略,good,1R,7.55,7.21,0.34,7.53,7.22,未突破,34496.0,11.7,不达标,动量11.7%>10%；止损0.34元<0.5
600906,财达证券,6.59,-0.45317220543806824,0.0,251413.0,6.5840000000000005,6.7812279743723565,0,B,钻潜评级策略,weak,0.5R,7.23,6.91,0.32,7.22,6.92,未突破,690887.0,2.8,不达标,止损0.32元<0.5
600917,重庆燃气,4.82,-0.4132231404958553,0.0,38298.0,4.87,4.85,0,B,钻潜评级策略,weak,0.5R,4.97,4.77,0.2,4.96,4.78,未突破,66708.0,4.0,不达标,止损0.20元<0.5
600975,新五丰,4.93,-0.8048289738430636,0.0,98288.0,4.95,4.9465,0,B,钻潜评级策略,good,1R,5.03,4.84,0.19,5.02,4.85,未突破,221079.0,-2.7,不达标,止损0.19元<0.5
601005,重庆钢铁,1.2,0.0,0.0,331584.0,1.214,1.201,0,B,钻潜评级策略,weak,0.5R,1.25,1.2,0.05,1.25,1.2,未突破,1203982.0,5.9,不达标,止损0.05元<0.5
601083,锦江航运,11.1,-0.8928571428571397,0.0,44999.0,11.291999999999998,10.8925,0,B,钻潜评级策略,good,1R,11.62,11.03,0.59,11.6,11.05,未突破,91126.0,13.4,不达标,动量13.4%>10%
601162,天风证券,3.63,-0.819672131147553,0.0,1246753.0,3.7020000000000004,3.7235,0,B,钻潜评级策略,good,1R,3.79,3.63,0.16,3.78,3.64,未突破,3432638.0,1.9,不达标,止损0.16元<0.5
601500,通用股份,4.03,0.24875621890549926,0.0,159817.0,4.036,3.9455,0,B,钻潜评级策略,weak,0.5R,4.13,3.96,0.17,4.12,3.97,未突破,227310.0,8.1,不达标,止损0.17元<0.5
601633,长城汽车,15.58,-0.8905852417302795,0.0,179733.0,16.006,16.054000000000002,0,B,钻潜评级策略,good,1R,16.53,15.72,0.81,16.5,15.75,未突破,279805.0,10.9,不达标,动量10.9%>10%
601686,友发集团,5.17,-1.147227533460815,0.0,58733.0,5.242,5.1385000000000005,0,B,钻潜评级策略,good,1R,5.37,5.14,0.23,5.36,5.15,未突破,96383.0,7.2,不达标,止损0.23元<0.5
601952,苏垦农发,8.24,-0.7228915662650715,0.0,126735.0,8.28,8.0915,0,B,钻潜评级策略,good,1R,8.43,8.09,0.34,8.41,8.11,未突破,169508.0,8.9,不达标,止损0.34元<0.5
603237,五芳斋,14.06,-0.636042402826853,0.0,8809.0,14.272,13.828,0,B,钻潜评级策略,good,1R,14.58,13.87,0.71,14.55,13.9,未突破,19834.0,13.3,不达标,动量13.3%>10%
603866,桃李面包,4.28,-0.6960556844547439,0.0,135714.0,4.332,4.154,0,B,钻潜评级策略,good,1R,4.45,4.23,0.22,4.44,4.24,未突破,215173.0,15.6,不达标,动量15.6%>10%；止损0.22元<0.5
603939,益丰药房,22.15,-1.4241210502892732,0.0,135348.0,22.478,21.981500000000004,0,B,钻潜评级策略,good,1R,22.91,21.79,1.12,22.86,21.83,未突破,200277.0,13.9,不达标,动量13.9%>10%
688602,康鹏科技,6.61,0.7621951219512368,0.0,46581.0,6.572,6.3935,0,B,钻潜评级策略,weak,0.5R,6.64,6.34,0.3,6.63,6.35,未突破,106028.0,-10.5,不达标,止损0.30元<0.5
000430,张家界,6.46,-1.2232415902140636,0.0,52671.0,6.537999999999999,6.2219999999999995,0,B,钻潜评级策略,weak,0.5R,6.66,6.39,0.27,6.65,6.4,未突破,131854.0,-3.2,不达标,止损0.27元<0.5
000529,广弘控股,4.72,-1.0482180293501009,0.0,42379.0,4.754,4.653,0,B,钻潜评级策略,good,1R,4.85,4.64,0.21,4.84,4.65,未突破,68908.0,5.4,不达标,止损0.21元<0.5
000709,河钢股份,2.13,-0.4672897196261738,0.0,706325.0,2.1559999999999997,2.0818619045288793,0,B,钻潜评级策略,good,1R,2.15,2.05,0.1,2.15,2.05,未突破,1454880.0,10.7,不达标,动量10.7%>10%；止损0.10元<0.5
000717,中南股份,2.23,-1.7621145374449365,0.0,190512.0,2.252,2.1865,0,B,钻潜评级策略,good,1R,2.3,2.2,0.1,2.3,2.2,未突破,256616.0,9.0,不达标,止损0.10元<0.5
000719,中原传媒,12.13,-2.0193861066235885,0.0,45491.0,12.528,12.2775,0,B,钻潜评级策略,good,1R,13.12,12.46,0.66,13.09,12.48,未突破,83095.0,15.6,不达标,动量15.6%>10%
000797,中国武夷,2.36,-1.6666666666666718,0.0,243118.0,2.3920000000000003,2.3125,0,B,钻潜评级策略,weak,0.5R,2.42,2.31,0.11,2.42,2.31,未突破,351749.0,5.2,不达标,止损0.11元<0.5
000860,顺鑫农业,10.78,-0.7366482504604033,0.0,107477.0,10.982,10.838000000000001,0,B,钻潜评级策略,good,1R,11.37,10.81,0.56,11.35,10.83,未突破,194719.0,13.1,不达标,动量13.1%>10%
000869,张裕A,17.54,1.1534025374855705,0.0,29219.0,17.548,17.142500000000002,0,B,钻潜评级策略,good,1R,17.99,17.12,0.87,17.95,17.15,未突破,20107.0,10.4,不达标,动量10.4%>10%
000881,中广核技,6.43,-0.4643962848297267,0.0,68152.0,6.5280000000000005,6.306,0,B,钻潜评级策略,weak,0.5R,6.69,6.35,0.34,6.68,6.36,未突破,136567.0,8.1,不达标,止损0.34元<0.5
000897,津滨发展,1.73,-1.1428571428571455,0.0,265548.0,1.7600000000000002,1.72,0,B,钻潜评级策略,bad,0.5R,1.81,1.73,0.08,1.81,1.73,未突破,424604.0,7.1,不达标,止损0.08元<0.5
000928,中钢国际,5.07,-0.7827788649706457,0.0,146464.0,5.1659999999999995,5.064500000000001,0,B,钻潜评级策略,bad,0.5R,5.32,5.05,0.27,5.31,5.06,未突破,253655.0,8.8,不达标,止损0.27元<0.5
000965,天保基建,3.12,-1.8867924528301883,0.0,196387.0,3.168,3.099,0,B,钻潜评级策略,weak,0.5R,3.23,3.1,0.13,3.22,3.11,未突破,201434.0,5.9,不达标,止损0.13元<0.5
000972,中基健康,3.44,0.2915451895043608,0.0,113931.0,3.404000000000001,3.3985,0,B,钻潜评级策略,weak,0.5R,3.66,3.47,0.19,3.65,3.48,未突破,133321.0,2.2,不达标,止损0.19元<0.5
001286,陕西能源,10.47,0.3835091083413289,0.0,179287.0,10.344,10.396,0,B,钻潜评级策略,weak,0.5R,10.5,10.08,0.42,10.48,10.1,未突破,388113.0,6.0,不达标,止损0.42元<0.5
002060,广东建工,3.31,-1.7804154302670683,0.0,178123.0,3.378,3.278,0,B,钻潜评级策略,good,1R,3.45,3.27,0.18,3.44,3.28,未突破,273553.0,9.9,不达标,止损0.18元<0.5
002078,太阳纸业,13.75,-1.0791366906474864,0.0,179343.0,14.081999999999999,14.120000000000001,0,B,钻潜评级策略,good,1R,14.86,14.1,0.76,14.83,14.13,未突破,353788.0,13.4,不达标,动量13.4%>10%
002084,海鸥住工,3.48,-1.6949152542372947,0.0,188283.0,3.508,3.4590000000000005,0,B,钻潜评级策略,good,1R,3.61,3.42,0.19,3.6,3.43,未突破,260308.0,-5.0,不达标,止损0.19元<0.5
002100,天康生物,7.08,0.7112375533428139,0.0,221179.0,7.074,7.019500000000001,0,B,钻潜评级策略,good,1R,7.27,6.89,0.38,7.26,6.9,未突破,402691.0,12.7,不达标,动量12.7%>10%；止损0.38元<0.5
002233,塔牌集团,7.41,-2.7559055118110187,0.0,178840.0,7.5,7.412999999999999,0,B,钻潜评级策略,weak,0.5R,7.71,7.32,0.39,7.69,7.33,未突破,195179.0,3.2,不达标,止损0.39元<0.5
002262,恩华药业,21.84,1.9132057862809138,0.0,133610.0,21.806,21.424,0,B,钻潜评级策略,good,1R,22.5,21.44,1.06,22.46,21.48,未突破,217988.0,12.8,不达标,动量12.8%>10%
002311,海大集团,45.91,-3.509878100042041,0.0,174298.0,47.42,47.736,0,B,钻潜评级策略,good,1R,49.65,47.11,2.54,49.55,47.2,未突破,160753.0,10.6,不达标,动量10.6%>10%
002321,华英农业,1.9,-1.5544041450777257,0.0,243790.0,1.9140000000000001,1.874,0,B,钻潜评级策略,good,1R,1.94,1.86,0.08,1.94,1.86,未突破,386435.0,3.2,不达标,止损0.08元<0.5
002391,长青股份,5.24,-0.7575757575757569,0.0,56740.0,5.272,5.148999999999999,0,B,钻潜评级策略,good,1R,5.35,5.17,0.18,5.34,5.18,未突破,113852.0,5.1,不达标,止损0.18元<0.5
002561,徐家汇,6.6,-0.9009009009009028,0.0,41153.0,6.674000000000001,6.489,0,B,钻潜评级策略,good,1R,6.85,6.53,0.32,6.84,6.54,未突破,65726.0,6.7,不达标,止损0.32元<0.5
002567,唐人神,3.61,0.0,0.0,120697.0,3.6239999999999997,3.6270000000000002,0,B,钻潜评级策略,good,1R,3.7,3.53,0.17,3.69,3.54,未突破,286901.0,2.5,不达标,止损0.17元<0.5
002573,清新环境,3.2,-1.2345679012345734,0.0,65567.0,3.242,3.184,0,B,钻潜评级策略,weak,0.5R,3.32,3.16,0.16,3.31,3.17,未突破,131783.0,7.1,不达标,止损0.16元<0.5
002688,金河生物,5.17,0.0,0.0,138222.0,5.1259999999999994,5.014,0,B,钻潜评级策略,good,1R,5.25,5.01,0.24,5.24,5.02,未突破,133566.0,6.9,不达标,止损0.24元<0.5
002746,仙坛股份,6.19,0.32414910858995505,0.0,126731.0,6.17,6.0155,0,B,钻潜评级策略,good,1R,6.3,6.03,0.27,6.29,6.04,未突破,303407.0,18.4,不达标,动量18.4%>10%；止损0.27元<0.5
002753,永东股份,6.13,-1.1290322580645218,0.0,29586.0,6.134,5.971,0,B,钻潜评级策略,good,1R,6.23,5.97,0.26,6.22,5.98,未突破,52309.0,5.1,不达标,止损0.26元<0.5
002797,第一创业,6.56,-0.7564296520423675,0.0,529768.0,6.636,6.543775341900516,0,B,钻潜评级策略,good,1R,6.78,6.49,0.29,6.77,6.5,未突破,821736.0,5.8,不达标,止损0.29元<0.5
300425,中建环能,3.95,-0.2525252525252486,0.0,110808.0,3.97,3.867,0,B,钻潜评级策略,weak,0.5R,4.05,3.87,0.18,4.04,3.88,未突破,155844.0,4.9,不达标,止损0.18元<0.5
300636,同和药业,6.94,1.4619883040935644,0.0,85662.0,6.851999999999999,6.715999999999999,0,B,钻潜评级策略,good,1R,6.99,6.69,0.3,6.98,6.7,未突破,100131.0,4.8,不达标,止损0.30元<0.5
300729,乐歌股份,10.16,-0.39215686274508554,0.0,23980.0,10.239999999999998,9.965,0,B,钻潜评级策略,weak,0.5R,10.42,9.99,0.43,10.4,10.01,未突破,39097.0,7.3,不达标,止损0.43元<0.5
