mode,code,date,grade,PT,TY,DN,DL,LK,SF,close,trigger,stop,risk,prbook_warn
prebreak,000899,2020-10-26,S,S,A,C,S,S,A,4.0158,4.11,3.93,0.18,
prebreak,300349,2020-10-26,S,S,A,C,S,S,A,13.5145,13.71,12.99,0.72,
prebreak,600123,2020-10-26,S,S,A,C,S,S,A,3.0989,3.21,3.07,0.14,
prebreak,600302,2020-10-26,S,S,A,C,S,S,A,4.3984,4.83,4.61,0.22,
prebreak,000488,2020-10-27,S,S,A,C,S,S,A,5.2153,5.32,5.09,0.23,
prebreak,000600,2020-10-27,S,S,A,C,S,S,A,4.925,4.99,4.8,0.19,
prebreak,002636,2020-10-27,S,S,A,C,S,S,A,7.8371,8.15,7.75,0.4,
prebreak,002948,2020-10-27,S,S,A,C,S,S,A,3.772,3.95,3.79,0.16,
prebreak,600188,2020-10-27,S,S,A,C,S,S,A,3.2449,3.29,3.16,0.13,
prebreak,600202,2020-10-27,S,S,A,C,S,S,A,4.3124,4.47,4.28,0.19,
prebreak,600605,2020-10-27,S,S,A,C,S,S,A,8.0318,8.53,8.09,0.44,
prebreak,600997,2020-10-27,S,S,A,C,S,S,A,3.8218,3.95,3.77,0.18,
prebreak,000007,2020-10-28,S,S,A,A,S,S,A,8.86,9.43,8.98,0.45,
prebreak,000635,2020-10-28,S,S,A,A,S,S,A,7.7883,7.84,7.46,0.38,
prebreak,002073,2020-10-28,S,S,A,C,S,S,A,3.9355,4.06,3.87,0.19,
prebreak,002422,2020-10-28,S,S,A,A,S,S,A,21.0067,20.64,19.58,1.06,
prebreak,002849,2020-10-28,S,S,A,C,S,S,A,10.1614,10.76,10.25,0.51,
prebreak,300583,2020-10-28,S,S,A,C,S,S,A,18.8104,18.7,17.87,0.83,
prebreak,600977,2020-10-28,S,S,A,C,S,S,A,12.5238,14.14,13.47,0.67,
prebreak,603228,2020-10-28,S,S,A,C,S,S,A,30.3019,32.54,30.93,1.61,
prebreak,603657,2020-10-28,S,S,A,C,S,S,A,20.0159,20.01,18.98,1.03,
prebreak,603999,2020-10-28,S,S,A,C,S,S,A,5.4967,5.66,5.41,0.25,
prebreak,000301,2020-10-29,S,S,A,C,S,S,A,6.0353,6.37,6.1,0.27,
prebreak,000707,2020-10-29,S,S,A,C,S,S,A,2.3811,2.5,2.41,0.09,
prebreak,600007,2020-10-29,S,S,A,C,S,S,A,9.6313,9.8,9.41,0.39,
prebreak,600256,2020-10-29,S,S,A,C,S,S,A,2.0353,2.08,2.0,0.08,
prebreak,600373,2020-10-29,S,S,A,C,S,S,A,8.7977,9.11,8.68,0.43,
prebreak,600487,2020-10-29,S,S,A,C,S,S,A,14.1158,14.77,14.12,0.65,
prebreak,600500,2020-10-29,S,S,A,A,S,S,A,5.1071,5.31,5.05,0.26,
prebreak,603269,2020-10-29,S,S,A,C,S,S,A,3.0991,3.19,3.03,0.16,
prebreak,002633,2020-10-30,S,S,A,C,S,S,A,8.8,9.19,8.71,0.48,
prebreak,002752,2020-10-30,S,S,A,C,S,S,A,5.3771,5.42,5.23,0.19,
prebreak,002789,2020-10-30,S,S,A,B,S,S,A,16.75,17.16,16.27,0.89,
prebreak,300166,2020-10-30,S,S,A,B,S,S,A,12.07,13.59,12.93,0.66,
prebreak,600848,2020-10-30,S,S,A,C,S,S,A,16.7219,17.86,17.02,0.84,
prebreak,601009,2020-10-30,S,S,A,B,S,S,A,5.6863,6.1,5.83,0.27,
prebreak,601369,2020-10-30,S,S,A,B,S,S,A,5.0589,5.35,5.07,0.28,
prebreak,603177,2020-10-30,S,S,A,C,S,S,A,7.9655,9.16,8.69,0.47,
prebreak,000404,2020-11-02,S,S,A,C,S,S,A,3.162,3.31,3.14,0.17,
prebreak,000899,2020-11-02,S,S,A,C,S,S,A,4.3816,4.14,3.93,0.21,
prebreak,000983,2020-11-02,S,S,A,C,S,S,A,3.4189,3.46,3.28,0.18,
prebreak,002162,2020-11-02,S,S,A,C,S,S,A,3.25,3.53,3.36,0.17,
prebreak,300349,2020-11-02,S,S,A,C,S,S,A,12.9381,13.71,12.99,0.72,
prebreak,600302,2020-11-02,S,S,A,C,S,S,A,4.0722,4.4,4.22,0.18,
prebreak,600406,2020-11-02,S,S,A,A,S,S,A,11.3395,10.72,10.19,0.53,
prebreak,600475,2020-11-02,S,S,A,C,S,S,A,5.9954,6.79,6.45,0.34,
prebreak,000488,2020-11-03,S,S,A,C,S,S,A,5.3422,5.37,5.09,0.28,
prebreak,300422,2020-11-03,S,S,A,C,S,S,A,11.1643,12.11,11.61,0.5,
prebreak,600624,2020-11-03,S,S,A,B,S,S,A,9.37,9.17,8.76,0.41,
prebreak,000055,2020-11-04,S,S,A,C,S,S,A,4.4724,4.52,4.34,0.18,
prebreak,002029,2020-11-04,S,S,A,C,S,S,A,4.9642,5.08,4.89,0.19,
prebreak,002073,2020-11-04,S,S,A,C,S,S,A,3.8685,3.96,3.74,0.22,
prebreak,002422,2020-11-04,S,S,A,C,S,S,A,21.1216,21.53,20.45,1.08,
prebreak,002479,2020-11-04,S,S,A,C,S,S,A,5.6543,5.89,5.6,0.29,
prebreak,002566,2020-11-04,S,S,A,C,S,S,A,6.6177,6.79,6.46,0.33,
prebreak,002879,2020-11-04,S,S,A,C,S,S,A,14.5149,14.87,14.14,0.73,
prebreak,300583,2020-11-04,S,S,A,C,S,S,A,18.1784,18.7,17.87,0.83,
prebreak,600580,2020-11-04,S,S,A,B,S,S,A,10.4209,10.13,9.7,0.43,
prebreak,600982,2020-11-04,S,S,A,C,S,S,A,2.5326,2.48,2.38,0.1,
prebreak,603657,2020-11-04,S,S,A,C,S,S,A,20.4708,20.01,18.98,1.03,
prebreak,603667,2020-11-04,S,S,A,C,S,S,A,8.3077,7.84,7.49,0.35,
prebreak,603999,2020-11-04,S,S,A,C,S,S,A,5.5444,5.6,5.31,0.29,
prebreak,000707,2020-11-05,S,S,A,C,S,S,A,2.2288,2.5,2.41,0.09,
prebreak,002889,2020-11-05,S,S,A,C,S,S,A,10.1448,10.09,9.61,0.48,
prebreak,600487,2020-11-05,S,S,A,A,S,S,A,14.7871,14.56,13.87,0.69,
prebreak,601601,2020-11-05,S,S,A,C,S,S,A,25.624,26.69,25.49,1.2,
prebreak,603188,2020-11-05,S,S,A,C,S,S,A,5.35,5.44,5.19,0.25,
prebreak,300166,2020-11-06,S,S,A,C,S,S,A,12.37,13.59,12.93,0.66,
prebreak,600535,2020-11-06,S,S,A,C,S,S,A,15.1747,14.81,14.14,0.67,
prebreak,600848,2020-11-06,S,S,A,B,S,S,A,17.6078,17.86,17.02,0.84,
prebreak,601009,2020-11-06,S,S,A,A,S,S,A,5.9391,5.87,5.6,0.27,
prebreak,603177,2020-11-06,S,S,A,C,S,S,A,8.085,8.21,7.89,0.32,
prebreak,000899,2020-11-09,S,S,A,C,S,S,A,4.4173,4.54,4.33,0.21,
prebreak,002440,2020-11-09,S,S,A,C,S,S,A,7.8409,7.91,7.5,0.41,
prebreak,300349,2020-11-09,S,S,A,C,S,S,A,13.6005,13.71,12.99,0.72,
prebreak,600475,2020-11-09,S,S,A,C,S,S,A,6.2758,6.31,6.0,0.31,
prebreak,000338,2020-11-10,S,S,A,C,S,S,A,13.6334,13.57,12.86,0.71,
prebreak,000488,2020-11-10,S,S,A,C,S,S,A,5.4497,5.37,5.09,0.28,
prebreak,002636,2020-11-10,S,S,A,C,S,S,A,7.8946,8.15,7.75,0.4,
prebreak,002687,2020-11-10,S,S,A,B,S,S,A,3.7933,3.91,3.71,0.2,
prebreak,300422,2020-11-10,S,S,A,B,S,S,A,11.4724,11.22,10.82,0.4,
prebreak,002422,2020-11-11,S,S,A,C,S,S,A,20.4942,21.82,20.72,1.1,
prebreak,600167,2020-11-11,S,S,A,B,S,S,A,10.9848,11.44,10.92,0.52,
prebreak,600208,2020-11-11,S,S,A,B,S,S,A,3.1666,3.23,3.08,0.15,
prebreak,600493,2020-11-11,S,S,A,C,S,S,A,5.2988,5.61,5.36,0.25,
prebreak,600580,2020-11-11,S,S,A,C,S,S,A,10.1441,10.84,10.39,0.45,
prebreak,603657,2020-11-11,S,S,A,C,S,S,A,19.1989,20.01,18.98,1.03,
prebreak,603667,2020-11-11,S,S,A,C,S,S,A,8.033,8.48,8.09,0.39,
prebreak,000968,2020-11-12,S,S,A,C,S,S,A,7.4312,7.74,7.36,0.38,
prebreak,002253,2020-11-12,S,S,A,C,S,S,A,15.5789,16.15,15.46,0.69,
prebreak,600322,2020-11-12,S,S,A,A,S,S,A,2.48,2.5,2.42,0.08,
prebreak,600345,2020-11-12,S,S,A,C,S,S,A,18.886,20.29,19.41,0.88,
prebreak,600487,2020-11-12,S,S,A,C,S,S,A,14.4131,15.11,14.34,0.77,
prebreak,600500,2020-11-12,S,S,A,C,S,S,A,5.021,5.26,4.99,0.27,
prebreak,603188,2020-11-12,S,S,A,B,S,S,A,5.82,5.47,5.26,0.21,
prebreak,000686,2020-11-13,S,S,A,C,S,S,A,8.521,9.39,8.92,0.47,
prebreak,002149,2020-11-13,S,S,A,B,S,S,A,9.2766,8.02,7.66,0.36,
prebreak,002534,2020-11-13,S,S,A,C,S,S,A,8.862,9.09,8.64,0.45,
prebreak,002805,2020-11-13,S,S,A,C,S,S,A,8.7656,8.99,8.52,0.47,
prebreak,002899,2020-11-13,S,S,A,C,S,S,A,14.9059,15.21,14.52,0.69,
prebreak,300166,2020-11-13,S,S,A,C,S,S,A,12.27,12.83,12.17,0.66,
prebreak,600848,2020-11-13,S,S,A,C,S,S,A,16.2715,17.86,17.02,0.84,
prebreak,601009,2020-11-13,S,S,A,C,S,S,A,5.9242,5.87,5.6,0.27,
prebreak,601318,2020-11-13,S,S,A,C,S,S,A,61.2366,61.01,58.58,2.43,
prebreak,603177,2020-11-13,S,S,A,C,S,S,A,8.4633,8.21,7.89,0.32,
prebreak,000915,2020-11-16,S,S,A,C,S,S,A,20.8791,21.87,20.75,1.12,
prebreak,002092,2020-11-16,S,S,A,B,S,S,A,5.8061,5.05,4.83,0.22,
prebreak,002225,2020-11-16,S,S,A,A,S,S,A,4.9655,4.75,4.51,0.24,
prebreak,002440,2020-11-16,S,S,A,A,S,S,A,8.0993,8.02,7.66,0.36,
prebreak,002441,2020-11-16,S,S,A,C,S,S,A,6.9959,7.4,7.05,0.35,
prebreak,002462,2020-11-16,S,S,A,C,S,S,A,13.8139,14.09,13.51,0.58,
prebreak,002546,2020-11-16,S,S,A,B,S,S,A,3.7576,3.78,3.61,0.17,
prebreak,300473,2020-11-16,S,S,A,C,S,S,A,26.5033,27.36,26.12,1.24,
prebreak,600475,2020-11-16,S,S,A,C,S,S,A,6.0987,6.28,5.97,0.31,
prebreak,600630,2020-11-16,S,S,A,C,S,S,A,6.3363,6.38,6.15,0.23,
prebreak,600903,2020-11-16,S,S,A,C,S,S,A,11.6812,11.48,10.92,0.56,
prebreak,600971,2020-11-16,S,S,A,C,S,S,A,3.5619,3.55,3.36,0.19,
prebreak,601163,2020-11-16,S,S,A,C,S,S,A,15.3027,13.42,12.89,0.53,
prebreak,603677,2020-11-16,S,S,A,C,S,S,A,11.057,11.27,10.78,0.49,
prebreak,000488,2020-11-17,S,S,A,B,S,S,A,5.8794,5.37,5.09,0.28,
prebreak,002203,2020-11-17,S,S,A,C,S,S,A,7.5454,7.71,7.31,0.4,
prebreak,300664,2020-11-17,S,S,A,C,S,S,A,8.6304,9.22,8.76,0.46,
prebreak,002394,2020-11-18,S,S,A,B,S,S,A,9.5358,9.02,8.64,0.38,
prebreak,002422,2020-11-18,S,S,A,C,S,S,A,20.2821,20.77,19.99,0.78,
prebreak,600167,2020-11-18,S,S,A,C,S,S,A,11.0577,11.44,10.92,0.52,
prebreak,600208,2020-11-18,S,S,A,B,S,S,A,3.1958,3.23,3.05,0.18,
prebreak,600493,2020-11-18,S,S,A,C,S,S,A,5.3457,5.5,5.25,0.25,
prebreak,603657,2020-11-18,S,S,A,C,S,S,A,19.1247,19.54,18.69,0.85,
prebreak,603667,2020-11-18,S,S,A,C,S,S,A,8.194,8.26,7.83,0.43,
prebreak,000617,2020-11-19,S,S,A,C,S,S,A,6.089,6.16,5.87,0.29,
prebreak,002010,2020-11-19,S,S,A,C,S,S,A,4.9723,5.06,4.86,0.2,
prebreak,002253,2020-11-19,S,S,A,C,S,S,A,15.9852,16.04,15.31,0.73,
prebreak,600256,2020-11-19,S,S,A,C,S,S,A,2.0697,2.1,2.0,0.1,
prebreak,600281,2020-11-19,S,S,A,B,S,S,A,3.96,3.93,3.78,0.15,
prebreak,600284,2020-11-19,S,S,A,C,S,S,A,5.3508,5.51,5.31,0.2,
prebreak,600345,2020-11-19,S,S,A,B,S,S,A,19.0724,19.57,18.56,1.01,
prebreak,600500,2020-11-19,S,S,A,C,S,S,A,5.2506,5.16,4.93,0.23,
prebreak,002101,2020-11-20,S,S,A,B,S,S,A,7.2314,7.04,6.69,0.35,
prebreak,002355,2020-11-20,S,S,A,A,S,S,A,5.99,6.02,5.72,0.3,
prebreak,002805,2020-11-20,S,S,A,B,S,S,A,9.3989,8.99,8.52,0.47,
prebreak,002899,2020-11-20,S,S,A,C,S,S,A,15.1801,15.57,14.89,0.68,
prebreak,300616,2020-11-20,S,S,A,C,S,S,A,53.0311,52.73,50.1,2.63,
prebreak,603177,2020-11-20,S,S,A,C,S,S,A,8.772,8.21,7.89,0.32,
prebreak,000507,2020-11-23,S,S,A,C,S,S,A,5.4482,5.39,5.13,0.26,
prebreak,000915,2020-11-23,S,S,A,B,S,S,A,20.5413,20.98,19.94,1.04,
prebreak,002225,2020-11-23,S,S,A,C,S,S,A,4.7905,4.75,4.51,0.24,
prebreak,002296,2020-11-23,S,S,A,B,S,S,A,7.6712,7.83,7.48,0.35,
prebreak,002440,2020-11-23,S,S,A,A,S,S,A,8.6492,8.26,7.85,0.41,
prebreak,002462,2020-11-23,S,S,A,C,S,S,A,14.3783,14.17,13.51,0.66,
prebreak,601311,2020-11-23,S,S,A,B,S,S,A,7.3589,7.12,6.84,0.28,
prebreak,002093,2020-11-24,S,S,A,C,S,S,A,7.9642,8.09,7.73,0.36,
prebreak,002203,2020-11-24,S,S,A,C,S,S,A,7.8706,7.71,7.31,0.4,
prebreak,300422,2020-11-24,S,S,A,C,S,S,A,12.2081,12.39,11.74,0.65,
prebreak,600096,2020-11-25,S,S,A,B,S,S,A,4.566,4.23,4.02,0.21,
prebreak,600167,2020-11-25,S,S,A,C,S,S,A,11.0253,11.31,10.85,0.46,
prebreak,000767,2020-11-26,S,S,A,A,S,S,A,2.68,2.66,2.52,0.14,
prebreak,600279,2020-11-26,S,S,A,C,S,S,A,3.6906,3.81,3.64,0.17,
prebreak,600585,2020-11-26,S,S,A,C,S,S,A,41.1966,43.3,41.33,1.97,
prebreak,603569,2020-11-26,S,S,A,C,S,S,A,7.7214,7.91,7.59,0.32,
prebreak,002040,2020-11-27,S,S,A,C,S,S,A,6.3141,5.81,5.57,0.24,
prebreak,002355,2020-11-27,S,S,A,C,S,S,A,6.12,6.02,5.72,0.3,
prebreak,300616,2020-11-27,S,S,A,A,S,S,A,58.1624,52.73,50.1,2.63,
prebreak,600561,2020-11-27,S,S,A,C,S,S,A,5.0477,5.27,5.0,0.27,
prebreak,002225,2020-11-30,S,S,A,C,S,S,A,4.7076,4.88,4.65,0.23,
prebreak,002296,2020-11-30,S,S,A,C,S,S,A,7.3835,7.88,7.56,0.32,
prebreak,002440,2020-11-30,S,S,A,C,S,S,A,8.2909,8.26,7.85,0.41,
prebreak,002462,2020-11-30,S,S,A,C,S,S,A,13.9304,14.44,13.82,0.62,
prebreak,603050,2020-11-30,S,S,A,C,S,S,A,5.1659,5.69,5.42,0.27,
prebreak,002093,2020-12-01,S,S,A,C,S,S,A,7.9545,8.23,7.86,0.37,
prebreak,300422,2020-12-01,S,S,A,C,S,S,A,12.4566,12.39,11.8,0.59,
prebreak,002015,2020-12-02,S,S,A,C,S,S,A,5.6488,5.78,5.5,0.28,
prebreak,600167,2020-12-02,S,S,A,C,S,S,A,10.6124,11.33,10.75,0.58,
prebreak,603955,2020-12-02,S,S,A,C,S,S,A,17.1355,17.43,16.55,0.88,
prebreak,002889,2020-12-03,S,S,A,C,S,S,A,9.4461,9.68,9.32,0.36,
prebreak,600186,2020-12-03,S,S,A,B,S,S,A,2.86,2.76,2.65,0.11,
prebreak,002446,2020-12-04,S,S,A,C,S,S,A,7.22,7.49,7.15,0.34,
prebreak,300616,2020-12-04,S,S,A,C,S,S,A,61.2343,52.73,50.1,2.63,
prebreak,600231,2020-12-04,S,S,A,C,S,S,A,2.2251,2.17,2.07,0.1,
prebreak,600444,2020-12-04,S,S,A,C,S,S,A,10.3586,10.41,9.86,0.55,
prebreak,600561,2020-12-04,S,S,A,C,S,S,A,5.0178,5.11,4.91,0.2,
prebreak,600819,2020-12-04,S,S,A,C,S,S,A,4.7767,4.77,4.54,0.23,
prebreak,002225,2020-12-07,S,S,A,C,S,S,A,4.7076,4.88,4.65,0.23,
prebreak,002233,2020-12-07,S,S,A,C,S,S,A,9.9102,10.38,9.87,0.51,
prebreak,002455,2020-12-07,S,S,A,B,S,S,A,5.2289,5.34,5.09,0.25,
prebreak,601326,2020-12-07,S,S,A,C,S,S,A,2.3761,2.46,2.37,0.09,
prebreak,601390,2020-12-07,S,S,A,C,S,S,A,4.5849,4.82,4.61,0.21,
prebreak,000825,2020-12-08,S,S,A,C,S,S,A,3.2614,3.4,3.24,0.16,
prebreak,002377,2020-12-08,S,S,A,C,S,S,A,4.41,4.51,4.3,0.21,
prebreak,600028,2020-12-08,S,S,A,C,S,S,A,2.9089,3.04,2.88,0.16,
prebreak,000677,2020-12-09,S,S,A,C,S,S,A,2.88,3.07,2.93,0.14,
prebreak,000852,2020-12-09,S,S,A,C,S,S,A,4.61,4.94,4.71,0.23,
prebreak,002015,2020-12-09,S,S,A,C,S,S,A,5.3687,5.73,5.48,0.25,
prebreak,600982,2020-12-09,S,S,A,C,S,S,A,2.6066,2.67,2.55,0.12,
prebreak,603955,2020-12-09,S,S,A,B,S,S,A,15.7175,17.43,16.79,0.64,
prebreak,300594,2020-12-10,S,S,A,C,S,S,A,26.112,28.01,26.68,1.33,
prebreak,600076,2020-12-10,S,S,A,C,S,S,A,3.74,3.79,3.61,0.18,
prebreak,600186,2020-12-10,S,S,A,C,S,S,A,2.88,2.76,2.65,0.11,
prebreak,600388,2020-12-10,S,S,A,C,S,S,A,8.5497,9.29,8.93,0.36,
prebreak,600585,2020-12-10,S,S,A,C,S,S,A,39.624,42.39,40.44,1.95,
prebreak,000791,2020-12-11,S,S,A,C,S,S,A,3.1587,3.55,3.36,0.19,
prebreak,002534,2020-12-11,S,S,A,B,S,S,A,8.4642,9.88,9.38,0.5,
prebreak,002746,2020-12-11,S,S,A,A,S,S,A,7.1465,6.96,6.73,0.23,
prebreak,601678,2020-12-11,S,S,A,C,S,S,A,4.5303,4.9,4.69,0.21,
prebreak,603689,2020-12-11,S,S,A,C,S,S,A,6.8329,6.97,6.65,0.32,
prebreak,002225,2020-12-14,S,S,A,C,S,S,A,4.7629,4.82,4.63,0.19,
prebreak,002327,2020-12-14,S,S,A,C,S,S,A,5.1696,5.56,5.36,0.2,
prebreak,002546,2020-12-14,S,S,A,C,S,S,A,3.5426,3.75,3.57,0.18,
prebreak,601311,2020-12-14,S,S,A,C,S,S,A,7.5359,7.12,6.84,0.28,
prebreak,002687,2020-12-15,S,S,A,C,S,S,A,3.3705,3.62,3.47,0.15,
prebreak,600307,2020-12-15,S,S,A,C,S,S,A,1.62,1.71,1.64,0.07,
prebreak,000558,2020-12-16,S,S,A,C,S,S,A,2.89,3.15,2.98,0.17,
prebreak,000677,2020-12-16,S,S,A,C,S,S,A,2.74,3.07,2.93,0.14,
prebreak,000852,2020-12-16,S,S,A,C,S,S,A,4.49,4.94,4.71,0.23,
prebreak,600982,2020-12-16,S,S,A,C,S,S,A,2.5901,2.67,2.55,0.12,
prebreak,601997,2020-12-16,S,S,A,C,S,S,A,5.8786,6.05,5.84,0.21,
prebreak,603926,2020-12-16,S,S,A,C,S,S,A,8.2752,8.65,8.26,0.39,
prebreak,603955,2020-12-16,S,S,A,C,S,S,A,14.9686,17.43,16.79,0.64,
prebreak,300594,2020-12-17,S,S,A,C,S,S,A,25.0608,28.01,26.68,1.33,
prebreak,600125,2020-12-17,S,S,A,C,S,S,A,4.6228,4.66,4.5,0.16,
prebreak,600388,2020-12-17,S,S,A,C,S,S,A,8.2733,9.29,8.93,0.36,
prebreak,600585,2020-12-17,S,S,A,C,S,S,A,39.6165,40.03,38.55,1.48,
prebreak,002484,2020-12-18,S,S,A,C,S,S,A,10.4236,11.28,10.76,0.52,
prebreak,002746,2020-12-18,S,S,A,C,S,S,A,6.9887,6.96,6.73,0.23,
prebreak,002775,2020-12-18,S,S,A,B,S,S,A,4.5336,4.93,4.71,0.22,
prebreak,600444,2020-12-18,S,S,A,C,S,S,A,9.5371,9.69,9.23,0.46,
prebreak,600871,2020-12-18,S,S,A,C,S,S,A,2.03,1.91,1.84,0.07,
prebreak,603790,2020-12-18,S,S,A,C,S,S,A,11.5898,11.73,11.29,0.44,
prebreak,002225,2020-12-21,S,S,A,B,S,S,A,4.9655,4.89,4.63,0.26,
prebreak,002546,2020-12-21,S,S,A,C,S,S,A,3.6114,3.64,3.48,0.16,
prebreak,000825,2020-12-22,S,S,A,C,S,S,A,3.1992,3.34,3.16,0.18,
prebreak,002093,2020-12-22,S,S,A,C,S,S,A,7.2586,7.54,7.17,0.37,
prebreak,300422,2020-12-22,S,S,A,C,S,S,A,11.7707,11.89,11.41,0.48,
prebreak,600202,2020-12-22,S,S,A,C,S,S,A,4.1132,4.27,4.06,0.21,
prebreak,600307,2020-12-22,S,S,A,B,S,S,A,1.67,1.71,1.64,0.07,
prebreak,600512,2020-12-22,S,S,A,C,S,S,A,2.7762,2.87,2.74,0.13,
prebreak,601869,2020-12-22,S,S,A,C,S,S,A,25.9631,26.97,25.83,1.14,
prebreak,603773,2020-12-22,S,S,A,C,S,S,A,12.6682,13.13,12.53,0.6,
prebreak,000558,2020-12-23,S,S,A,C,S,S,A,2.81,2.97,2.82,0.15,
prebreak,000852,2020-12-23,S,S,A,C,S,S,A,4.42,4.66,4.44,0.22,
prebreak,000970,2020-12-23,S,S,A,C,S,S,A,8.4709,9.04,8.57,0.47,
prebreak,600159,2020-12-23,S,S,A,C,S,S,A,2.4104,2.52,2.39,0.13,
prebreak,600167,2020-12-23,S,S,A,C,S,S,A,9.5682,10.86,10.42,0.44,
prebreak,600982,2020-12-23,S,S,A,A,S,S,A,2.8697,2.67,2.55,0.12,
prebreak,603955,2020-12-23,S,S,A,C,S,S,A,14.2896,17.43,16.79,0.64,
prebreak,000682,2020-12-24,S,S,A,B,S,S,A,5.1187,5.22,4.95,0.27,
prebreak,002119,2020-12-24,S,S,A,C,S,S,A,9.9432,11.31,10.73,0.58,
prebreak,600133,2020-12-24,S,S,A,C,S,S,A,4.8002,5.12,4.87,0.25,
prebreak,600256,2020-12-24,S,S,A,C,S,S,A,1.9803,2.06,1.98,0.08,
prebreak,600575,2020-12-24,S,S,A,B,S,S,A,2.1217,2.13,2.04,0.09,
prebreak,603918,2020-12-24,S,S,A,C,S,S,A,7.5302,8.85,8.52,0.33,
prebreak,000966,2020-12-25,S,S,A,B,S,S,A,4.1348,3.69,3.53,0.16,
prebreak,002775,2020-12-25,S,S,A,C,S,S,A,4.38,4.6,4.41,0.19,
prebreak,600444,2020-12-25,S,S,A,C,S,S,A,9.0933,9.64,9.23,0.41,
prebreak,600558,2020-12-25,S,S,A,C,S,S,A,2.8068,2.85,2.72,0.13,
prebreak,600871,2020-12-25,S,S,A,C,S,S,A,2.0,2.03,1.93,0.1,
prebreak,601088,2020-12-25,S,S,A,C,S,S,A,12.1969,12.63,12.08,0.55,
prebreak,603689,2020-12-25,S,S,A,A,S,S,A,7.0818,6.97,6.65,0.32,
prebreak,603790,2020-12-25,S,S,A,C,S,S,A,10.9322,11.73,11.29,0.44,
prebreak,002225,2020-12-28,S,S,A,A,S,S,A,4.3022,4.89,4.63,0.26,
prebreak,002441,2020-12-28,S,S,A,C,S,S,A,6.4242,6.72,6.42,0.3,
prebreak,002546,2020-12-28,S,S,A,B,S,S,A,3.4996,3.61,3.47,0.14,
prebreak,600782,2020-12-28,S,S,A,C,S,S,A,3.4489,3.61,3.42,0.19,
prebreak,002093,2020-12-29,S,S,A,B,S,S,A,6.988,7.54,7.17,0.37,
prebreak,002687,2020-12-29,S,S,A,B,S,S,A,3.6876,3.45,3.28,0.17,
prebreak,600022,2020-12-29,S,S,A,C,S,S,A,1.3209,1.35,1.29,0.06,
prebreak,600202,2020-12-29,S,S,A,B,S,S,A,4.1829,4.27,4.06,0.21,
prebreak,600307,2020-12-29,S,S,A,C,S,S,A,1.67,1.71,1.64,0.07,
prebreak,600469,2020-12-29,S,S,A,C,S,S,A,4.5345,4.55,4.39,0.16,
prebreak,600706,2020-12-29,S,S,A,C,S,S,A,7.12,7.56,7.27,0.29,
prebreak,601018,2020-12-29,S,S,A,A,S,S,A,3.3484,3.28,3.13,0.15,
prebreak,601869,2020-12-29,S,S,A,B,S,S,A,25.8874,26.56,25.5,1.06,
prebreak,603320,2020-12-29,S,S,A,C,S,S,A,10.623,12.61,12.08,0.53,
prebreak,603773,2020-12-29,S,S,A,B,S,S,A,12.209,13.04,12.53,0.51,
prebreak,000709,2020-12-30,S,S,A,C,S,S,A,1.9467,2.03,1.94,0.09,
prebreak,000852,2020-12-30,S,S,A,C,S,S,A,4.49,4.59,4.37,0.22,
prebreak,000970,2020-12-30,S,S,A,C,S,S,A,8.2673,8.64,8.2,0.44,
prebreak,002067,2020-12-30,S,S,A,C,S,S,A,3.3808,3.55,3.38,0.17,
prebreak,002849,2020-12-30,S,S,A,C,S,S,A,8.3114,10.11,9.67,0.44,
prebreak,600025,2020-12-30,S,S,A,C,S,S,A,3.8927,4.04,3.84,0.2,
prebreak,600159,2020-12-30,S,S,A,C,S,S,A,2.4297,2.52,2.39,0.13,
prebreak,600167,2020-12-30,S,S,A,C,S,S,A,9.1554,10.86,10.42,0.44,
prebreak,601898,2020-12-30,S,S,A,C,S,S,A,3.7087,3.69,3.5,0.19,
prebreak,000682,2020-12-31,S,S,A,C,S,S,A,4.7435,5.22,4.95,0.27,
prebreak,000883,2020-12-31,S,S,A,C,S,S,A,3.3761,3.43,3.29,0.14,
prebreak,002554,2020-12-31,S,S,A,C,S,S,A,2.5177,2.44,2.33,0.11,
prebreak,600256,2020-12-31,S,S,A,C,S,S,A,1.9459,2.06,1.98,0.08,
prebreak,600320,2020-12-31,S,S,A,A,S,S,A,3.3593,2.87,2.75,0.12,
prebreak,600575,2020-12-31,S,S,A,C,S,S,A,2.1401,2.13,2.04,0.09,
prebreak,600892,2020-12-31,S,S,A,C,S,S,A,2.91,3.22,3.05,0.17,
prebreak,603099,2020-12-31,S,S,A,C,S,S,A,7.8312,8.53,8.23,0.3,
prebreak,603918,2020-12-31,S,S,A,C,S,S,A,7.7244,8.85,8.52,0.33,
prebreak,002267,2021-01-04,S,S,A,C,S,S,A,4.9133,5.02,4.77,0.25,
prebreak,002775,2021-01-04,S,S,A,C,S,S,A,4.371,4.49,4.31,0.18,
prebreak,300214,2021-01-04,S,S,A,C,S,S,A,8.1158,8.21,7.92,0.29,
prebreak,600232,2021-01-04,S,S,A,C,S,S,A,4.6974,4.75,4.52,0.23,
prebreak,600558,2021-01-04,S,S,A,C,S,S,A,2.9067,2.85,2.72,0.13,
prebreak,600728,2021-01-04,S,S,A,C,S,S,A,7.5495,8.19,7.81,0.38,
prebreak,600871,2021-01-04,S,S,A,C,S,S,A,2.02,2.02,1.94,0.08,
