mode,code,date,grade,PT,TY,DN,DL,LK,SF,close,trigger,stop,risk,prbook_warn,triggered_5d,entry_5d,exit_5d,exit_date_5d,stopped_5d,r_5d,triggered_10d,entry_10d,exit_10d,exit_date_10d,stopped_10d,r_10d,triggered_20d,entry_20d,exit_20d,exit_date_20d,stopped_20d,r_20d
prebreak,002683,2023-07-25,S,S,A,C,S,S,A,24.9311,26.4100,25.3200,1.0900,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,300384,2023-07-25,S,S,A,C,S,S,A,15.7451,16.0400,15.2600,0.7800,,1,16.0400,16.0035,2023-08-01,0,-0.0624,1,16.0400,16.0035,2023-08-01,0,-0.0624,1,16.0400,16.0035,2023-08-01,0,-0.0624
prebreak,300855,2023-07-25,S,S,A,C,S,S,A,34.2988,35.4900,33.7200,1.7700,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,600161,2023-07-25,S,S,A,C,S,S,A,20.7613,20.9600,19.9300,1.0300,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,600438,2023-07-25,S,S,A,C,S,S,A,32.8457,33.2200,31.6400,1.5800,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,603078,2023-07-25,S,S,A,C,S,S,A,16.0927,16.6600,15.9600,0.7000,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,605167,2023-07-25,S,S,A,C,S,S,A,9.7574,9.6000,9.0900,0.5100,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,000963,2023-07-26,S,S,A,C,S,S,A,41.7375,41.6900,39.8100,1.8800,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,002984,2023-07-26,S,S,A,C,S,S,A,23.2503,21.7200,20.8400,0.8800,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,600199,2023-07-26,S,S,A,C,S,S,A,26.6400,25.8400,24.7600,1.0800,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,600862,2023-07-26,S,S,A,C,S,S,A,23.7479,23.8700,22.7400,1.1300,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,000651,2023-07-28,S,S,A,C,S,S,A,32.5712,31.7900,30.5500,1.2400,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,002815,2023-07-28,S,S,A,C,S,S,A,11.5575,12.0200,11.4200,0.6000,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,600827,2023-07-28,S,S,A,C,S,S,A,12.4268,12.3400,11.8000,0.5400,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,301029,2023-07-31,S,S,A,C,S,S,A,37.4691,37.8100,35.9900,1.8200,,1,37.8100,37.4122,2023-08-03,0,-0.2342,1,37.8100,37.4122,2023-08-03,0,-0.2342,1,37.8100,37.4122,2023-08-03,0,-0.2342
prebreak,002273,2023-08-01,S,S,A,C,S,S,A,10.9430,11.6300,11.1000,0.5300,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,002683,2023-08-01,S,S,A,C,S,S,A,25.0995,25.6200,24.4600,1.1600,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,300384,2023-08-01,S,S,A,C,S,S,A,16.0035,16.0400,15.2600,0.7800,,1,16.0400,16.0774,2023-08-08,0,0.0322,1,16.0400,15.2600,2023-08-14,1,-1.0150,1,16.0400,15.2600,2023-08-14,1,-1.0150
