mode,code,date,grade,PT,TY,DN,DL,LK,SF,close,trigger,stop,risk,prbook_warn,triggered_5d,entry_5d,exit_5d,exit_date_5d,stopped_5d,r_5d,triggered_10d,entry_10d,exit_10d,exit_date_10d,stopped_10d,r_10d,triggered_20d,entry_20d,exit_20d,exit_date_20d,stopped_20d,r_20d,key,sig_day_pct
prebreak,600741,2025-02-06,S,S,A,C,S,S,A,15.1904,15.26,14.57,0.69,,1,15.26,15.6863,2025-02-13,0,0.6006,1,15.26,15.6232,2025-02-20,0,0.5092,1,15.26,16.137,2025-03-06,0,1.2534,600741_2025-02-06,0.0256
prebreak,601965,2025-02-06,S,S,A,C,S,S,A,17.0524,16.75,15.86,0.89,,1,16.75,17.2352,2025-02-13,0,0.5305,1,16.75,17.7934,2025-02-20,0,1.1573,1,16.75,17.6683,2025-03-06,0,1.0168,601965_2025-02-06,0.0535
prebreak,002705,2025-02-10,S,S,A,C,S,S,A,14.1739,14.8,14.19,0.61,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,14.8,15.8194,2025-03-10,0,1.6517,002705_2025-02-10,-0.0124
prebreak,002020,2025-02-14,S,S,A,C,S,S,A,11.5376,11.9,11.32,0.58,,1,11.9,11.9825,2025-02-21,0,0.1265,1,11.9,11.8121,2025-02-25,0,-0.167,1,11.9,11.8121,2025-02-25,0,-0.167,002020_2025-02-14,0.0083
prebreak,600038,2025-02-14,S,S,A,C,S,S,A,37.5347,36.99,35.23,1.76,,1,36.99,36.687,2025-02-19,0,-0.188,1,36.99,36.687,2025-02-19,0,-0.188,1,36.99,36.687,2025-02-19,0,-0.188,600038_2025-02-14,0.004
prebreak,002179,2025-02-19,S,S,A,C,S,S,A,34.8823,37.42,35.58,1.84,2025-03-15（报告期 2024-12-31 00:00:00）,1,37.42,37.5202,2025-02-26,0,0.039,1,37.42,37.9068,2025-03-05,0,0.2489,1,37.42,40.5737,2025-03-19,0,1.6974,002179_2025-02-19,0.0087
prebreak,603355,2025-02-19,S,S,A,C,S,S,A,24.32,24.51,23.45,1.06,,1,24.51,25.75,2025-02-26,0,1.1515,1,24.51,25.06,2025-03-05,0,0.501,1,24.51,26.9,2025-03-19,0,2.2357,603355_2025-02-19,0.0253
prebreak,601225,2025-04-29,S,S,A,C,S,S,A,17.6938,18.75,18.02,0.73,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,18.75,18.8595,2025-05-30,0,0.1304,601225_2025-04-29,-0.0096
prebreak,000429,2025-05-07,S,S,A,C,S,S,A,12.807,13.12,12.52,0.6,,1,13.12,13.0655,2025-05-13,0,-0.1074,1,13.12,13.0655,2025-05-13,0,-0.1074,1,13.12,13.0655,2025-05-13,0,-0.1074,000429_2025-05-07,0.0117
prebreak,002831,2025-05-08,S,S,A,C,S,S,A,14.3613,14.51,13.75,0.76,,1,14.51,15.0928,2025-05-15,0,0.7518,1,14.51,15.8377,2025-05-22,0,1.7313,1,14.51,16.718,2025-06-06,0,2.8889,002831_2025-05-08,0.0293
prebreak,000738,2025-05-19,S,S,A,C,S,S,A,19.234,19.55,18.62,0.93,,0,0.0,0.0,,0,0.0,1,19.55,19.3919,2025-06-03,0,-0.1858,1,19.55,19.234,2025-06-04,0,-0.3555,000738_2025-05-19,0.0274
prebreak,601033,2025-05-28,S,S,A,C,S,S,A,15.5545,15.65,14.82,0.83,,1,15.65,15.8425,2025-06-04,0,0.2175,1,15.65,15.8425,2025-06-04,0,0.2175,1,15.65,15.8425,2025-06-04,0,0.2175,601033_2025-05-28,0.0068
prebreak,002603,2025-06-09,S,S,A,C,S,S,A,14.0411,14.25,13.72,0.53,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,14.25,13.8888,2025-07-07,0,-0.7015,002603_2025-06-09,0.0194
prebreak,002020,2025-06-20,S,S,A,C,S,S,A,12.6583,13.83,13.24,0.59,,0,0.0,0.0,,0,0.0,1,13.83,14.5153,2025-07-04,0,1.1429,1,13.83,15.6528,2025-07-18,0,3.0697,002020_2025-06-20,-0.0076
prebreak,603288,2025-06-30,S,S,A,C,S,S,A,37.4837,38.13,37.08,1.05,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,38.13,37.6185,2025-07-28,0,-0.5144,603288_2025-06-30,0.0039
prebreak,600111,2025-07-03,S,S,A,C,S,S,A,24.562,25.04,24.19,0.85,,1,25.04,26.9355,2025-07-10,0,2.2062,1,25.04,29.9172,2025-07-17,0,5.7119,1,25.04,37.3965,2025-07-31,0,14.5055,600111_2025-07-03,0.002
prebreak,000831,2025-07-08,S,S,A,C,S,S,A,35.6206,36.08,34.59,1.49,,1,36.08,37.7494,2025-07-15,0,1.1013,1,36.08,40.4479,2025-07-22,0,2.9113,1,36.08,41.2075,2025-08-05,0,3.4207,000831_2025-07-08,0.0165
prebreak,000933,2025-07-08,S,S,A,C,S,S,A,16.5523,17.1,16.38,0.72,,0,0.0,0.0,,0,0.0,1,17.1,18.8682,2025-07-22,0,2.4363,1,17.1,17.2918,2025-08-05,0,0.2482,000933_2025-07-08,0.0077
prebreak,603392,2025-07-10,S,S,A,C,S,S,A,59.92,61.87,59.39,2.48,,0,0.0,0.0,,0,0.0,1,61.87,60.76,2025-07-24,0,-0.4663,1,61.87,59.39,2025-07-28,1,-1.0183,603392_2025-07-10,-0.0081
prebreak,300628,2025-07-17,S,S,A,C,S,S,A,32.3998,33.47,31.99,1.48,,0,0.0,0.0,,0,0.0,1,33.47,31.99,2025-07-31,1,-1.0166,1,33.47,31.99,2025-07-31,1,-1.0166,300628_2025-07-17,0.0053
prebreak,002311,2025-07-28,S,S,A,C,S,S,A,53.5892,55.64,53.37,2.27,2025-07-29（报告期 2025-06-30 00:00:00）,1,55.64,55.0651,2025-08-01,0,-0.2717,1,55.64,55.0651,2025-08-01,0,-0.2717,1,55.64,55.0651,2025-08-01,0,-0.2717,002311_2025-07-28,-0.0083
prebreak,000738,2025-07-29,S,S,A,C,S,S,A,21.6767,21.27,20.32,0.95,,1,21.27,20.8104,2025-08-01,0,-0.5005,1,21.27,20.8104,2025-08-01,0,-0.5005,1,21.27,20.8104,2025-08-01,0,-0.5005,000738_2025-07-29,0.0102
prebreak,000400,2025-07-30,S,S,A,C,S,S,A,22.4022,23.34,22.23,1.11,2025-08-21（报告期 2025-06-30 00:00:00）,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,23.34,23.2166,2025-08-25,0,-0.127,000400_2025-07-30,-0.0142
prebreak,600989,2025-08-01,S,S,A,C,S,S,A,15.1293,15.99,15.33,0.66,2025-08-08（报告期 2025-06-30 00:00:00）,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,15.99,16.8373,2025-08-29,0,1.2645,600989_2025-08-01,0.0032
prebreak,002812,2025-08-04,S,S,A,C,S,S,A,29.52,30.41,28.89,1.52,,1,30.41,30.39,2025-08-07,0,-0.0284,1,30.41,30.39,2025-08-07,0,-0.0284,1,30.41,30.39,2025-08-07,0,-0.0284,002812_2025-08-04,-0.0014
prebreak,002180,2025-08-07,S,S,A,C,S,S,A,24.03,24.32,23.17,1.15,2025-08-23（报告期 2025-06-30 00:00:00）,0,0.0,0.0,,0,0.0,1,24.32,24.71,2025-08-21,0,0.3228,1,24.32,23.17,2025-09-04,1,-1.0154,002180_2025-08-07,-0.0041
prebreak,603733,2025-08-11,S,S,A,C,S,S,A,24.6287,21.49,20.55,0.94,,1,21.49,24.3166,2025-08-14,0,2.9878,1,21.49,24.3166,2025-08-14,0,2.9878,1,21.49,24.3166,2025-08-14,0,2.9878,603733_2025-08-11,0.046
prebreak,301071,2025-08-12,S,S,A,C,S,S,A,30.3233,30.99,29.77,1.22,,0,0.0,0.0,,0,0.0,1,30.99,31.3675,2025-08-26,0,0.2899,1,30.99,29.77,2025-08-28,1,-1.0187,301071_2025-08-12,-0.0155
prebreak,601899,2025-08-18,S,S,A,C,S,S,A,20.3383,20.28,19.3,0.98,,1,20.28,20.1428,2025-08-21,0,-0.1557,1,20.28,20.1428,2025-08-21,0,-0.1557,1,20.28,20.1428,2025-08-21,0,-0.1557,601899_2025-08-18,-0.023
prebreak,002142,2025-08-19,S,S,A,C,S,S,A,26.7042,27.56,26.51,1.05,,1,27.56,27.2621,2025-08-26,0,-0.3035,1,27.56,26.9158,2025-08-27,0,-0.6331,1,27.56,26.9158,2025-08-27,0,-0.6331,002142_2025-08-19,-0.0086
prebreak,603833,2025-08-19,S,S,A,C,S,S,A,49.7426,51.36,49.44,1.92,,1,51.36,52.5426,2025-08-26,0,0.5952,1,51.36,51.4339,2025-08-27,0,0.0181,1,51.36,51.4339,2025-08-27,0,0.0181,603833_2025-08-19,-0.0107
prebreak,300346,2025-08-21,S,S,A,C,S,S,A,33.9467,32.81,31.21,1.6,2025-08-27（报告期 2025-06-30 00:00:00）,1,32.81,36.5793,2025-08-28,0,2.3387,1,32.81,33.1252,2025-09-04,0,0.1813,1,32.81,35.8217,2025-09-18,0,1.8656,300346_2025-08-21,-0.0186
prebreak,601628,2025-08-26,S,S,A,C,S,S,A,41.7727,42.29,40.29,2.0,2025-08-28（报告期 2025-06-30 00:00:00）,1,42.29,40.29,2025-09-01,1,-1.0154,1,42.29,40.29,2025-09-01,1,-1.0154,1,42.29,40.29,2025-09-01,1,-1.0154,601628_2025-08-26,-0.0035
prebreak,601001,2025-08-29,S,S,A,C,S,S,A,12.8564,14.15,13.63,0.52,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,14.15,13.9537,2025-09-25,0,-0.398,601001_2025-08-29,-0.0075
prebreak,688596,2025-08-29,S,S,A,C,S,S,A,41.035,35.66,33.84,1.82,2025-08-30（报告期 2025-06-30 00:00:00）,1,35.66,35.8969,2025-09-05,0,0.1152,1,35.66,35.9169,2025-09-12,0,0.1262,1,35.66,40.5861,2025-09-26,0,2.69,688596_2025-08-29,0.0069
prebreak,000685,2025-09-08,S,S,A,C,S,S,A,9.6074,10.09,9.59,0.5,,0,0.0,0.0,,0,0.0,1,10.09,9.955,2025-09-22,0,-0.2852,1,10.09,12.8903,2025-10-14,0,5.5817,000685_2025-09-08,0.0122
prebreak,603505,2025-09-11,S,S,A,C,S,S,A,17.3663,17.16,16.35,0.81,,1,17.16,17.267,2025-09-16,0,0.1159,1,17.16,17.267,2025-09-16,0,0.1159,1,17.16,17.267,2025-09-16,0,0.1159,603505_2025-09-11,0.0075
prebreak,601567,2025-09-12,S,S,A,C,S,S,A,22.072,22.91,21.69,1.22,,0,0.0,0.0,,0,0.0,1,22.91,23.8378,2025-09-26,0,0.7457,1,22.91,23.2501,2025-10-20,0,0.2643,601567_2025-09-12,-0.0061
prebreak,603391,2025-09-15,S,S,A,C,S,S,A,46.8333,42.87,40.67,2.2,,1,42.87,50.5937,2025-09-22,0,3.4937,1,42.87,51.8829,2025-09-29,0,4.0794,1,42.87,48.4937,2025-10-21,0,2.5398,603391_2025-09-15,0.0641
prebreak,002895,2025-09-17,S,S,A,C,S,S,A,25.2544,26.47,25.11,1.36,,0,0.0,0.0,,0,0.0,1,26.47,29.8156,2025-10-09,0,2.4437,1,26.47,27.6259,2025-10-23,0,0.8346,002895_2025-09-17,-0.0097
prebreak,601567,2025-09-19,S,S,A,C,S,S,A,22.2661,22.64,21.63,1.01,,1,22.64,23.8378,2025-09-26,0,1.1681,1,22.64,25.2349,2025-10-13,0,2.5505,1,22.64,22.9531,2025-10-27,0,0.2927,601567_2025-09-19,0.0124
prebreak,000885,2025-09-22,S,S,A,C,S,S,A,13.9319,14.83,14.12,0.71,,1,14.83,15.454,2025-09-29,0,0.8624,1,14.83,14.6008,2025-10-09,0,-0.3385,1,14.83,14.6008,2025-10-09,0,-0.3385,000885_2025-09-22,-0.0198
prebreak,688575,2025-09-22,S,S,A,C,S,S,A,14.4878,15.07,14.4,0.67,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,15.07,14.9867,2025-10-28,0,-0.1413,688575_2025-09-22,-0.0062
prebreak,000400,2025-09-24,S,S,A,C,S,S,A,23.982,23.8,22.61,1.19,,1,23.8,26.3469,2025-10-09,0,2.1237,1,23.8,26.5529,2025-10-16,0,2.2967,1,23.8,25.9273,2025-10-30,0,1.7713,000400_2025-09-24,0.0037
prebreak,002001,2025-09-24,S,S,A,C,S,S,A,22.8067,23.71,22.71,1.0,,1,23.71,24.1972,2025-10-09,0,0.4688,1,23.71,23.4923,2025-10-13,0,-0.2356,1,23.71,23.4923,2025-10-13,0,-0.2356,002001_2025-09-24,0.0098
prebreak,000885,2025-09-29,S,S,A,C,S,S,A,15.454,14.24,13.64,0.6,,1,14.24,14.8723,2025-10-14,0,1.0351,1,14.24,14.8917,2025-10-21,0,1.0674,1,14.24,14.2712,2025-11-04,0,0.0339,000885_2025-09-29,0.1001
prebreak,000902,2025-10-10,S,S,A,C,S,S,A,14.3724,14.81,14.06,0.75,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,14.81,15.8993,2025-11-07,0,1.4365,000902_2025-10-10,0.021
prebreak,300770,2025-10-10,S,S,A,C,S,S,A,44.5582,45.01,42.78,2.23,,0,0.0,0.0,,0,0.0,1,45.01,45.8835,2025-10-24,0,0.3761,1,45.01,44.7644,2025-11-07,0,-0.1254,300770_2025-10-10,0.0085
prebreak,688334,2025-10-13,S,S,A,C,S,S,A,20.98,19.73,18.69,1.04,,1,19.73,20.5048,2025-10-20,0,0.7301,1,19.73,20.6434,2025-10-27,0,0.8633,1,19.73,21.2474,2025-11-10,0,1.4437,688334_2025-10-13,0.0397
prebreak,002690,2025-10-14,S,S,A,C,S,S,A,19.1325,20.23,19.31,0.92,,0,0.0,0.0,,0,0.0,1,20.23,19.469,2025-10-28,0,-0.8434,1,20.23,19.31,2025-10-29,1,-1.0161,002690_2025-10-14,-0.025
prebreak,000821,2025-10-15,S,S,A,C,S,S,A,12.6379,12.9,12.33,0.57,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,12.9,14.0421,2025-11-12,0,1.9853,000821_2025-10-15,0.025
prebreak,603100,2025-10-20,S,S,A,C,S,S,A,22.1971,23.96,23.01,0.95,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,23.96,25.9129,2025-11-17,0,2.0353,603100_2025-10-20,0.0098
prebreak,603260,2025-10-20,S,S,A,C,S,S,A,48.49,50.18,47.8,2.38,,0,0.0,0.0,,0,0.0,1,50.18,49.6,2025-11-03,0,-0.2596,1,50.18,48.26,2025-11-04,0,-0.8222,603260_2025-10-20,-0.0012
prebreak,603279,2025-10-21,S,S,A,C,S,S,A,14.8412,15.31,14.69,0.62,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,15.31,16.3528,2025-11-18,0,1.6622,603279_2025-10-21,0.0039
prebreak,600763,2025-10-22,S,S,A,C,S,S,A,42.2,45.3,43.07,2.23,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,45.3,44.14,2025-11-18,0,-0.5353,600763_2025-10-22,-0.0017
prebreak,002791,2025-10-23,S,S,A,C,S,S,A,22.08,22.71,21.59,1.12,,0,0.0,0.0,,0,0.0,1,22.71,22.66,2025-11-04,0,-0.06,1,22.71,22.66,2025-11-04,0,-0.06,002791_2025-10-23,-0.009
prebreak,603320,2025-10-23,S,S,A,C,S,S,A,21.0535,19.26,18.35,0.91,,1,19.26,20.5371,2025-10-28,0,1.3864,1,19.26,20.5371,2025-10-28,0,1.3864,1,19.26,20.5371,2025-10-28,0,1.3864,603320_2025-10-23,-0.014
prebreak,603439,2025-10-23,S,S,A,C,S,S,A,12.3919,12.76,12.18,0.58,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,12.76,12.4715,2025-11-18,0,-0.5138,603439_2025-10-23,-0.0166
prebreak,688139,2025-10-24,S,S,A,C,S,S,A,33.5153,34.39,32.92,1.47,,1,34.39,34.4142,2025-10-31,0,-0.0013,1,34.39,34.2166,2025-11-07,0,-0.1356,1,34.39,32.92,2025-11-20,1,-1.0171,688139_2025-10-24,-0.0038
prebreak,601900,2025-10-27,S,S,A,C,S,S,A,13.503,12.75,12.19,0.56,,1,12.75,14.1419,2025-11-03,0,2.4667,1,12.75,14.1896,2025-11-10,0,2.5518,1,12.75,13.4077,2025-11-24,0,1.1564,601900_2025-10-27,0.045
prebreak,603100,2025-10-27,S,S,A,C,S,S,A,23.3119,23.96,23.01,0.95,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,23.96,26.2063,2025-11-24,0,2.3439,603100_2025-10-27,-0.0116
prebreak,605507,2025-10-27,S,S,A,C,S,S,A,15.7607,15.99,15.31,0.68,,0,0.0,0.0,,0,0.0,1,15.99,16.1844,2025-11-10,0,0.2678,1,15.99,15.9621,2025-11-24,0,-0.0589,605507_2025-10-27,0.017
prebreak,000951,2025-10-29,S,S,A,C,S,S,A,16.4337,17.11,16.28,0.83,,1,17.11,17.5344,2025-11-05,0,0.4953,1,17.11,17.3334,2025-11-12,0,0.2533,1,17.11,16.28,2025-11-21,1,-1.015,000951_2025-10-29,-0.0041
prebreak,002572,2025-11-10,S,S,A,C,S,S,A,12.4504,12.51,11.86,0.65,,1,12.51,12.6361,2025-11-13,0,0.1793,1,12.51,12.6361,2025-11-13,0,0.1793,1,12.51,12.6361,2025-11-13,0,0.1793,002572_2025-11-10,0.019
prebreak,003031,2025-11-10,S,S,A,C,S,S,A,53.7849,56.1,53.4,2.7,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,56.1,59.1883,2025-12-08,0,1.1273,003031_2025-11-10,-0.0039
prebreak,600426,2025-11-11,S,S,A,C,S,S,A,21.6135,19.02,18.06,0.96,,1,19.02,21.0121,2025-11-18,0,2.0587,1,19.02,20.8522,2025-11-25,0,1.8923,1,19.02,21.111,2025-12-09,0,2.1617,600426_2025-11-11,-0.0077
prebreak,603379,2025-11-12,S,S,A,C,S,S,A,55.5514,56.96,54.44,2.52,,1,56.96,54.44,2025-11-17,1,-1.0165,1,56.96,54.44,2025-11-17,1,-1.0165,1,56.96,54.44,2025-11-17,1,-1.0165,603379_2025-11-12,0.0438
prebreak,000739,2025-11-17,S,S,A,C,S,S,A,15.2743,15.7,15.09,0.61,,1,15.7,15.6297,2025-11-24,0,-0.1347,1,15.7,15.9753,2025-12-01,0,0.4314,1,15.7,16.0148,2025-12-15,0,0.4961,000739_2025-11-17,-0.0165
prebreak,002078,2025-11-25,S,S,A,C,S,S,A,14.1434,14.72,14.07,0.65,,1,14.72,14.6908,2025-12-02,0,-0.0622,1,14.72,14.4171,2025-12-09,0,-0.4829,1,14.72,14.8009,2025-12-23,0,0.1072,002078_2025-11-25,-0.0021
prebreak,601688,2025-11-25,S,S,A,C,S,S,A,20.7973,22.88,21.79,1.09,,0,0.0,0.0,,0,0.0,1,22.88,22.2374,2025-12-09,0,-0.6051,1,22.88,22.1381,2025-12-10,0,-0.6962,601688_2025-11-25,0.0029
prebreak,603085,2025-11-26,S,S,A,C,S,S,A,10.37,10.99,10.48,0.51,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,10.99,10.48,2025-12-17,1,-1.0157,603085_2025-11-26,0.0068
prebreak,003005,2025-11-27,S,S,A,C,S,S,A,21.2168,21.94,20.81,1.13,,1,21.94,21.8142,2025-12-02,0,-0.126,1,21.94,21.8142,2025-12-02,0,-0.126,1,21.94,21.8142,2025-12-02,0,-0.126,003005_2025-11-27,-0.0088
prebreak,600877,2025-11-27,S,S,A,C,S,S,A,15.83,13.78,13.19,0.59,,1,13.78,15.25,2025-12-02,0,2.4722,1,13.78,15.25,2025-12-02,0,2.4722,1,13.78,16.31,2025-12-25,0,4.2677,600877_2025-11-27,0.1001
prebreak,001368,2025-11-28,S,S,A,C,S,S,A,25.8323,26.38,25.18,1.2,,1,26.38,26.8917,2025-12-05,0,0.4094,1,26.38,25.18,2025-12-11,1,-1.0161,1,26.38,25.18,2025-12-11,1,-1.0161,001368_2025-11-28,-0.0023
prebreak,688153,2025-12-02,S,S,A,C,S,S,A,38.4161,34.93,33.21,1.72,,1,34.93,38.1968,2025-12-09,0,1.8826,1,34.93,36.093,2025-12-16,0,0.6603,1,34.93,37.9276,2025-12-30,0,1.7262,688153_2025-12-02,0.0113
prebreak,001368,2025-12-05,S,S,A,C,S,S,A,26.8917,26.38,25.18,1.2,,1,26.38,25.18,2025-12-11,1,-1.0161,1,26.38,25.18,2025-12-11,1,-1.0161,1,26.38,25.18,2025-12-11,1,-1.0161,001368_2025-12-05,0.0192
prebreak,002151,2025-12-05,S,S,A,C,S,S,A,31.4,31.55,30.26,1.29,,1,31.55,31.64,2025-12-12,0,0.0511,1,31.55,33.12,2025-12-19,0,1.1977,1,31.55,54.97,2026-01-06,0,18.125,002151_2025-12-05,0.0113
prebreak,300525,2025-12-05,S,S,A,C,S,S,A,14.1212,13.58,13.03,0.55,,1,13.58,13.6644,2025-12-12,0,0.1347,1,13.58,13.4956,2025-12-19,0,-0.1721,1,13.58,14.0517,2026-01-06,0,0.8384,300525_2025-12-05,0.0596
prebreak,301522,2025-12-05,S,S,A,C,S,S,A,32.1843,31.89,30.49,1.4,,1,31.89,34.1691,2025-12-12,0,1.6096,1,31.89,34.7675,2025-12-19,0,2.0367,1,31.89,39.1259,2026-01-06,0,5.1479,301522_2025-12-05,0.0457
prebreak,603383,2025-12-05,S,S,A,C,S,S,A,37.8761,38.3,36.47,1.83,,1,38.3,37.8573,2025-12-10,0,-0.2577,1,38.3,37.8573,2025-12-10,0,-0.2577,1,38.3,36.47,2025-12-11,1,-1.0153,603383_2025-12-05,0.0686
prebreak,300597,2025-12-08,S,S,A,C,S,S,A,9.73,9.85,9.34,0.51,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,9.85,9.34,2025-12-30,1,-1.014,300597_2025-12-08,0.0221
prebreak,300244,2025-12-10,S,S,A,C,S,S,A,15.0793,15.34,14.54,0.8,,0,0.0,0.0,,0,0.0,1,15.34,15.472,2025-12-22,0,0.1503,1,15.34,15.472,2025-12-22,0,0.1503,300244_2025-12-10,0.0145
prebreak,600955,2025-12-10,S,S,A,C,S,S,A,14.8023,15.48,14.69,0.79,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,15.48,17.2344,2026-01-09,0,2.2045,600955_2025-12-10,-0.004
prebreak,002972,2025-12-12,S,S,A,C,S,S,A,11.4003,12.28,11.65,0.63,,0,0.0,0.0,,0,0.0,1,12.28,12.0627,2025-12-26,0,-0.3595,1,12.28,11.65,2026-01-08,1,-1.0142,002972_2025-12-12,-0.0245
prebreak,301522,2025-12-12,S,S,A,C,S,S,A,34.1691,31.89,30.49,1.4,,1,31.89,33.7801,2025-12-17,0,1.3319,1,31.89,33.7801,2025-12-17,0,1.3319,1,31.89,43.1651,2026-01-13,0,8.0313,301522_2025-12-12,0.0538
prebreak,603004,2025-12-12,S,S,A,C,S,S,A,22.3809,24.37,23.17,1.2,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,24.37,24.0134,2026-01-13,0,-0.3124,603004_2025-12-12,-0.0057
prebreak,603383,2025-12-12,S,S,A,C,S,S,A,36.4432,38.3,36.47,1.83,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,38.3,39.4383,2026-01-13,0,0.6057,603383_2025-12-12,0.0046
prebreak,300161,2025-12-15,S,S,A,C,S,S,A,28.0004,29.0,27.62,1.38,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,29.0,31.5579,2026-01-14,0,1.8364,300161_2025-12-15,-0.0067
prebreak,300597,2025-12-15,S,S,A,C,S,S,A,9.02,9.85,9.34,0.51,,0,0.0,0.0,,0,0.0,1,9.85,9.54,2025-12-29,0,-0.6221,1,9.85,9.34,2025-12-30,1,-1.014,300597_2025-12-15,0.0123
prebreak,603112,2025-12-15,S,S,A,C,S,S,A,18.029,18.48,17.61,0.87,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,18.48,19.2177,2026-01-14,0,0.8312,603112_2025-12-15,-0.0071
prebreak,300183,2025-12-17,S,S,A,C,S,S,A,14.5243,15.9,15.17,0.73,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,15.9,15.8538,2026-01-16,0,-0.0798,300183_2025-12-17,0.0007
prebreak,300244,2025-12-17,S,S,A,C,S,S,A,14.8633,15.34,14.6,0.74,,1,15.34,15.472,2025-12-22,0,0.1625,1,15.34,15.472,2025-12-22,0,0.1625,1,15.34,15.472,2025-12-22,0,0.1625,300244_2025-12-17,0.0413
prebreak,600955,2025-12-17,S,S,A,C,S,S,A,14.7624,15.48,14.69,0.79,,0,0.0,0.0,,0,0.0,1,15.48,16.1479,2025-12-31,0,0.83,1,15.48,17.1945,2026-01-16,0,2.154,600955_2025-12-17,0.0075
prebreak,600372,2025-12-18,S,S,A,C,S,S,A,12.8451,12.95,12.36,0.59,,1,12.95,12.7854,2025-12-23,0,-0.2956,1,12.95,12.7854,2025-12-23,0,-0.2956,1,12.95,12.7854,2025-12-23,0,-0.2956,600372_2025-12-18,0.0157
prebreak,603777,2025-12-18,S,S,A,C,S,S,A,14.84,13.9,13.2,0.7,,1,13.9,14.28,2025-12-23,0,0.5274,1,13.9,14.28,2025-12-23,0,0.5274,1,13.9,13.2,2026-01-19,1,-1.0145,603777_2025-12-18,0.1001
prebreak,603886,2025-12-18,S,S,A,C,S,S,A,12.8017,12.29,11.78,0.51,,1,12.29,13.1241,2025-12-23,0,1.6162,1,12.29,13.1241,2025-12-23,0,1.6162,1,12.29,13.1241,2025-12-23,0,1.6162,603886_2025-12-18,0.0097
prebreak,300320,2025-12-19,S,S,A,C,S,S,A,9.289,9.89,9.38,0.51,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,9.89,9.9967,2026-01-20,0,0.1943,300320_2025-12-19,0.0164
prebreak,301278,2025-12-19,S,S,A,C,S,S,A,37.3394,35.39,33.69,1.7,,1,35.39,33.69,2025-12-24,1,-1.0152,1,35.39,33.69,2025-12-24,1,-1.0152,1,35.39,33.69,2025-12-24,1,-1.0152,301278_2025-12-19,0.0754
prebreak,301335,2025-12-19,S,S,A,C,S,S,A,30.9453,29.07,27.79,1.28,,1,29.07,29.741,2025-12-24,0,0.5066,1,29.07,29.741,2025-12-24,0,0.5066,1,29.07,29.741,2025-12-24,0,0.5066,301335_2025-12-19,0.0475
prebreak,603383,2025-12-19,S,S,A,C,S,S,A,35.6477,36.69,34.92,1.77,,0,0.0,0.0,,0,0.0,1,36.69,37.7885,2026-01-06,0,0.6045,1,36.69,37.5823,2026-01-20,0,0.4881,603383_2025-12-19,0.0064
prebreak,603867,2025-12-19,S,S,A,C,S,S,A,24.6015,27.98,26.6,1.38,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,27.98,28.4724,2026-01-20,0,0.3412,603867_2025-12-19,0.0073
prebreak,000682,2025-12-22,S,S,A,C,S,S,A,11.621,12.01,11.5,0.51,,0,0.0,0.0,,0,0.0,1,12.01,12.1588,2026-01-07,0,0.2737,1,12.01,13.9711,2026-01-21,0,3.8251,000682_2025-12-22,-0.0026
prebreak,000786,2025-12-22,S,S,A,C,S,S,A,24.1381,24.7,23.66,1.04,,0,0.0,0.0,,0,0.0,1,24.7,24.5347,2026-01-07,0,-0.1768,1,24.7,25.8021,2026-01-21,0,1.041,000786_2025-12-22,-0.0127
