code,date,grade,entry,risk,sig_day_pct,trig_pct,conf_ratio,variant,r_full,r_money,weight,kind
300052,2026-04-20,S,12.85,0.55,-0.0314,-0.0155,1.0521,V4,-1.017,-1.017,1.0,confirmed
600285,2026-04-20,S,20.65,0.74,0.0038,0.0522,1.0379,V4,1.035,0.517,0.5,reject_half
600449,2026-04-21,S,12.99,0.61,-0.0063,0.0232,1.0059,V4,2.764,2.764,1.0,confirmed
603136,2026-04-21,S,11.36,0.57,-0.0109,0.0727,0.0,V4,-1.015,-0.507,0.5,stop_half
603062,2026-04-22,S,50.22,2.2,-0.0264,0.0415,1.0321,V4,-1.017,-1.017,1.0,confirmed
600258,2026-04-24,S,14.9,0.7,-0.0072,0.0868,1.0129,V4,0.259,0.13,0.5,reject_half
600886,2026-04-24,S,13.3,0.54,-0.0104,0.0015,0.992,V4,-0.216,-0.108,0.5,reject_half
002078,2026-04-27,S,14.55,0.75,-0.0103,0.0515,0.9949,V4,-0.113,-0.057,0.5,reject_half
600323,2026-04-28,S,28.75,1.24,0.0165,0.0364,1.0838,V4,1.925,0.963,0.5,reject_half
600449,2026-04-28,S,12.83,0.53,0.0008,0.0232,1.0184,V4,2.701,2.701,1.0,confirmed
300583,2026-04-30,S,14.43,0.73,0.0196,0.0053,1.0598,V4,-1.014,-1.014,1.0,confirmed
603768,2026-04-30,S,11.22,0.5,0.0008,0.011,1.0731,V4,-1.016,-1.016,1.0,confirmed
688139,2026-04-30,S,33.95,1.7,-0.04,0.0168,0.9674,V4,-0.666,-0.333,0.5,reject_half
002946,2026-05-06,S,18.24,0.83,-0.0231,-0.0144,1.0071,V4,0.139,0.069,0.5,reject_half
600876,2026-05-06,S,10.01,0.53,-0.0021,0.0415,0.0,V4,-1.014,-0.507,0.5,stop_half
603939,2026-05-06,S,23.32,0.99,-0.0134,0.0396,0.9796,V4,-0.497,-0.249,0.5,reject_half
300052,2026-05-07,S,12.85,0.55,0.2002,0.0687,1.1891,V4,4.398,2.199,0.5,reject_half
688391,2026-05-07,S,31.18,1.45,0.0189,0.013,1.0486,V4,-1.016,-1.016,1.0,confirmed
300566,2026-05-08,S,19.08,0.96,0.0286,0.0088,1.0581,V4,1.14,0.57,0.5,reject_half
300928,2026-05-08,S,30.52,1.47,0.0178,-0.0097,1.1419,V4,2.928,1.464,0.5,reject_half
605296,2026-05-13,S,31.06,1.6,-0.0346,0.1,0.9665,V4,-0.664,-0.332,0.5,reject_half
002576,2026-05-15,S,19.54,0.92,0.0249,0.0391,0.992,V4,-0.185,-0.093,0.5,reject_half
300685,2026-05-15,S,20.4,1.01,0.009,0.1205,0.9873,V4,-0.273,-0.136,0.5,reject_half
600845,2026-05-20,S,23.09,0.95,-0.0128,-0.0569,0.9892,V4,-0.281,-0.141,0.5,reject_half
002576,2026-05-22,S,19.3,1.0,0.0391,-0.0087,1.042,V4,-1.014,-1.014,1.0,confirmed
300685,2026-05-22,S,19.84,0.96,-0.0084,0.1205,1.0151,V4,0.297,0.148,0.5,reject_half
001286,2026-05-25,S,11.65,0.62,0.0254,0.0366,1.0591,V4,-1.014,-1.014,1.0,confirmed
002823,2026-05-28,S,16.79,0.79,0.0143,0.0294,1.0739,V4,1.552,0.776,0.5,reject_half
601066,2026-05-28,S,23.04,1.18,-0.0265,0.0558,1.0547,V4,1.052,0.526,0.5,reject_half
001286,2026-06-01,S,11.65,0.62,0.0725,-0.0458,1.0723,V4,1.344,0.672,0.5,reject_half
600012,2026-06-03,S,15.69,0.77,-0.079,0.0148,0.9753,V4,-0.518,-0.259,0.5,reject_half
603858,2026-06-03,S,15.22,0.69,-0.0091,0.021,1.0132,V4,-1.016,-1.016,1.0,confirmed
002955,2026-06-09,S,25.94,1.32,0.0389,0.0437,1.1847,V4,5.3,5.3,1.0,confirmed
301303,2026-06-09,S,14.29,0.75,-0.0872,-0.0321,1.021,V4,0.385,0.193,0.5,reject_half
600521,2026-06-09,S,16.78,0.86,-0.0094,0.0902,0.9613,V4,-0.77,-0.385,0.5,reject_half
001239,2026-06-15,S,13.39,0.71,0.0144,0.0773,1.1524,V4,-1.014,-1.014,1.0,confirmed
301303,2026-06-16,S,14.29,0.75,0.0253,0.1275,1.2582,V4,4.902,2.451,0.5,reject_half
600298,2026-06-16,S,35.65,1.81,-0.0242,0.0654,1.0,V4,-0.015,-0.007,0.5,reject_half
600521,2026-06-16,S,16.78,0.86,-0.0191,0.0902,0.9613,V4,-0.77,-0.385,0.5,reject_half
002727,2026-06-17,S,11.26,0.56,-0.0209,0.0341,0.0,V4,0.467,0.233,0.5,no_confirm_space
300181,2026-06-17,S,13.46,0.5,-0.0091,0.0567,0.9889,V4,-0.32,-0.16,0.5,reject_half
600587,2026-06-18,S,12.8,0.57,-0.0123,0.0338,1.0227,V4,0.491,0.246,0.5,reject_half
601788,2026-06-18,S,14.44,0.67,-0.0281,0.0606,1.0395,V4,0.834,0.417,0.5,reject_half
601995,2026-06-18,S,33.05,1.76,-0.0231,0.0611,1.0717,V4,1.331,0.666,0.5,reject_half
603658,2026-06-18,S,32.41,1.6,-0.0174,0.0215,1.0015,V4,-0.128,-0.128,1.0,confirmed
300146,2026-06-22,S,9.82,0.5,0.0468,-0.0204,1.0092,V4,0.165,0.082,0.5,reject_half
603049,2026-06-23,S,45.78,2.06,-0.0216,0.0321,1.0682,V4,1.22,1.22,1.0,confirmed
603194,2026-06-23,S,37.97,1.83,-0.023,0.0312,0.0,V4,-1.015,-0.508,0.5,stop_half
300146,2026-06-29,S,9.82,0.5,0.0141,0.0629,1.0122,V4,0.225,0.112,0.5,reject_half
601136,2026-06-30,S,14.06,0.67,-0.0043,0.0609,1.03,V4,0.612,0.306,0.5,reject_half
300999,2026-07-01,S,26.13,1.33,0.0408,0.0369,0.9874,V4,-0.263,-0.131,0.5,reject_half
601788,2026-07-03,S,14.44,0.67,0.0184,0.0321,1.036,V4,0.759,0.38,0.5,reject_half
603368,2026-07-03,S,16.12,0.72,0.0163,0.0057,0.9696,V4,-0.697,-0.349,0.5,reject_half
603658,2026-07-03,S,32.25,1.51,0.0289,0.0215,1.0065,V4,0.553,0.553,1.0,confirmed
000429,2026-07-08,S,13.46,0.72,0.0258,-0.0571,0.962,V4,-0.723,-0.362,0.5,reject_half
600690,2026-07-08,S,20.79,0.73,-0.0015,0.0339,1.0154,V4,2.1,2.1,1.0,confirmed
002727,2026-07-09,S,10.54,0.55,-0.0233,0.0395,1.0579,V4,1.385,1.385,1.0,confirmed
002946,2026-07-09,S,16.71,0.88,-0.0364,0.0431,1.0652,V4,0.088,0.088,1.0,confirmed
002603,2026-07-10,S,15.47,0.72,0.0211,0.0619,1.1086,V4,2.093,2.093,1.0,confirmed
600285,2026-07-10,S,21.04,0.99,-0.0032,0.0433,1.0789,V4,1.195,1.195,1.0,confirmed
600739,2026-07-10,S,10.2,0.52,0.004,0.0704,1.053,V4,1.023,0.512,0.5,reject_half
603658,2026-07-10,S,31.42,1.44,0.0062,0.0215,1.0331,V4,0.684,0.684,1.0,confirmed
603883,2026-07-14,S,11.77,0.56,0.0428,0.0327,1.062,V4,1.715,1.715,1.0,confirmed
002007,2026-07-15,S,13.05,0.65,0.0168,0.0255,1.01,V4,0.185,0.092,0.5,reject_half
000429,2026-07-29,S,13.46,0.72,-0.0207,-0.0299,1.0376,V4,-0.306,-0.306,1.0,confirmed
603170,2026-07-30,S,12.09,0.6,0.0588,-0.0023,1.0827,V4,1.65,0.825,0.5,reject_half
