code,date,grade,r,entry,cause
002422,2012-12-25,B,6.43,14.41,slow_draw
601808,2012-12-25,A,0.87,13.51,slow_draw
000878,2012-12-26,B,0.67,12.88,slow_draw
600547,2012-12-28,S,0.15,17.61,slow_draw
002399,2012-12-31,B,1.17,9.92,slow_draw
600009,2012-12-31,A,1.45,10.65,slow_draw
601888,2012-12-31,A,0.07,11.98,slow_draw
002344,2013-01-04,A,4.95,11.02,slow_draw
002393,2013-01-04,S,2.39,14.63,slow_draw
000878,2013-01-07,B,1.63,12.88,slow_draw
002037,2013-01-07,A,-1.01,13.08,slow_draw
600150,2013-01-08,S,2.83,20.26,slow_draw
600267,2013-01-08,B,1.88,13.09,slow_draw
600547,2013-01-09,S,0.71,17.61,slow_draw
002399,2013-01-10,B,0.21,10.34,slow_draw
600489,2013-01-10,A,-1.02,13.14,slow_draw
601318,2013-01-10,B,4.44,14.13,slow_draw
601888,2013-01-10,A,1.1,11.98,slow_draw
002140,2013-01-14,B,5.51,15.48,slow_draw
600547,2013-01-16,S,-0.66,18.06,slow_draw
002393,2013-01-18,A,1.8,15.54,slow_draw
601628,2013-01-18,A,-1.02,15.78,slow_draw
601808,2013-01-18,A,0.35,13.97,slow_draw
000878,2013-01-21,B,-1.01,13.69,slow_draw
601628,2013-01-25,B,-1.02,16.79,slow_draw
000878,2013-01-28,B,-1.01,13.63,slow_draw
002037,2013-01-28,A,-0.63,13.72,slow_draw
601088,2013-01-28,A,-1.01,10.06,slow_draw
002399,2013-01-31,A,-0.33,10.48,slow_draw
600362,2013-01-31,A,-1.01,19.26,slow_draw
601888,2013-01-31,A,1.67,11.98,slow_draw
601628,2013-02-01,B,-1.02,16.79,slow_draw
000826,2013-02-04,B,2.74,13.06,fade_high
000878,2013-02-04,B,-1.02,13.59,slow_draw
002037,2013-02-04,A,1.38,12.95,slow_draw
600600,2013-02-04,B,2.19,26.97,slow_draw
600785,2013-02-05,B,-1.01,9.95,slow_draw
600362,2013-02-07,S,-1.01,19.26,slow_draw
600535,2013-02-07,B,4.01,16.4,slow_draw
601888,2013-02-07,A,0.81,12.45,slow_draw
600085,2013-02-08,B,0.67,17.1,slow_draw
000538,2013-02-18,B,1.35,25.75,slow_draw
000878,2013-02-18,B,-1.02,13.59,slow_draw
000895,2013-02-18,B,1.24,11.46,slow_draw
600458,2013-02-20,A,-1.01,10.88,slow_draw
002393,2013-02-22,B,-1.02,17.25,slow_draw
600085,2013-02-22,B,1.74,17.1,slow_draw
000538,2013-02-25,B,3.03,25.75,slow_draw
000895,2013-02-25,B,1.83,11.46,slow_draw
300203,2013-02-25,B,-1.01,13.73,slow_draw
600600,2013-02-25,B,-0.27,29.09,slow_draw
600216,2013-02-27,A,-1.01,10.02,fade_high
600535,2013-02-28,B,3.94,16.4,slow_draw
002393,2013-03-01,B,-1.02,17.25,slow_draw
600085,2013-03-01,B,2.17,17.1,slow_draw
601808,2013-03-01,A,-0.88,14.47,slow_draw
000423,2013-03-05,B,0.52,35.59,slow_draw
600216,2013-03-06,B,-1.01,10.02,slow_draw
002399,2013-03-07,A,-1.01,10.46,slow_draw
600009,2013-03-07,A,-1.02,11.51,slow_draw
600315,2013-03-07,B,2.23,36.58,slow_draw
601888,2013-03-07,B,-1.01,13.13,slow_draw
002393,2013-03-08,B,-1.02,17.25,limit_down
600085,2013-03-08,B,1.41,17.1,slow_draw
601808,2013-03-08,S,-1.02,14.4,slow_draw
000538,2013-03-11,A,0.55,27.57,slow_draw
300203,2013-03-11,B,-1.01,13.73,slow_draw
600600,2013-03-11,B,0.47,29.09,slow_draw
600009,2013-03-14,A,-1.02,11.51,slow_draw
601888,2013-03-14,B,-1.01,13.13,slow_draw
601808,2013-03-15,A,-1.01,14.44,slow_draw
000423,2013-03-19,B,-1.01,36.75,slow_draw
002250,2013-03-19,B,2.56,13.59,slow_draw
600150,2013-03-19,B,-1.01,21.35,slow_draw
600216,2013-03-20,B,-1.01,10.02,fade_high
600309,2013-03-21,B,2.95,9.81,slow_draw
601888,2013-03-21,B,-1.01,13.13,slow_draw
601808,2013-03-22,B,-1.02,14.69,slow_draw
000538,2013-03-25,B,1.59,27.57,slow_draw
600600,2013-03-25,A,0.96,29.13,slow_draw
600563,2013-03-29,A,-1.01,12.25,slow_draw
600600,2013-04-01,A,0.5,29.13,slow_draw
601628,2013-04-01,B,-1.02,14.08,slow_draw
002051,2013-04-02,A,-0.35,12.55,slow_draw
601877,2013-04-02,A,1.34,10.66,slow_draw
600309,2013-04-08,B,-1.02,10.73,slow_draw
600362,2013-04-08,B,-1.01,17.22,slow_draw
600535,2013-04-08,B,3.53,19.65,slow_draw
002422,2013-04-09,B,-1.01,18.15,slow_draw
600600,2013-04-10,A,0.48,29.13,slow_draw
600436,2013-04-11,A,-1.02,26.29,slow_draw
600085,2013-04-16,A,2.51,18.57,slow_draw
000538,2013-04-17,B,0.5,29.0,slow_draw
600600,2013-04-17,S,-1.01,30.28,slow_draw
600436,2013-04-18,A,-1.02,26.16,slow_draw
600009,2013-04-22,A,0.19,11.1,slow_draw
600535,2013-04-22,B,4.72,18.73,slow_draw
000538,2013-04-24,B,1.14,29.0,slow_draw
600600,2013-04-24,S,-0.36,31.12,slow_draw
601808,2013-05-03,S,1.23,13.16,slow_draw
600600,2013-05-06,S,-0.13,31.12,slow_draw
600009,2013-05-09,A,0.67,11.09,slow_draw
002393,2013-05-10,S,-0.62,17.36,slow_draw
600489,2013-05-16,B,-1.01,9.83,slow_draw
002393,2013-05-17,S,-1.01,17.36,slow_draw
601808,2013-05-17,A,-1.01,13.74,slow_draw
600600,2013-05-20,A,0.23,30.21,slow_draw
002051,2013-05-21,S,3.27,12.62,slow_draw
600436,2013-05-21,A,2.67,27.27,slow_draw
002422,2013-05-27,A,-1.01,16.86,slow_draw
600600,2013-05-27,A,-1.02,31.29,slow_draw
002250,2013-05-28,B,-1.02,13.71,slow_draw
600436,2013-05-28,A,2.86,26.8,slow_draw
600009,2013-05-30,A,-1.02,11.72,slow_draw
600600,2013-06-03,A,-1.02,31.29,slow_draw
600009,2013-06-25,A,0.69,10.91,slow_draw
600009,2013-07-02,A,-0.48,10.91,slow_draw
600600,2013-07-04,A,1.33,31.63,slow_draw
600009,2013-07-09,A,-1.01,11.1,slow_draw
601808,2013-07-10,S,-0.35,13.36,fade_high
000858,2013-07-15,A,-1.02,14.58,slow_draw
000998,2013-07-16,S,3.3,9.66,slow_draw
600009,2013-07-16,A,-1.01,11.1,slow_draw
000998,2013-07-23,S,1.67,9.66,slow_draw
601808,2013-07-24,A,3.61,12.96,slow_draw
600436,2013-08-05,A,-1.01,31.88,slow_draw
000669,2013-08-08,A,-1.01,14.29,slow_draw
600600,2013-08-08,A,0.87,32.51,slow_draw
600436,2013-08-12,A,-1.02,31.68,slow_draw
601808,2013-08-14,B,3.13,13.66,slow_draw
601808,2013-08-21,B,1.61,13.66,slow_draw
000538,2013-08-22,B,2.96,35.65,slow_draw
601628,2013-08-22,A,0.63,11.3,slow_draw
002393,2013-08-28,A,0.14,16.99,slow_draw
601808,2013-08-28,B,1.83,13.66,slow_draw
000538,2013-08-29,B,3.6,35.65,slow_draw
600600,2013-08-29,A,0.73,33.23,slow_draw
002069,2013-09-03,A,-1.02,13.49,slow_draw
300298,2013-09-04,B,-1.01,12.6,slow_draw
600594,2013-09-05,B,0.78,13.17,slow_draw
600600,2013-09-05,B,2.92,33.13,slow_draw
600422,2013-09-06,A,-1.02,10.79,slow_draw
000858,2013-09-09,A,-1.02,13.51,slow_draw
600436,2013-09-09,A,-1.01,29.96,slow_draw
000998,2013-09-10,S,-1.02,11.32,slow_draw
002069,2013-09-10,A,-1.02,13.49,slow_draw
600085,2013-09-11,A,-0.11,19.08,slow_draw
600729,2013-09-11,A,7.02,10.82,slow_draw
600138,2013-09-12,B,-1.02,11.42,slow_draw
600549,2013-09-12,B,-1.01,15.37,slow_draw
600600,2013-09-12,B,3.45,34.17,slow_draw
000963,2013-09-16,B,0.16,9.95,slow_draw
600436,2013-09-16,A,-0.8,29.6,slow_draw
600729,2013-09-18,A,3.27,10.82,slow_draw
601808,2013-09-18,B,2.28,15.56,slow_draw
000538,2013-09-23,B,-1.02,37.52,slow_draw
600600,2013-09-23,B,2.46,34.05,slow_draw
002393,2013-09-27,A,-1.02,17.24,slow_draw
300298,2013-09-27,A,0.84,12.81,slow_draw
000538,2013-09-30,B,-1.02,37.52,slow_draw
002422,2013-09-30,A,-1.02,14.5,slow_draw
600600,2013-09-30,A,1.59,34.05,slow_draw
600697,2013-09-30,A,0.8,14.61,slow_draw
000858,2013-10-09,A,-1.02,13.19,slow_draw
000998,2013-10-10,B,0.57,11.49,fade_high
002186,2013-10-11,A,3.4,14.22,fade_high
002393,2013-10-11,A,-1.02,17.55,slow_draw
000538,2013-10-14,B,-1.02,37.52,slow_draw
600138,2013-10-14,A,-1.01,11.53,slow_draw
600600,2013-10-14,A,0.36,34.05,slow_draw
000998,2013-10-17,B,0.14,11.49,slow_draw
600600,2013-10-21,A,1.63,34.05,slow_draw
002051,2013-10-22,B,-1.02,11.62,limit_down
600138,2013-10-22,A,-1.01,11.53,slow_draw
601336,2013-10-22,A,-1.02,16.98,slow_draw
000998,2013-10-24,B,0.33,11.49,slow_draw
600594,2013-10-28,B,-0.28,13.3,slow_draw
600600,2013-10-28,A,0.54,35.1,slow_draw
601628,2013-10-28,A,2.11,11.38,slow_draw
601318,2013-10-31,A,3.11,11.98,slow_draw
002393,2013-11-01,S,0.67,17.83,jump_gap
600600,2013-11-04,A,0.09,35.1,slow_draw
601628,2013-11-04,A,3.63,11.38,slow_draw
000550,2013-11-05,S,6.3,10.27,slow_draw
601336,2013-11-05,A,1.47,17.09,fade_high
000568,2013-11-12,A,0.43,14.61,slow_draw
601336,2013-11-12,A,1.7,16.76,slow_draw
600132,2013-11-14,A,-1.02,13.65,slow_draw
000538,2013-11-18,A,-0.82,35.73,slow_draw
000895,2013-11-18,B,-1.01,15.24,slow_draw
002422,2013-11-18,A,-1.01,11.75,slow_draw
600600,2013-11-18,B,1.02,35.74,slow_draw
601336,2013-11-19,S,0.76,16.72,slow_draw
000963,2013-11-20,A,0.07,9.78,slow_draw
600436,2013-11-20,A,-0.16,24.61,slow_draw
600085,2013-11-22,A,0.9,16.52,slow_draw
000538,2013-11-25,A,-1.02,34.95,slow_draw
002422,2013-11-25,B,-1.01,12.36,slow_draw
600600,2013-11-25,B,-1.01,37.77,slow_draw
601336,2013-11-26,S,-0.11,16.72,slow_draw
600085,2013-11-29,A,1.36,16.72,slow_draw
000568,2013-12-03,S,-1.02,15.12,slow_draw
601336,2013-12-03,S,-1.01,18.06,slow_draw
000998,2013-12-06,B,-0.17,12.34,slow_draw
000895,2013-12-09,B,-1.02,15.83,slow_draw
002422,2013-12-09,B,-1.02,12.43,slow_draw
000568,2013-12-10,A,-1.02,15.12,slow_draw
000998,2013-12-13,B,-1.01,12.34,slow_draw
600085,2013-12-13,A,-1.01,18.06,slow_draw
000999,2013-12-18,S,-0.08,11.9,slow_draw
000895,2013-12-23,B,1.79,15.03,slow_draw
002371,2013-12-24,A,-1.02,15.62,slow_draw
000963,2013-12-25,A,1.7,9.97,slow_draw
000999,2013-12-25,S,-0.58,11.9,slow_draw
000998,2013-12-27,B,-1.01,12.34,slow_draw
002106,2013-12-27,B,0.67,10.77,slow_draw
600085,2013-12-27,B,-1.01,18.15,slow_draw
000568,2013-12-31,A,-1.02,14.24,slow_draw
000963,2014-01-02,A,1.3,9.97,slow_draw
000999,2014-01-02,S,-0.74,11.72,slow_draw
600436,2014-01-02,A,-1.02,23.45,slow_draw
002422,2014-01-07,A,-1.01,12.94,slow_draw
002304,2014-01-08,S,3.44,18.42,slow_draw
002106,2014-01-13,A,4.74,10.77,slow_draw
600498,2014-01-14,A,0.6,13.84,slow_draw
002304,2014-01-15,S,11.5,18.42,slow_draw
601336,2014-01-15,A,-1.02,16.35,slow_draw
000895,2014-01-21,A,-1.01,15.98,slow_draw
600875,2014-01-21,A,-1.01,10.34,slow_draw
601336,2014-01-22,A,-1.02,16.47,slow_draw
002353,2014-01-24,S,-1.02,45.87,slow_draw
300119,2014-01-29,A,-1.01,10.52,slow_draw
601336,2014-01-29,A,-1.02,16.5,slow_draw
002393,2014-02-10,A,-1.01,18.47,slow_draw
002646,2014-02-10,A,-1.01,17.36,slow_draw
000762,2014-02-11,A,3.1,10.0,slow_draw
601628,2014-02-11,B,-1.02,11.33,slow_draw
300119,2014-02-12,A,-1.01,10.52,slow_draw
601336,2014-02-12,A,-1.02,16.27,slow_draw
600062,2014-02-14,S,-1.02,11.73,slow_draw
002393,2014-02-17,A,-1.01,19.15,slow_draw
002646,2014-02-17,A,-1.02,17.47,slow_draw
000869,2014-02-18,B,1.57,20.27,fade_high
002140,2014-02-18,B,2.08,12.34,slow_draw
600549,2014-02-18,B,-1.02,11.94,jump_gap
601628,2014-02-18,A,-1.02,11.49,slow_draw
000568,2014-02-19,S,0.04,13.31,fade_high
002287,2014-02-19,A,-1.02,13.7,slow_draw
300119,2014-02-19,A,-1.01,10.52,slow_draw
601336,2014-02-19,S,-1.02,16.76,slow_draw
002569,2014-02-24,A,-1.01,10.2,slow_draw
300204,2014-02-24,S,-1.02,12.42,slow_draw
000799,2014-02-27,B,-1.01,11.12,fade_high
000858,2014-02-27,A,2.36,10.86,slow_draw
002144,2014-02-28,A,-1.02,17.3,slow_draw
000869,2014-03-04,A,0.55,20.27,slow_draw
000568,2014-03-05,A,0.58,12.15,slow_draw
002250,2014-03-05,B,-1.01,11.86,slow_draw
000423,2014-03-06,S,-1.02,27.46,slow_draw
000799,2014-03-06,B,-0.16,10.47,slow_draw
000858,2014-03-06,A,2.53,10.86,slow_draw
002140,2014-03-11,B,-1.02,13.55,slow_draw
000568,2014-03-12,A,0.89,12.15,fade_high
601336,2014-03-12,A,0.22,15.92,slow_draw
000423,2014-03-13,S,-1.01,27.77,slow_draw
000799,2014-03-13,A,1.12,10.47,slow_draw
600309,2014-03-14,A,-0.64,10.72,slow_draw
000762,2014-03-18,B,-1.01,11.91,slow_draw
000869,2014-03-18,A,-1.01,21.65,slow_draw
002140,2014-03-18,A,-1.02,13.55,slow_draw
000568,2014-03-19,A,0.67,12.15,slow_draw
601336,2014-03-19,A,0.19,15.13,slow_draw
002275,2014-03-21,S,1.27,9.9,fade_high
600309,2014-03-21,S,-1.01,10.72,slow_draw
601318,2014-03-21,A,1.02,12.24,slow_draw
000869,2014-03-25,S,-0.16,21.65,slow_draw
000568,2014-03-26,B,0.24,12.15,slow_draw
000661,2014-03-26,B,-1.01,42.17,jump_gap
601336,2014-03-26,A,0.04,14.88,slow_draw
601336,2014-04-02,A,-1.02,15.28,slow_draw
600309,2014-04-04,A,-1.01,10.95,slow_draw
600535,2014-04-04,A,-1.01,23.02,slow_draw
000538,2014-04-09,B,-1.01,29.84,slow_draw
000568,2014-04-10,B,-1.01,12.7,jump_gap
600138,2014-04-10,B,1.41,12.07,slow_draw
601336,2014-04-10,A,-1.02,15.41,slow_draw
000423,2014-04-11,S,-1.02,26.12,slow_draw
600535,2014-04-14,A,-1.01,23.02,slow_draw
601601,2014-04-14,A,-0.08,10.87,slow_draw
000538,2014-04-16,B,-1.01,29.84,slow_draw
600600,2014-04-16,A,0.89,31.64,slow_draw
600138,2014-04-17,B,-1.02,12.99,slow_draw
601336,2014-04-17,S,-1.02,15.41,slow_draw
600600,2014-04-23,A,1.06,33.39,slow_draw
600600,2014-04-30,A,0.63,33.39,slow_draw
601336,2014-05-05,S,-0.28,15.17,slow_draw
600600,2014-05-09,S,0.77,32.64,slow_draw
000568,2014-05-12,A,-1.02,12.0,slow_draw
002304,2014-05-12,B,-1.01,27.62,slow_draw
600138,2014-05-12,A,-1.01,13.23,slow_draw
601336,2014-05-12,A,-1.02,15.01,slow_draw
600259,2014-05-13,A,-0.01,34.7,slow_draw
000581,2014-05-14,A,-0.0,14.95,slow_draw
600535,2014-05-14,B,1.57,21.14,slow_draw
600600,2014-05-16,S,-0.26,33.29,slow_draw
000423,2014-05-20,A,-0.25,24.49,slow_draw
600259,2014-05-20,A,0.09,34.7,slow_draw
600694,2014-05-20,A,-0.85,12.98,slow_draw
000581,2014-05-21,A,-0.14,14.95,slow_draw
600535,2014-05-21,B,0.39,20.99,slow_draw
000538,2014-05-23,A,-1.02,30.76,slow_draw
000826,2014-05-23,A,0.81,15.13,slow_draw
600600,2014-05-23,S,-0.74,33.29,slow_draw
600150,2014-05-26,B,-1.01,19.48,slow_draw
601336,2014-05-26,A,0.71,15.07,slow_draw
000826,2014-05-30,A,0.23,15.69,slow_draw
000917,2014-06-03,S,0.88,14.22,slow_draw
600138,2014-06-03,A,-0.21,13.79,slow_draw
600150,2014-06-03,B,1.21,18.9,slow_draw
600498,2014-06-09,A,-1.01,10.94,slow_draw
000917,2014-06-10,S,2.92,14.45,slow_draw
002428,2014-06-10,B,1.02,11.6,slow_draw
002570,2014-06-10,B,6.05,13.17,slow_draw
600138,2014-06-10,A,-1.02,13.4,slow_draw
600315,2014-06-10,A,1.41,29.39,fade_high
601336,2014-06-10,A,1.75,15.32,slow_draw
600694,2014-06-11,A,-1.02,12.91,slow_draw
002294,2014-06-12,A,-0.2,15.01,slow_draw
600085,2014-06-13,A,0.21,14.71,slow_draw
600993,2014-06-13,A,0.42,10.25,slow_draw
600498,2014-06-16,A,0.68,10.86,slow_draw
600085,2014-06-20,A,0.71,14.76,slow_draw
600132,2014-06-20,A,-0.14,10.94,slow_draw
600332,2014-06-23,S,-1.02,19.85,slow_draw
600585,2014-06-23,A,0.89,10.11,slow_draw
000917,2014-06-24,S,0.97,14.74,slow_draw
601336,2014-06-24,A,1.05,15.79,slow_draw
000581,2014-06-26,B,-1.02,15.19,slow_draw
600085,2014-06-27,A,1.37,14.78,slow_draw
600132,2014-06-27,A,0.15,10.94,slow_draw
600329,2014-06-27,A,-1.01,10.88,fade_high
000538,2014-06-30,A,-1.02,27.2,slow_draw
000553,2014-06-30,B,1.03,11.52,slow_draw
000895,2014-06-30,B,-0.08,12.66,slow_draw
600332,2014-06-30,S,-1.01,20.19,slow_draw
600456,2014-06-30,B,3.57,13.07,slow_draw
600600,2014-06-30,A,1.7,32.43,slow_draw
000738,2014-07-01,A,1.76,11.54,slow_draw
000917,2014-07-01,S,1.91,14.44,slow_draw
601336,2014-07-01,S,3.38,15.75,slow_draw
002025,2014-07-02,S,5.12,10.25,slow_draw
600038,2014-07-02,A,1.5,24.75,slow_draw
600259,2014-07-02,A,5.45,36.06,slow_draw
601888,2014-07-03,A,0.05,14.85,slow_draw
002646,2014-07-04,A,0.69,14.61,slow_draw
600085,2014-07-04,A,2.92,15.1,slow_draw
600332,2014-07-07,A,1.6,20.39,slow_draw
000669,2014-07-08,A,3.87,12.13,slow_draw
000917,2014-07-08,A,1.99,14.44,slow_draw
600150,2014-07-08,A,3.67,19.26,slow_draw
601336,2014-07-08,S,3.66,15.88,slow_draw
601888,2014-07-10,A,0.68,14.85,slow_draw
600085,2014-07-11,A,2.26,15.12,slow_draw
600332,2014-07-14,S,0.93,20.39,slow_draw
600600,2014-07-14,A,0.52,32.34,slow_draw
600875,2014-07-14,A,1.44,10.45,slow_draw
000917,2014-07-15,A,2.14,14.44,slow_draw
600150,2014-07-15,A,4.12,19.26,slow_draw
600486,2014-07-15,A,2.11,11.65,slow_draw
601336,2014-07-15,S,3.0,15.88,slow_draw
600694,2014-07-16,A,1.16,12.94,slow_draw
600038,2014-07-17,B,2.76,24.75,slow_draw
002646,2014-07-18,S,1.88,14.71,slow_draw
600085,2014-07-18,A,1.45,15.43,slow_draw
000826,2014-07-21,A,0.58,15.45,slow_draw
000869,2014-07-21,A,3.67,21.0,slow_draw
600182,2014-07-21,A,6.96,11.44,slow_draw
600600,2014-07-21,A,0.18,32.47,slow_draw
000917,2014-07-22,A,2.72,14.44,slow_draw
002428,2014-07-22,A,1.94,12.61,slow_draw
600150,2014-07-22,A,3.67,19.26,slow_draw
600267,2014-07-22,A,1.88,13.64,slow_draw
601336,2014-07-22,A,1.93,16.58,slow_draw
000423,2014-07-23,A,1.74,26.58,slow_draw
000858,2014-07-23,S,1.75,13.45,slow_draw
600436,2014-07-23,A,2.64,19.22,slow_draw
000623,2014-07-24,A,0.93,10.04,slow_draw
600009,2014-07-24,A,1.16,11.95,slow_draw
600038,2014-07-24,B,2.15,25.67,slow_draw
600345,2014-07-24,A,3.4,12.56,slow_draw
600362,2014-07-24,A,1.67,10.32,slow_draw
601318,2014-07-24,A,0.49,13.83,slow_draw
601601,2014-07-24,A,1.88,12.24,slow_draw
601888,2014-07-24,A,4.3,13.87,slow_draw
002646,2014-07-25,S,1.79,14.71,slow_draw
600085,2014-07-25,A,0.59,15.87,slow_draw
600535,2014-07-25,S,0.2,22.03,slow_draw
000869,2014-07-28,A,2.78,21.21,slow_draw
600182,2014-07-28,A,6.47,11.44,slow_draw
600600,2014-07-28,A,-0.84,33.22,slow_draw
601628,2014-07-28,A,1.06,11.75,slow_draw
000917,2014-07-29,A,0.53,15.88,slow_draw
002250,2014-07-29,A,-0.53,14.07,slow_draw
002428,2014-07-29,A,0.91,12.61,slow_draw
600062,2014-07-29,A,-0.79,10.33,slow_draw
600150,2014-07-29,A,0.73,21.26,slow_draw
600267,2014-07-29,A,0.4,13.85,slow_draw
601336,2014-07-29,A,1.26,16.58,slow_draw
601607,2014-07-30,A,-0.02,9.95,slow_draw
000623,2014-07-31,A,0.44,10.04,slow_draw
600009,2014-07-31,A,-0.41,12.36,slow_draw
600038,2014-07-31,B,1.55,25.67,slow_draw
600345,2014-07-31,A,1.89,12.56,slow_draw
600362,2014-07-31,A,0.82,10.32,slow_draw
601318,2014-07-31,A,0.28,13.83,slow_draw
601888,2014-07-31,A,3.98,13.81,slow_draw
000576,2014-08-04,A,5.79,10.63,slow_draw
000869,2014-08-04,A,4.28,21.21,slow_draw
600182,2014-08-04,A,6.12,11.44,slow_draw
600332,2014-08-04,A,4.83,18.85,slow_draw
600498,2014-08-04,A,0.34,12.15,slow_draw
600875,2014-08-04,A,-1.01,11.17,slow_draw
000860,2014-08-05,A,0.14,11.49,slow_draw
002428,2014-08-05,A,1.68,12.61,slow_draw
600267,2014-08-05,A,1.09,13.85,slow_draw
000423,2014-08-06,B,-1.02,27.82,slow_draw
002173,2014-08-06,B,4.32,9.84,slow_draw
000752,2014-08-11,S,0.99,10.4,slow_draw
600585,2014-08-11,A,-1.02,11.37,slow_draw
002250,2014-08-12,A,2.15,13.87,slow_draw
600267,2014-08-12,A,-1.02,14.69,slow_draw
601336,2014-08-12,B,2.18,16.58,slow_draw
000423,2014-08-13,A,-1.01,28.03,slow_draw
000669,2014-08-19,S,-0.63,14.28,slow_draw
000423,2014-08-20,A,-1.01,28.03,slow_draw
000623,2014-08-21,A,-0.25,10.91,slow_draw
002069,2014-08-21,B,-1.02,15.77,limit_down
601318,2014-08-21,A,-1.01,14.73,slow_draw
601601,2014-08-21,B,-1.02,13.57,slow_draw
002188,2014-08-22,B,3.79,10.72,slow_draw
002393,2014-08-22,A,-1.01,15.98,slow_draw
002646,2014-08-22,A,-0.15,16.11,slow_draw
600535,2014-08-22,A,-0.63,22.64,slow_draw
600993,2014-08-22,A,1.08,11.38,slow_draw
600694,2014-08-27,A,0.53,14.22,slow_draw
601798,2014-08-27,A,1.63,12.92,slow_draw
002186,2014-08-29,A,1.38,19.12,slow_draw
002393,2014-08-29,A,0.54,16.19,slow_draw
600085,2014-08-29,A,-0.15,16.38,slow_draw
600329,2014-08-29,A,0.94,10.54,slow_draw
600993,2014-08-29,A,2.77,11.45,slow_draw
000538,2014-09-01,A,0.21,26.79,slow_draw
000752,2014-09-01,B,2.17,11.6,slow_draw
000826,2014-09-01,A,0.09,15.63,slow_draw
000869,2014-09-01,A,1.28,24.33,slow_draw
002278,2014-09-01,B,3.13,9.36,slow_draw
600332,2014-09-01,A,0.36,21.98,slow_draw
000860,2014-09-02,A,2.3,11.62,slow_draw
002250,2014-09-02,A,1.17,14.19,slow_draw
002428,2014-09-02,B,0.72,13.82,slow_draw
300105,2014-09-02,A,3.33,10.18,slow_draw
600104,2014-09-02,A,0.93,10.7,slow_draw
600138,2014-09-02,S,2.42,13.76,fade_high
600150,2014-09-02,A,12.93,22.98,slow_draw
600486,2014-09-02,A,0.78,13.28,fade_high
600557,2014-09-02,A,1.29,21.19,slow_draw
600706,2014-09-02,A,1.39,11.08,slow_draw
601336,2014-09-02,A,-1.01,18.56,slow_draw
000423,2014-09-03,B,-0.24,27.64,fade_high
600058,2014-09-03,A,0.95,11.75,slow_draw
600111,2014-09-03,B,-1.02,14.55,slow_draw
600694,2014-09-03,A,1.28,14.11,slow_draw
601798,2014-09-03,A,1.11,12.96,slow_draw
000623,2014-09-04,A,2.71,10.71,slow_draw
002041,2014-09-04,B,2.33,12.33,slow_draw
002353,2014-09-04,A,-0.61,35.9,slow_draw
002672,2014-09-04,B,2.69,11.69,slow_draw
600038,2014-09-04,B,3.97,28.85,slow_draw
600345,2014-09-04,A,1.97,14.86,slow_draw
600826,2014-09-04,B,-1.01,10.26,slow_draw
601318,2014-09-04,A,-1.02,14.71,slow_draw
601601,2014-09-04,A,-1.02,13.38,slow_draw
002186,2014-09-05,B,0.66,19.12,slow_draw
002188,2014-09-05,B,4.18,10.72,slow_draw
600085,2014-09-05,A,0.26,16.52,slow_draw
600993,2014-09-05,A,4.86,11.45,slow_draw
000538,2014-09-09,A,0.97,27.69,fade_high
000752,2014-09-09,B,3.91,11.06,slow_draw
000826,2014-09-09,B,0.69,15.63,slow_draw
000869,2014-09-09,A,0.24,24.33,slow_draw
002513,2014-09-09,S,4.24,10.82,slow_draw
600594,2014-09-09,A,-0.62,16.86,slow_draw
601628,2014-09-09,A,-0.41,12.79,slow_draw
000409,2014-09-10,B,-1.02,10.5,slow_draw
000701,2014-09-10,A,0.47,11.33,slow_draw
000792,2014-09-10,A,0.52,12.47,slow_draw
002250,2014-09-10,A,0.05,14.19,slow_draw
600104,2014-09-10,B,0.13,10.7,slow_draw
600138,2014-09-10,A,2.07,13.76,slow_draw
600557,2014-09-10,A,1.36,21.78,slow_draw
600706,2014-09-10,A,1.73,11.08,slow_draw
600058,2014-09-11,A,-1.02,12.11,slow_draw
600315,2014-09-11,A,0.93,31.28,slow_draw
600694,2014-09-11,A,1.01,14.22,slow_draw
002353,2014-09-12,A,-1.02,35.9,limit_down
002672,2014-09-12,B,0.89,11.69,slow_draw
600038,2014-09-12,B,4.73,28.85,limit_down
600593,2014-09-12,A,2.12,12.14,slow_draw
600826,2014-09-12,B,-1.01,10.26,limit_down
002106,2014-09-15,B,-1.01,11.58,slow_draw
600085,2014-09-15,A,0.41,16.53,slow_draw
600329,2014-09-15,A,0.78,10.73,slow_draw
600535,2014-09-15,A,2.73,22.32,slow_draw
000701,2014-09-17,A,-0.36,11.5,slow_draw
000792,2014-09-17,B,1.64,12.28,slow_draw
002250,2014-09-17,A,-0.65,14.19,slow_draw
601336,2014-09-17,B,0.12,19.24,fade_high
600058,2014-09-18,S,-1.02,12.28,slow_draw
600315,2014-09-18,S,0.74,32.41,slow_draw
600694,2014-09-18,A,1.83,14.22,slow_draw
600739,2014-09-18,A,-1.01,14.82,slow_draw
002353,2014-09-19,A,-1.02,35.9,slow_draw
600038,2014-09-19,B,4.16,28.85,slow_draw
600345,2014-09-19,A,0.67,14.86,slow_draw
600826,2014-09-19,B,0.56,10.26,slow_draw
601601,2014-09-19,S,-1.02,13.24,slow_draw
601888,2014-09-19,S,-1.01,17.41,slow_draw
000538,2014-09-23,A,0.81,27.4,slow_draw
000752,2014-09-23,B,3.49,11.27,slow_draw
