mode,code,date,grade,PT,TY,DN,DL,LK,SF,close,trigger,stop,risk,prbook_warn,triggered_5d,entry_5d,exit_5d,exit_date_5d,stopped_5d,r_5d,triggered_10d,entry_10d,exit_10d,exit_date_10d,stopped_10d,r_10d,triggered_20d,entry_20d,exit_20d,exit_date_20d,stopped_20d,r_20d
prebreak,603858,2021-05-27,S,S,A,C,S,S,A,20.2813,20.23,19.23,1.0,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,601088,2021-05-28,S,S,A,C,S,S,A,13.1611,13.33,12.66,0.67,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,603368,2021-05-28,S,S,A,C,S,S,A,16.9119,17.24,16.54,0.7,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,600612,2021-06-02,S,S,A,C,S,S,A,48.972,49.57,47.08,2.49,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,603590,2021-06-02,S,S,A,C,S,S,A,35.5822,35.41,33.94,1.47,,1,35.41,37.2312,2021-06-09,0,1.2198,1,35.41,34.621,2021-06-17,0,-0.5547,1,35.41,35.1298,2021-07-01,0,-0.2088
prebreak,603866,2021-06-02,S,S,A,C,S,S,A,17.513,17.9,17.04,0.86,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,000063,2021-06-03,S,S,A,C,S,S,A,30.0461,27.41,25.96,1.45,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,002930,2021-06-03,S,S,A,C,S,S,A,14.4175,14.32,13.68,0.64,,1,14.32,14.4448,2021-06-08,0,0.1779,1,14.32,14.4448,2021-06-08,0,0.1779,1,14.32,14.4448,2021-06-08,0,0.1779
prebreak,603858,2021-06-03,S,S,A,C,S,S,A,20.0719,20.23,19.23,1.0,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,002737,2021-06-04,S,S,A,C,S,S,A,12.7381,12.75,12.14,0.61,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,300723,2021-06-08,S,S,A,C,S,S,A,16.9156,18.03,17.11,0.92,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,18.03,20.2464,2021-07-07,0,2.3928
prebreak,600612,2021-06-09,S,S,A,C,S,S,A,48.5959,49.06,46.78,2.28,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,603590,2021-06-09,S,S,A,C,S,S,A,37.2312,35.41,33.94,1.47,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
