code,date,grade,entry,risk,trig_pct,variant,r_full,r_money,weight,kind,chase_pct
000581,2018-04-24,A,14.54,0.66,0.006,C1,-0.218,-0.218,1.0,confirm_add,0.0068
300498,2018-04-24,B,14.99,0.77,-0.0146,C1,-1.0,-0.5,0.5,stop_half,
600977,2018-04-24,A,14.48,0.66,0.0142,C1,-0.182,-0.091,0.5,reject_half,
601200,2018-04-24,B,10.75,0.55,0.0427,C1,1.058,1.058,1.0,confirm_add,0.0181
601211,2018-04-24,B,13.78,0.7,-0.0028,C1,-0.761,-0.761,1.0,confirm_add,0.017
601607,2018-04-24,A,18.9,0.97,0.0096,C1,2.969,2.969,1.0,direct_1r,
603225,2018-04-24,A,15.83,0.84,0.0255,C1,-1.0,-0.5,0.5,stop_half,
002010,2018-04-25,B,14.75,0.66,0.0134,C1,-1.0,-1.0,1.0,direct_1r,
002572,2018-04-25,B,24.3,1.28,0.0289,C1,0.474,0.474,1.0,confirm_add,0.0417
300463,2018-04-25,B,23.29,1.17,-0.0134,C1,1.43,1.43,1.0,direct_1r,
300470,2018-04-25,B,20.48,1.06,-0.0159,C1,2.252,2.252,1.0,direct_1r,
600037,2018-04-25,A,11.15,0.56,-0.0041,C1,-0.327,-0.164,0.5,reject_half,
600062,2018-04-25,B,16.58,0.75,-0.0138,C1,1.636,1.636,1.0,direct_1r,
600323,2018-04-25,A,12.59,0.53,0.0443,C1,0.844,0.844,1.0,direct_1r,
600729,2018-04-25,A,16.27,0.76,-0.0089,C1,8.348,8.348,1.0,direct_1r,
600893,2018-04-25,B,27.23,0.99,-0.0209,C1,-1.0,-1.0,1.0,direct_1r,
603816,2018-04-25,A,26.12,1.03,0.0543,C1,4.385,4.385,1.0,direct_1r,
000869,2018-04-27,A,33.33,1.39,0.0436,C1,2.549,2.549,1.0,direct_1r,
000895,2018-04-27,S,16.85,0.88,0.0229,C1,1.623,1.623,1.0,direct_1r,
000999,2018-04-27,S,12.68,0.52,0.0341,C1,1.671,1.671,1.0,direct_1r,
300408,2018-04-27,B,22.6,0.85,0.0086,C1,0.448,0.448,1.0,direct_1r,
000408,2018-05-02,A,13.78,0.5,0.0234,C1,-1.0,-1.0,1.0,direct_1r,
000762,2018-05-02,A,12.66,0.59,0.05,C1,-1.0,-1.0,1.0,direct_1r,
002028,2018-05-02,A,16.63,0.79,-0.0117,C1,0.083,0.083,1.0,direct_1r,
002317,2018-05-02,B,10.71,0.53,0.038,C1,-0.581,-0.581,1.0,direct_1r,
002624,2018-05-02,B,18.13,0.9,0.0312,C1,1.766,1.766,1.0,direct_1r,
300070,2018-05-02,A,16.84,0.89,-0.0011,C1,-1.0,-1.0,1.0,direct_1r,
600104,2018-05-02,B,23.71,1.0,0.0113,C1,2.151,2.151,1.0,direct_1r,
600114,2018-05-02,A,9.31,0.5,0.0135,C1,-1.0,-1.0,1.0,direct_1r,
600138,2018-05-02,S,20.46,1.06,0.0197,C1,0.541,0.541,1.0,confirm_add,0.0184
600259,2018-05-02,A,32.29,1.09,0.0044,C1,-1.0,-1.0,1.0,direct_1r,
600276,2018-05-02,A,36.3,1.85,0.0251,C1,3.051,3.051,1.0,direct_1r,
600518,2018-05-02,A,13.84,0.58,-0.0039,C1,4.524,4.524,1.0,direct_1r,
000423,2018-05-03,S,47.46,1.71,0.0363,C1,-0.041,-0.02,0.5,no_confirm_space,
000581,2018-05-03,A,14.44,0.61,0.0277,C1,-1.0,-1.0,1.0,direct_1r,
002007,2018-05-03,S,13.52,0.71,0.0251,C1,3.234,3.234,1.0,direct_1r,
002310,2018-05-03,A,18.84,0.9,0.0136,C1,-1.0,-1.0,1.0,direct_1r,
002614,2018-05-03,B,18.4,0.93,0.0266,C1,0.576,0.576,1.0,direct_1r,
300121,2018-05-03,A,11.35,0.5,0.0177,C1,0.774,0.774,1.0,direct_1r,
300498,2018-05-03,B,15.15,0.7,0.0209,C1,2.599,2.599,1.0,direct_1r,
600612,2018-05-03,A,29.05,1.51,0.0128,C1,-0.206,-0.103,0.5,reject_half,
600694,2018-05-03,A,17.76,0.74,-0.0064,C1,2.733,2.733,1.0,direct_1r,
600977,2018-05-03,A,14.7,0.66,0.0317,C1,2.631,2.631,1.0,direct_1r,
601198,2018-05-03,A,12.36,0.54,0.0082,C1,0.256,0.256,1.0,direct_1r,
601211,2018-05-03,B,13.92,0.59,0.0135,C1,-0.237,-0.119,0.5,reject_half,
601607,2018-05-03,A,18.9,0.97,0.0013,C1,2.717,2.717,1.0,direct_1r,
603225,2018-05-03,A,15.83,0.84,0.0255,C1,-1.0,-0.5,0.5,stop_half,
000553,2018-05-04,B,14.03,0.61,0.0298,C1,2.252,2.252,1.0,direct_1r,
002010,2018-05-04,B,14.75,0.66,0.0134,C1,-1.0,-1.0,1.0,direct_1r,
002424,2018-05-04,A,12.89,0.64,0.0153,C1,0.034,0.034,1.0,direct_1r,
002572,2018-05-04,A,24.3,1.28,0.022,C1,0.648,0.324,0.5,reject_half,
002602,2018-05-04,A,11.48,0.54,-0.0085,C1,-0.43,-0.43,1.0,direct_1r,
300463,2018-05-04,B,23.29,1.17,0.0188,C1,0.118,0.118,1.0,direct_1r,
600062,2018-05-04,B,16.58,0.75,-0.0091,C1,1.426,1.426,1.0,direct_1r,
600323,2018-05-04,A,12.59,0.53,0.0288,C1,1.166,1.166,1.0,direct_1r,
601966,2018-05-04,A,14.87,0.66,0.0222,C1,-0.143,-0.072,0.5,reject_half,
603816,2018-05-04,S,26.04,0.99,0.0121,C1,4.331,4.331,1.0,direct_1r,
603885,2018-05-04,A,14.63,0.73,0.0063,C1,0.058,0.029,0.5,reject_half,
000623,2018-05-07,A,16.76,0.65,-0.0049,C1,-0.381,-0.191,0.5,reject_half,
000733,2018-05-07,B,13.03,0.56,-0.0187,C1,-1.0,-1.0,1.0,direct_1r,
002142,2018-05-07,A,14.35,0.67,-0.0033,C1,-0.722,-0.361,0.5,reject_half,
002197,2018-05-07,A,10.26,0.55,0.0137,C1,-0.261,-0.131,0.5,reject_half,
002242,2018-05-07,S,12.78,0.6,0.0092,C1,-1.0,-1.0,1.0,direct_1r,
002299,2018-05-07,A,11.1,0.52,0.0363,C1,1.541,1.541,1.0,direct_1r,
002690,2018-05-07,S,11.63,0.55,-0.019,C1,1.799,1.799,1.0,direct_1r,
300024,2018-05-07,A,20.15,0.97,0.0035,C1,-1.0,-1.0,1.0,direct_1r,
300055,2018-05-07,A,15.49,0.68,-0.0087,C1,-1.0,-1.0,1.0,confirm_add,0.0143
300199,2018-05-07,A,16.21,0.77,-0.0054,C1,2.519,2.519,1.0,direct_1r,
600085,2018-05-07,A,33.75,1.68,0.028,C1,0.034,0.034,1.0,direct_1r,
600637,2018-05-07,A,10.58,0.52,0.0261,C1,0.017,0.017,1.0,direct_1r,
600872,2018-05-07,S,22.14,1.05,0.0275,C1,3.102,3.102,1.0,confirm_add,0.0027
600885,2018-05-07,A,13.66,0.66,-0.0037,C1,-0.394,-0.394,1.0,direct_1r,
601788,2018-05-07,S,11.78,0.62,0.0,C1,-0.131,-0.065,0.5,reject_half,
000869,2018-05-08,A,33.33,1.39,0.0056,C1,4.422,4.422,1.0,direct_1r,
000895,2018-05-08,S,16.85,0.88,0.0039,C1,2.796,2.796,1.0,direct_1r,
000999,2018-05-08,S,12.68,0.52,0.0,C1,3.7,3.7,1.0,direct_1r,
002092,2018-05-08,B,11.27,0.51,0.0288,C1,-1.0,-1.0,1.0,confirm_add,0.0284
002221,2018-05-08,B,10.43,0.52,0.0356,C1,0.186,0.186,1.0,direct_1r,
002672,2018-05-08,S,13.88,0.73,0.0136,C1,2.515,2.515,1.0,direct_1r,
600547,2018-05-08,B,13.98,0.69,-0.0115,C1,-1.0,-1.0,1.0,direct_1r,
603839,2018-05-08,A,11.89,0.59,0.0163,C1,5.397,5.397,1.0,direct_1r,
000826,2018-05-09,B,21.12,1.11,0.0095,C1,-1.0,-1.0,1.0,direct_1r,
002028,2018-05-09,A,16.63,0.79,0.0031,C1,0.443,0.443,1.0,direct_1r,
002624,2018-05-09,B,18.13,0.9,-0.0107,C1,-1.0,-1.0,1.0,direct_1r,
300144,2018-05-09,S,10.65,0.55,-0.0067,C1,1.422,1.422,1.0,direct_1r,
600104,2018-05-09,A,23.71,1.0,0.0119,C1,2.694,2.694,1.0,direct_1r,
600138,2018-05-09,S,20.46,1.08,0.006,C1,1.563,1.563,1.0,confirm_add,0.0046
600518,2018-05-09,A,13.84,0.58,0.0246,C1,3.354,3.354,1.0,direct_1r,
000423,2018-05-10,S,47.46,1.71,0.0363,C1,-0.156,-0.078,0.5,reject_half,
000581,2018-05-10,A,14.56,0.73,0.0068,C1,-1.0,-1.0,1.0,direct_1r,
002007,2018-05-10,A,13.56,0.7,0.007,C1,2.584,2.584,1.0,direct_1r,
002468,2018-05-10,A,22.64,0.78,0.0144,C1,0.247,0.123,0.5,no_confirm_space,
300121,2018-05-10,A,11.35,0.5,0.0,C1,0.774,0.774,1.0,direct_1r,
600066,2018-05-10,A,12.88,0.55,0.0028,C1,0.956,0.956,1.0,confirm_add,0.0092
600694,2018-05-10,A,19.28,0.74,0.0434,C1,-0.752,-0.752,1.0,direct_1r,
600771,2018-05-10,B,38.71,1.99,0.0669,C1,2.626,2.626,1.0,direct_1r,
600977,2018-05-10,B,14.7,0.66,0.003,C1,2.099,2.099,1.0,direct_1r,
601198,2018-05-10,A,12.36,0.54,-0.0179,C1,1.285,1.285,1.0,direct_1r,
601607,2018-05-10,A,18.9,0.97,-0.006,C1,1.762,1.762,1.0,direct_1r,
603225,2018-05-10,B,14.57,0.66,0.0999,C1,-1.0,-1.0,1.0,confirm_add,-0.0055
603899,2018-05-10,A,26.29,1.17,0.0411,C1,2.328,2.328,1.0,direct_1r,
002690,2018-05-14,B,12.73,0.53,0.0201,C1,-1.0,-1.0,1.0,direct_1r,
300024,2018-05-14,B,20.15,0.97,0.0307,C1,-1.0,-1.0,1.0,direct_1r,
300199,2018-05-14,B,16.21,0.77,0.0268,C1,0.312,0.312,1.0,direct_1r,
600085,2018-05-14,A,33.75,1.68,0.0736,C1,-0.49,-0.49,1.0,direct_1r,
600885,2018-05-14,B,13.93,0.69,0.052,C1,-0.438,-0.219,0.5,reject_half,
603567,2018-05-14,A,12.98,0.62,0.0103,C1,0.382,0.382,1.0,direct_1r,
000895,2018-05-15,A,16.85,0.88,0.0019,C1,2.863,2.863,1.0,direct_1r,
000999,2018-05-15,S,13.96,0.62,0.0186,C1,-1.0,-1.0,1.0,direct_1r,
002221,2018-05-15,B,10.43,0.52,0.0067,C1,-0.177,-0.177,1.0,direct_1r,
002672,2018-05-15,S,13.88,0.73,0.01,C1,2.579,2.579,1.0,direct_1r,
600060,2018-05-15,S,11.61,0.59,0.0071,C1,0.235,0.235,1.0,confirm_add,0.0126
600511,2018-05-15,A,24.71,1.02,0.0,C1,-0.108,-0.108,1.0,direct_1r,
603839,2018-05-15,B,11.89,0.59,0.0096,C1,4.712,4.712,1.0,direct_1r,
603919,2018-05-15,A,11.01,0.5,0.0017,C1,3.478,3.478,1.0,direct_1r,
002028,2018-05-16,A,16.63,0.79,0.0391,C1,-0.134,-0.134,1.0,direct_1r,
002317,2018-05-16,B,11.11,0.58,0.0121,C1,-1.0,-1.0,1.0,direct_1r,
002624,2018-05-16,B,19.67,0.93,0.0152,C1,-1.0,-1.0,1.0,direct_1r,
600104,2018-05-16,A,26.13,1.07,0.0099,C1,0.708,0.708,1.0,confirm_add,0.0163
600138,2018-05-16,S,21.48,1.06,0.042,C1,0.032,0.016,0.5,reject_half,
600557,2018-05-16,A,13.37,0.65,-0.0057,C1,-1.0,-1.0,1.0,direct_1r,
000423,2018-05-17,S,45.77,2.42,0.0242,C1,-0.015,-0.008,0.5,reject_half,
002597,2018-05-17,A,21.28,0.83,0.0028,C1,-1.0,-1.0,1.0,confirm_add,0.031
600066,2018-05-17,A,13.46,0.63,-0.0081,C1,-1.0,-1.0,1.0,direct_1r,
600977,2018-05-17,A,15.61,0.69,-0.0058,C1,-0.127,-0.127,1.0,confirm_add,0.0093
601607,2018-05-17,B,18.9,0.97,0.0426,C1,1.125,1.125,1.0,direct_1r,
603225,2018-05-17,A,14.47,0.52,-0.0173,C1,-1.0,-1.0,1.0,confirm_add,0.012
002719,2018-05-18,S,18.77,0.92,-0.0052,C1,-1.0,-1.0,1.0,direct_1r,
002768,2018-05-18,A,16.26,0.66,0.059,C1,3.093,3.093,1.0,direct_1r,
600900,2018-05-18,A,12.29,0.56,-0.0072,C1,-0.279,-0.14,0.5,reject_half,
601966,2018-05-18,A,15.02,0.79,0.0187,C1,-0.523,-0.523,1.0,confirm_add,0.0006
002644,2018-05-21,A,11.32,0.55,0.0283,C1,-1.0,-1.0,1.0,direct_1r,
002690,2018-05-21,B,12.65,0.57,0.0014,C1,0.338,0.338,1.0,direct_1r,
600885,2018-05-21,B,13.93,0.69,-0.0123,C1,-0.763,-0.382,0.5,reject_half,
600993,2018-05-21,A,17.34,0.83,0.013,C1,-1.0,-1.0,1.0,direct_1r,
601799,2018-05-21,B,50.56,2.6,0.0267,C1,0.87,0.87,1.0,direct_1r,
002672,2018-05-22,A,13.88,0.73,-0.0055,C1,2.798,2.798,1.0,direct_1r,
300232,2018-05-22,B,10.66,0.55,-0.0255,C1,-1.0,-1.0,1.0,direct_1r,
600060,2018-05-22,S,11.74,0.54,-0.0109,C1,-1.0,-1.0,1.0,confirm_add,0.0062
600511,2018-05-22,A,24.66,1.28,0.0,C1,-1.0,-1.0,1.0,direct_1r,
603515,2018-05-22,B,30.17,1.29,0.0229,C1,-1.0,-1.0,1.0,direct_1r,
000423,2018-05-24,S,45.07,1.91,-0.0088,C1,-1.0,-1.0,1.0,confirm_add,0.0242
300124,2018-05-24,B,21.29,1.12,0.0291,C1,0.132,0.132,1.0,direct_1r,
600066,2018-05-24,S,13.46,0.63,0.0109,C1,-1.0,-1.0,1.0,direct_1r,
600129,2018-05-24,A,15.56,0.73,0.0041,C1,-1.0,-1.0,1.0,direct_1r,
600566,2018-05-24,B,36.86,1.83,0.0006,C1,-1.0,-1.0,1.0,direct_1r,
603225,2018-05-24,A,14.47,0.52,-0.0161,C1,-0.311,-0.156,0.5,reject_half,
002242,2018-05-28,A,12.67,0.6,0.0398,C1,1.153,1.153,1.0,direct_1r,
002485,2018-05-29,A,15.15,0.56,0.0327,C1,-1.0,-1.0,1.0,direct_1r,
600004,2018-05-29,A,14.78,0.73,0.0479,C1,-1.0,-1.0,1.0,direct_1r,
600511,2018-05-29,A,24.3,1.24,0.036,C1,-1.0,-1.0,1.0,confirm_add,0.0
603085,2018-05-29,A,21.1,0.92,0.0258,C1,-1.0,-1.0,1.0,direct_1r,
603515,2018-05-29,B,30.17,1.29,-0.0167,C1,-1.0,-1.0,1.0,direct_1r,
000423,2018-05-31,S,45.07,1.91,-0.0105,C1,-1.0,-1.0,1.0,confirm_add,0.0064
600066,2018-05-31,S,13.33,0.55,0.005,C1,-1.0,-1.0,1.0,direct_1r,
600129,2018-05-31,A,15.56,0.73,0.0024,C1,-1.0,-1.0,1.0,direct_1r,
600566,2018-05-31,B,36.86,1.83,-0.0203,C1,-1.0,-1.0,1.0,direct_1r,
600612,2018-05-31,A,29.09,1.18,-0.0334,C1,-1.0,-1.0,1.0,confirm_add,-0.0047
600660,2018-05-31,B,19.6,1.01,0.0068,C1,-0.12,-0.06,0.5,reject_half,
600694,2018-05-31,A,19.6,0.85,-0.027,C1,-1.0,-1.0,1.0,direct_1r,
002142,2018-06-04,S,13.78,0.6,0.0127,C1,-0.543,-0.271,0.5,reject_half,
002186,2018-06-04,S,15.29,0.62,0.0284,C1,0.73,0.365,0.5,reject_half,
002242,2018-06-04,A,12.55,0.65,0.0071,C1,0.967,0.967,1.0,direct_1r,
002690,2018-06-04,B,12.79,0.63,0.0168,C1,-1.0,-1.0,1.0,direct_1r,
300199,2018-06-04,B,17.38,0.81,0.0253,C1,-1.0,-1.0,1.0,direct_1r,
600036,2018-06-04,S,20.38,0.77,0.0003,C1,-0.393,-0.197,0.5,reject_half,
600885,2018-06-04,B,13.93,0.69,0.0269,C1,0.189,0.095,0.5,reject_half,
601799,2018-06-04,B,50.56,2.6,0.0214,C1,1.338,1.338,1.0,direct_1r,
603898,2018-06-04,B,25.89,1.16,-0.0055,C1,-1.0,-1.0,1.0,direct_1r,
000869,2018-06-05,B,37.11,1.66,-0.0022,C1,-1.0,-1.0,1.0,direct_1r,
000895,2018-06-05,B,18.34,0.86,-0.012,C1,-1.0,-1.0,1.0,direct_1r,
000999,2018-06-05,A,14.4,0.53,0.0087,C1,-1.0,-1.0,1.0,direct_1r,
002672,2018-06-05,S,15.71,0.77,-0.0018,C1,-1.0,-1.0,1.0,direct_1r,
600004,2018-06-05,A,14.78,0.73,0.0346,C1,-1.0,-1.0,1.0,direct_1r,
600060,2018-06-05,B,12.08,0.55,-0.0061,C1,-1.0,-0.5,0.5,stop_half,
600511,2018-06-05,A,24.3,1.24,0.0,C1,-1.0,-1.0,1.0,direct_1r,
601628,2018-06-05,A,21.76,0.94,0.0137,C1,-1.0,-0.5,0.5,stop_half,
603085,2018-06-05,A,21.1,0.92,0.0331,C1,-1.0,-1.0,1.0,direct_1r,
603515,2018-06-05,B,30.17,1.29,-0.0053,C1,-1.0,-1.0,1.0,direct_1r,
603919,2018-06-05,A,11.87,0.62,0.0082,C1,-1.0,-1.0,1.0,direct_1r,
600104,2018-06-06,A,26.96,1.13,0.0091,C1,-1.0,-1.0,1.0,direct_1r,
600138,2018-06-06,A,21.04,1.09,-0.0208,C1,-1.0,-1.0,1.0,direct_1r,
600259,2018-06-06,A,31.63,1.46,0.0335,C1,-1.0,-0.5,0.5,stop_half,
600276,2018-06-06,A,40.39,1.91,-0.0049,C1,-1.0,-1.0,1.0,direct_1r,
603611,2018-06-06,B,13.69,0.7,0.0,C1,-1.0,-1.0,1.0,direct_1r,
002242,2018-06-11,A,13.25,0.6,0.0122,C1,-1.0,-1.0,1.0,direct_1r,
002690,2018-06-11,A,12.79,0.63,0.0184,C1,-1.0,-1.0,1.0,direct_1r,
000895,2018-06-12,A,18.34,0.86,-0.0478,C1,-1.0,-1.0,1.0,direct_1r,
000999,2018-06-12,S,14.4,0.53,-0.0073,C1,-1.0,-1.0,1.0,direct_1r,
002672,2018-06-12,A,16.0,0.79,0.0125,C1,-1.0,-1.0,1.0,direct_1r,
600004,2018-06-12,A,14.78,0.73,-0.0085,C1,-1.0,-1.0,1.0,direct_1r,
603085,2018-06-12,A,21.1,0.92,-0.0144,C1,-1.0,-1.0,1.0,direct_1r,
603919,2018-06-12,S,11.87,0.62,-0.008,C1,-1.0,-1.0,1.0,direct_1r,
000581,2018-06-14,A,14.32,0.54,-0.0124,C1,-1.0,-0.5,0.5,stop_half,
600111,2018-06-14,A,11.7,0.53,-0.0065,C1,-1.0,-0.5,0.5,stop_half,
600129,2018-06-14,S,15.56,0.73,-0.0307,C1,-1.0,-1.0,1.0,direct_1r,
600660,2018-06-14,B,19.58,0.8,0.0043,C1,-1.0,-1.0,1.0,direct_1r,
002672,2018-06-20,S,16.0,0.79,-0.0165,C1,-1.0,-1.0,1.0,direct_1r,
600660,2018-06-22,B,20.29,0.88,-0.0084,C1,-1.0,-1.0,1.0,direct_1r,
601607,2018-06-22,A,20.67,1.05,-0.0053,C1,-0.206,-0.206,1.0,direct_1r,
000538,2018-06-25,B,58.39,2.88,-0.0118,C1,-1.0,-1.0,1.0,direct_1r,
600009,2018-06-25,B,50.53,2.3,-0.0344,C1,3.305,3.305,1.0,direct_1r,
603816,2018-06-25,B,31.32,1.47,0.0083,C1,-1.0,-1.0,1.0,direct_1r,
002142,2018-06-26,A,13.76,0.57,-0.0047,C1,-0.61,-0.305,0.5,no_confirm_space,
002242,2018-06-26,S,13.25,0.6,-0.0092,C1,-1.0,-1.0,1.0,direct_1r,
601166,2018-06-26,A,10.33,0.53,0.0106,C1,-0.359,-0.179,0.5,no_confirm_space,
600547,2018-06-27,A,12.18,0.59,0.0661,C1,-1.0,-0.5,0.5,stop_half,
600660,2018-06-29,B,20.29,0.88,0.0141,C1,-0.593,-0.593,1.0,direct_1r,
600977,2018-06-29,S,14.84,0.75,-0.0268,C1,-1.0,-0.5,0.5,stop_half,
601211,2018-06-29,A,11.75,0.57,0.0102,C1,0.14,0.14,1.0,confirm_add,0.023
002242,2018-07-03,A,13.25,0.6,0.0012,C1,0.25,0.25,1.0,direct_1r,
601166,2018-07-03,A,10.33,0.53,0.0106,C1,-0.446,-0.223,0.5,reject_half,
601788,2018-07-03,S,9.93,0.52,-0.0037,C1,-0.459,-0.229,0.5,reject_half,
000581,2018-07-06,A,14.03,0.73,0.0156,C1,-1.0,-1.0,1.0,confirm_add,0.0014
002614,2018-07-06,B,17.92,0.75,0.02,C1,-1.0,-1.0,1.0,confirm_add,0.0037
300001,2018-07-06,A,12.68,0.61,0.0203,C1,1.319,1.319,1.0,confirm_add,0.0342
600566,2018-07-06,A,34.66,1.69,0.0129,C1,-1.0,-1.0,1.0,confirm_add,0.0158
600660,2018-07-06,B,20.29,0.88,0.0141,C1,-1.0,-1.0,1.0,direct_1r,
601607,2018-07-06,B,20.67,1.05,-0.0053,C1,-1.0,-1.0,1.0,direct_1r,
000538,2018-07-09,B,58.39,2.92,0.0073,C1,-1.0,-1.0,1.0,direct_1r,
002424,2018-07-09,S,11.17,0.57,0.0314,C1,-0.419,-0.209,0.5,reject_half,
300294,2018-07-09,S,30.74,1.44,-0.0064,C1,-1.0,-1.0,1.0,confirm_add,0.0073
600009,2018-07-09,B,53.36,2.67,0.055,C1,-0.636,-0.636,1.0,direct_1r,
600900,2018-07-09,A,12.57,0.58,0.0209,C1,-0.228,-0.228,1.0,direct_1r,
603816,2018-07-09,B,28.9,1.33,0.0021,C1,-1.0,-1.0,1.0,direct_1r,
002242,2018-07-10,A,13.14,0.62,0.0256,C1,-1.0,-1.0,1.0,direct_1r,
002695,2018-07-10,A,12.8,0.64,0.0311,C1,-1.0,-0.5,0.5,stop_half,
601166,2018-07-10,A,9.62,0.51,0.0339,C1,1.045,1.045,1.0,confirm_add,0.0334
002589,2018-07-12,A,13.06,0.62,0.0,C1,-1.0,-1.0,1.0,confirm_add,0.0302
600518,2018-07-12,B,14.38,0.66,0.0206,C1,-1.0,-1.0,1.0,direct_1r,
000423,2018-07-13,A,42.01,2.06,0.011,C1,-0.048,-0.024,0.5,reject_half,
000581,2018-07-13,A,13.61,0.58,0.0064,C1,-0.097,-0.049,0.5,reject_half,
300001,2018-07-13,A,12.19,0.55,0.0203,C1,2.887,2.887,1.0,confirm_add,0.0342
600566,2018-07-13,A,34.66,1.69,0.02,C1,0.719,0.359,0.5,reject_half,
600660,2018-07-13,B,20.07,0.74,0.0267,C1,-1.0,-1.0,1.0,direct_1r,
600977,2018-07-13,S,14.5,0.66,0.0103,C1,-0.072,-0.036,0.5,reject_half,
601607,2018-07-13,A,20.67,1.05,-0.0053,C1,-1.0,-1.0,1.0,direct_1r,
000538,2018-07-16,B,56.54,2.94,-0.0079,C1,-1.0,-1.0,1.0,direct_1r,
603816,2018-07-16,B,28.9,1.33,-0.0121,C1,-1.0,-1.0,1.0,direct_1r,
000623,2018-07-17,A,14.85,0.64,0.0195,C1,-0.143,-0.072,0.5,reject_half,
002242,2018-07-17,A,13.32,0.71,-0.0147,C1,-1.0,-1.0,1.0,direct_1r,
002311,2018-07-17,B,18.94,1.02,0.0094,C1,-1.0,-1.0,1.0,confirm_add,-0.0042
002358,2018-07-17,A,14.19,0.65,0.0091,C1,-0.343,-0.171,0.5,reject_half,
600739,2018-07-17,B,14.13,0.72,0.0334,C1,-1.0,-1.0,1.0,confirm_add,0.0606
603368,2018-07-17,B,19.13,0.77,-0.0194,C1,-1.0,-1.0,1.0,direct_1r,
000869,2018-07-18,B,36.87,1.57,0.0074,C1,-1.0,-1.0,1.0,direct_1r,
000999,2018-07-18,A,13.61,0.73,0.0004,C1,-1.0,-1.0,1.0,direct_1r,
002842,2018-07-18,A,11.9,0.52,0.0035,C1,-0.002,-0.002,1.0,confirm_add,0.0138
600004,2018-07-18,B,13.47,0.57,0.0266,C1,-0.891,-0.445,0.5,reject_half,
600511,2018-07-18,A,23.28,1.16,0.0758,C1,-0.067,-0.034,0.5,reject_half,
601628,2018-07-18,A,20.17,0.84,0.0115,C1,-1.0,-1.0,1.0,confirm_add,0.031
300121,2018-07-20,A,11.77,0.56,0.0174,C1,-1.0,-1.0,1.0,direct_1r,
600066,2018-07-20,A,11.02,0.56,0.0214,C1,-0.758,-0.379,0.5,reject_half,
600660,2018-07-20,B,20.5,1.01,0.0194,C1,-1.0,-1.0,1.0,direct_1r,
600977,2018-07-20,A,14.4,0.57,0.0103,C1,0.092,0.046,0.5,reject_half,
002024,2018-07-23,B,13.55,0.61,0.0146,C1,-0.252,-0.126,0.5,reject_half,
002572,2018-07-23,B,21.64,0.8,0.0316,C1,-1.0,-1.0,1.0,confirm_add,0.0339
600009,2018-07-23,B,53.36,2.67,-0.0066,C1,-1.0,-1.0,1.0,direct_1r,
600887,2018-07-23,B,21.5,1.02,0.0156,C1,-1.0,-1.0,1.0,direct_1r,
600900,2018-07-23,A,12.75,0.67,0.0262,C1,-1.0,-1.0,1.0,direct_1r,
603816,2018-07-23,B,28.9,1.33,0.0728,C1,-1.0,-1.0,1.0,direct_1r,
000623,2018-07-24,A,14.86,0.58,-0.0084,C1,-0.277,-0.138,0.5,reject_half,
002242,2018-07-24,A,13.88,0.72,0.015,C1,-1.0,-1.0,1.0,direct_1r,
002358,2018-07-24,S,14.25,0.65,-0.0035,C1,-0.45,-0.225,0.5,reject_half,
600739,2018-07-24,A,14.13,0.72,-0.0273,C1,-0.311,-0.155,0.5,reject_half,
603368,2018-07-24,B,19.13,0.77,0.0172,C1,-1.0,-1.0,1.0,direct_1r,
600511,2018-07-25,S,23.28,1.16,-0.016,C1,-0.709,-0.354,0.5,reject_half,
600549,2018-07-25,B,13.59,0.63,-0.0072,C1,-0.165,-0.082,0.5,reject_half,
601628,2018-07-25,A,20.27,0.65,-0.0084,C1,-1.0,-1.0,1.0,confirm_add,0.0004
600739,2018-08-07,B,13.51,0.66,0.0063,C1,-0.431,-0.216,0.5,reject_half,
000028,2018-08-09,B,28.42,1.35,0.0663,C1,-0.182,-0.182,1.0,confirm_add,0.0006
002254,2018-08-09,A,10.46,0.56,0.0142,C1,-0.15,-0.15,1.0,direct_1r,
600182,2018-08-09,A,21.86,0.74,-0.0008,C1,0.838,0.419,0.5,reject_half,
300001,2018-08-10,B,12.19,0.55,-0.0496,C1,-1.0,-1.0,1.0,direct_1r,
600893,2018-08-20,A,22.43,1.16,0.0362,C1,0.723,0.723,1.0,direct_1r,
600900,2018-08-20,A,12.66,0.61,-0.0048,C1,-0.551,-0.275,0.5,reject_half,
601966,2018-08-20,A,13.86,0.58,0.0592,C1,-0.185,-0.185,1.0,direct_1r,
