mode,code,date,grade,PT,TY,DN,DL,LK,SF,close,trigger,stop,risk,prbook_warn,triggered_5d,entry_5d,exit_5d,exit_date_5d,stopped_5d,r_5d,triggered_10d,entry_10d,exit_10d,exit_date_10d,stopped_10d,r_10d,triggered_20d,entry_20d,exit_20d,exit_date_20d,stopped_20d,r_20d,vol_ratio,mom20,_d
prebreak,002038,2015-01-05,S,S,A,C,S,S,A,15.9656,16.01,15.25,0.76,,1,16.01,16.0688,2015-01-08,0,0.0613,1,16.01,16.0688,2015-01-08,0,0.0613,1,16.01,16.0688,2015-01-08,0,0.0613,1.559,-0.0392417838596915,2015-01-05
prebreak,000929,2015-01-07,S,S,A,C,S,S,A,10.5987,10.67,10.12,0.55,,1,10.67,10.2703,2015-01-12,0,-0.741,1,10.67,10.2703,2015-01-12,0,-0.741,1,10.67,10.2703,2015-01-12,0,-0.741,3.9316,0.0818984761129153,2015-01-07
prebreak,002186,2015-01-07,S,S,A,C,S,S,A,17.9385,18.36,17.57,0.79,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,18.36,18.4248,2015-01-28,0,0.0643,1.8983,0.0370144899667157,2015-01-07
prebreak,000929,2015-01-14,S,S,A,C,S,S,A,10.0116,10.67,10.12,0.55,,0,0.0,0.0,,0,0.0,1,10.67,11.6437,2015-01-28,0,1.7545,1,10.67,11.365,2015-02-11,0,1.2481,1.7262,0.0732346244523514,2015-01-14
prebreak,600138,2015-01-16,S,S,A,C,S,S,A,16.1847,15.83,15.12,0.71,,1,15.83,16.7428,2015-01-23,0,1.2678,1,15.83,16.2982,2015-01-30,0,0.642,1,15.83,16.459,2015-02-13,0,0.8684,1.5484,-0.0038658566635511,2015-01-16
prebreak,000049,2015-01-21,S,S,A,C,S,S,A,19.4304,18.12,17.2,0.92,,1,18.12,20.7721,2015-01-28,0,2.8659,1,18.12,19.5408,2015-02-04,0,1.5284,1,18.12,21.2249,2015-02-25,0,3.3578,1.5328,0.0620333753688862,2015-01-21
prebreak,600097,2015-01-26,S,S,A,C,S,S,A,13.4397,12.05,11.48,0.57,,1,12.05,13.1364,2015-01-29,0,1.8888,1,12.05,13.1364,2015-01-29,0,1.8888,1,12.05,13.1364,2015-01-29,0,1.8888,6.2261,-0.0074092764167353,2015-01-26
prebreak,002008,2015-01-27,S,S,A,C,S,S,A,15.805,16.34,15.51,0.83,,0,0.0,0.0,,0,0.0,1,16.34,15.51,2015-02-06,1,-1.0143,0,16.34,15.51,2015-02-06,1,-1.0143,1.9781,0.1073739823720003,2015-01-27
prebreak,002422,2015-01-27,S,S,A,C,S,S,A,13.7389,12.31,11.74,0.57,,1,12.31,14.0847,2015-02-03,0,3.0952,1,12.31,13.2305,2015-02-10,0,1.5974,1,12.31,14.8306,2015-03-03,0,4.403,1.5517,0.0071969654487129,2015-01-27
prebreak,000553,2015-01-29,S,S,A,C,S,S,A,13.4086,14.06,13.34,0.72,,1,14.06,13.34,2015-02-05,1,-1.0142,1,14.06,13.34,2015-02-05,1,-1.0142,1,14.06,13.34,2015-02-05,1,-1.0142,2.0636,0.0380579426222851,2015-01-29
prebreak,600983,2015-02-03,S,S,A,C,S,S,A,10.375,10.73,10.22,0.51,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,10.73,10.22,2015-03-09,1,-1.0154,2.7553,0.016500681295976,2015-02-03
prebreak,000423,2015-02-09,S,S,A,C,S,S,A,27.7975,29.52,28.05,1.47,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,29.52,28.7952,2015-03-06,0,-0.508,2.7081,-0.0101610387921244,2015-02-09
prebreak,002038,2015-02-09,S,S,A,C,S,S,A,15.8744,16.81,16.2,0.61,,0,0.0,0.0,,0,0.0,1,16.81,16.8266,2015-02-27,0,0.0062,1,16.81,16.8266,2015-02-27,0,0.0062,1.9763,0.0058921444505846,2015-02-09
prebreak,000919,2015-02-10,S,S,A,C,S,S,A,11.0491,11.99,11.39,0.6,,0,0.0,0.0,,0,0.0,1,11.99,11.9073,2015-03-03,0,-0.1529,1,11.99,12.9388,2015-03-17,0,1.5651,2.4401,0.0083428999334407,2015-02-10
prebreak,600847,2015-02-10,S,S,A,C,S,S,A,15.72,16.2,15.41,0.79,,1,16.2,17.89,2015-02-17,0,2.1223,1,16.2,17.68,2015-03-03,0,1.8567,1,16.2,20.2,2015-03-17,0,5.0445,2.1566,0.0749834107498339,2015-02-10
prebreak,600983,2015-02-10,S,S,A,C,S,S,A,9.7227,10.73,10.22,0.51,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,10.73,10.22,2015-03-09,1,-1.0154,2.7553,0.016500681295976,2015-02-10
prebreak,000513,2015-02-11,S,S,A,C,S,S,A,12.1071,12.72,12.13,0.59,,0,0.0,0.0,,0,0.0,1,12.72,12.6382,2015-03-03,0,-0.1549,1,12.72,12.6382,2015-03-03,0,-0.1549,2.0811,0.0247513089164923,2015-02-11
prebreak,000917,2015-02-13,S,S,A,C,S,S,A,17.2858,17.09,16.22,0.87,,1,17.09,19.7718,2015-02-27,0,3.0657,1,17.09,19.6165,2015-03-06,0,2.8872,1,17.09,22.3259,2015-03-20,0,5.9995,4.3396,0.0796550380134049,2015-02-13
prebreak,000963,2015-02-13,S,S,A,C,S,S,A,12.1864,12.93,12.31,0.62,,0,0.0,0.0,,0,0.0,1,12.93,12.6138,2015-03-06,0,-0.5255,1,12.93,12.6138,2015-03-06,0,-0.5255,1.9058,0.0078929141422885,2015-02-13
prebreak,600062,2015-02-13,S,S,A,C,S,S,A,13.6701,12.79,12.2,0.59,,1,12.79,13.8276,2015-02-27,0,1.7411,1,12.79,14.3508,2015-03-06,0,2.6273,1,12.79,16.0272,2015-04-27,0,5.4669,1.6584,0.098332183066935,2015-02-13
prebreak,600557,2015-02-13,S,S,A,C,S,S,A,18.6373,19.5,18.71,0.79,,0,0.0,0.0,,0,0.0,1,19.5,19.6409,2015-03-06,0,0.1595,1,19.5,20.6445,2015-03-20,0,1.4291,2.6055,-0.0091534018028618,2015-02-13
prebreak,000919,2015-02-17,S,S,A,C,S,S,A,11.668,11.99,11.39,0.6,,1,11.99,11.9073,2015-03-03,0,-0.1529,1,11.99,13.3596,2015-03-10,0,2.2661,1,11.99,15.043,2015-03-24,0,5.0699,2.4401,0.0083428999334407,2015-02-17
prebreak,000028,2015-02-26,S,S,A,C,S,S,A,30.3272,30.5,28.92,1.58,,1,30.5,30.6197,2015-03-05,0,0.0611,1,30.5,30.4705,2015-03-12,0,-0.0334,1,30.5,34.7637,2015-03-26,0,2.6822,1.9242,0.0319083936665469,2015-02-26
prebreak,000999,2015-02-26,S,S,A,C,S,S,A,11.4223,11.77,11.27,0.5,,1,11.77,11.3939,2015-03-05,0,-0.7696,1,11.77,11.27,2015-03-06,1,-1.0173,1,11.77,11.27,2015-03-06,1,-1.0173,2.2244,0.0429611411885584,2015-02-26
prebreak,600054,2015-02-26,S,S,A,C,S,S,A,9.6365,9.97,9.46,0.51,,1,9.97,10.0017,2015-03-05,0,0.0473,1,9.97,9.984,2015-03-06,0,0.0126,1,9.97,9.984,2015-03-06,0,0.0126,2.0996,0.0196499140315118,2015-02-26
prebreak,000963,2015-02-27,S,S,A,C,S,S,A,12.4667,12.57,11.96,0.61,,1,12.57,12.6138,2015-03-06,0,0.0562,1,12.57,12.6138,2015-03-06,0,0.0562,1,12.57,12.6138,2015-03-06,0,0.0562,1.9058,-0.0201690695461278,2015-02-27
prebreak,600557,2015-02-27,S,S,A,C,S,S,A,19.0842,19.25,18.5,0.75,,1,19.25,19.6409,2015-03-06,0,0.5014,1,19.25,20.0487,2015-03-13,0,1.0447,1,19.25,20.8876,2015-03-27,0,2.1626,1.6725,-0.0245768668767208,2015-02-27
prebreak,600315,2015-03-09,S,S,A,C,S,S,A,34.7241,34.33,32.68,1.65,,1,34.33,36.208,2015-03-12,0,1.1216,1,34.33,36.208,2015-03-12,0,1.1216,1,34.33,36.208,2015-03-12,0,1.1216,2.9664,0.0175516591388011,2015-03-09
prebreak,002186,2015-03-11,S,S,A,C,S,S,A,18.8738,19.47,18.62,0.85,,1,19.47,20.0616,2015-03-18,0,0.6781,1,19.47,22.1191,2015-03-25,0,3.0973,1,19.47,22.0537,2015-04-09,0,3.0203,1.5963,0.0819909933265039,2015-03-11
prebreak,002140,2015-03-12,S,S,A,C,S,S,A,14.7146,14.86,14.11,0.75,,1,14.86,15.5019,2015-03-19,0,0.8402,1,14.86,16.2965,2015-03-26,0,1.899,1,14.86,16.7305,2015-04-10,0,2.4774,1.5669,0.097694956300093,2015-03-12
prebreak,000963,2015-03-13,S,S,A,C,S,S,A,13.5038,13.02,12.36,0.66,,1,13.02,14.8119,2015-03-20,0,2.6983,1,13.02,14.4685,2015-03-27,0,2.1784,1,13.02,16.3863,2015-04-13,0,5.0823,2.0363,0.0974359102330468,2015-03-13
prebreak,000869,2015-03-19,S,S,A,C,S,S,A,30.0868,29.83,28.63,1.2,,1,29.83,32.5399,2015-03-26,0,2.238,1,29.83,33.1886,2015-04-02,0,2.7782,1,29.83,37.5877,2015-04-17,0,6.4418,1.6292,0.0553468364624454,2015-03-19
prebreak,002566,2015-03-20,S,S,A,C,S,S,A,14.455,13.95,13.3,0.65,,1,13.95,14.9279,2015-03-27,0,1.4872,1,13.95,15.9014,2015-04-03,0,2.984,1,13.95,15.7253,2015-04-20,0,2.7132,1.6382,0.0800667570186282,2015-03-20
prebreak,600859,2015-03-23,S,S,A,C,S,S,A,15.2531,14.39,13.68,0.71,,1,14.39,15.8908,2015-03-30,0,2.0971,1,14.39,18.3395,2015-04-07,0,5.5437,1,14.39,18.0589,2015-04-21,0,5.1488,1.7592,0.0674757494683864,2015-03-23
prebreak,000869,2015-03-26,S,S,A,C,S,S,A,32.5399,30.83,29.79,1.04,,1,30.83,33.1886,2015-04-02,0,2.2439,1,30.83,38.0949,2015-04-10,0,6.9586,1,30.83,37.9369,2015-04-24,0,6.8067,1.735,0.0714959893025635,2015-03-26
prebreak,000823,2015-03-30,S,S,A,C,S,S,A,12.6264,11.18,10.6,0.58,,1,11.18,13.3946,2015-04-07,0,3.8012,1,11.18,13.1827,2015-04-14,0,3.436,1,11.18,12.7942,2015-04-28,0,2.7666,1.5795,0.0516524230107116,2015-03-30
prebreak,002041,2015-03-31,S,S,A,C,S,S,A,16.1354,13.5,12.91,0.59,,1,13.5,17.3682,2015-04-08,0,6.5348,1,13.5,16.2439,2015-04-15,0,4.6304,1,13.5,16.9301,2015-04-29,0,5.7927,1.5361,0.0023673770440362,2015-03-31
prebreak,000538,2015-04-02,S,S,A,C,S,S,A,35.8538,36.45,34.64,1.81,,1,36.45,35.7328,2015-04-09,0,-0.4113,1,36.45,35.7328,2015-04-09,0,-0.4113,0,36.45,35.7328,2015-04-09,0,-0.4113,1.5912,0.1108717553686402,2015-04-02
prebreak,600535,2015-04-30,S,S,A,C,S,S,A,26.8952,28.51,27.17,1.34,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,28.51,31.2219,2015-05-29,0,2.0064,1.7376,0.0356247540819649,2015-04-30
prebreak,000553,2015-05-04,S,S,A,C,S,S,A,15.0943,15.98,15.23,0.75,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,15.98,17.4879,2015-06-01,0,1.993,2.4131,0.0241684213505033,2015-05-04
prebreak,000553,2015-05-25,S,S,A,C,S,S,A,18.162,14.78,14.12,0.66,,1,14.78,16.7649,2015-05-28,0,2.9885,1,14.78,16.7649,2015-05-28,0,2.9885,1,14.78,16.7649,2015-05-28,0,2.9885,2.6356,-0.0521101200474425,2015-05-25
prebreak,601877,2016-08-29,S,S,A,C,S,S,A,16.6409,17.02,16.36,0.66,,1,17.02,19.0432,2016-09-13,0,3.0439,1,17.02,19.0029,2016-09-22,0,2.9829,1,17.02,18.3988,2016-10-13,0,2.0681,2.5242,0.0164628313425416,2016-08-29
prebreak,600566,2016-09-28,S,S,A,C,S,S,A,20.1432,20.29,19.44,0.85,,1,20.29,21.6508,2016-10-12,0,1.5818,1,20.29,22.2902,2016-10-19,0,2.3335,1,20.29,23.2324,2016-11-02,0,3.4413,2.6135,0.0237030320961328,2016-09-28
prebreak,002649,2016-10-14,S,S,A,C,S,S,A,11.8249,11.96,11.41,0.55,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,11.96,13.916,2016-11-11,0,3.5376,2.7914,0.0519509535850195,2016-10-14
prebreak,000423,2016-10-26,S,S,A,C,S,S,A,46.0157,46.57,44.31,2.26,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,46.57,44.8941,2016-11-21,0,-0.7567,3.8797,0.0277016581824094,2016-10-26
prebreak,000423,2016-11-16,S,S,A,C,S,S,A,45.3303,46.25,44.66,1.59,,1,46.25,44.8941,2016-11-21,0,-0.8743,1,46.25,44.8941,2016-11-21,0,-0.8743,1,46.25,44.8941,2016-11-21,0,-0.8743,3.8797,0.0206399332389184,2016-11-16
prebreak,600830,2016-12-09,S,S,A,C,S,S,A,11.4485,11.52,10.92,0.6,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,11.52,11.8297,2017-01-09,0,0.5013,2.0296,0.0062496774905909,2016-12-09
prebreak,600156,2016-12-13,S,S,A,C,S,S,A,11.8535,11.92,11.33,0.59,,1,11.92,11.6639,2016-12-16,0,-0.4491,1,11.92,11.6639,2016-12-16,0,-0.4491,1,11.92,11.6639,2016-12-16,0,-0.4491,2.0169,-0.0110392737646068,2016-12-13
prebreak,600501,2016-12-14,S,S,A,C,S,S,A,17.844,18.93,18.05,0.88,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,18.93,20.871,2017-01-12,0,2.1879,2.1172,0.0372077400993666,2016-12-14
prebreak,603099,2016-12-15,S,S,A,C,S,S,A,20.9737,20.8,19.87,0.93,,1,20.8,20.1453,2016-12-22,0,-0.7206,1,20.8,19.87,2016-12-26,1,-1.0164,1,20.8,19.87,2016-12-26,1,-1.0164,2.7141,0.0290164936100012,2016-12-15
prebreak,002321,2016-12-16,S,S,A,C,S,S,A,10.2052,10.77,10.21,0.56,,1,10.77,10.7309,2016-12-23,0,-0.0844,1,10.77,10.7309,2016-12-23,0,-0.0844,1,10.77,10.7309,2016-12-23,0,-0.0844,7.061,-0.0082692395212305,2016-12-16
prebreak,600615,2016-12-21,S,S,A,C,S,S,A,17.9424,17.44,16.54,0.9,,1,17.44,17.3679,2016-12-26,0,-0.0948,1,17.44,17.3679,2016-12-26,0,-0.0948,1,17.44,17.3679,2016-12-26,0,-0.0948,1.5847,-0.0239234544760431,2016-12-21
prebreak,002598,2016-12-27,S,S,A,C,S,S,A,12.0274,12.24,11.63,0.61,,1,12.24,12.2109,2017-01-04,0,-0.063,1,12.24,12.106,2017-01-11,0,-0.2347,1,12.24,11.63,2017-01-13,1,-1.0146,1.5238,0.0664664786651345,2016-12-27
prebreak,600774,2016-12-27,S,S,A,C,S,S,A,16.6159,16.12,15.27,0.85,,1,16.12,17.1961,2017-01-04,0,1.2508,1,16.12,16.7741,2017-01-11,0,0.7547,1,16.12,15.27,2017-01-16,1,-1.0138,1.6545,0.0334261352266962,2016-12-27
prebreak,600501,2016-12-28,S,S,A,C,S,S,A,18.3601,18.59,17.88,0.71,,1,18.59,20.9107,2017-01-05,0,3.2466,1,18.59,20.871,2017-01-12,0,3.1907,1,18.59,19.9579,2017-01-26,0,1.9055,2.1172,0.0185785466691614,2016-12-28
prebreak,600703,2016-12-30,S,S,A,C,S,S,A,12.5886,11.85,11.28,0.57,,1,11.85,12.9646,2017-01-09,0,1.9384,1,11.85,13.1808,2017-01-16,0,2.3176,1,11.85,13.6509,2017-02-06,0,3.1417,2.2511,-0.0036029130951571,2016-12-30
prebreak,002179,2017-01-04,S,S,A,C,S,S,A,11.5415,10.92,10.4,0.52,,1,10.92,11.5893,2017-01-11,0,1.2703,1,10.92,11.3922,2017-01-18,0,0.8915,1,10.92,12.0014,2017-02-08,0,2.0623,2.0637,-0.0476889017972724,2017-01-04
prebreak,600501,2017-01-05,S,S,A,C,S,S,A,20.9107,18.59,17.88,0.71,,1,18.59,20.871,2017-01-12,0,3.1907,1,18.59,19.4022,2017-01-19,0,1.1233,1,18.59,20.7419,2017-02-09,0,3.0091,2.8559,0.0570913923953657,2017-01-05
prebreak,002008,2017-01-09,S,S,A,C,S,S,A,20.387,21.3,20.25,1.05,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,21.3,21.7035,2017-02-13,0,0.3686,2.3295,0.0229209594515249,2017-01-09
prebreak,002453,2017-02-03,S,S,A,C,S,S,A,10.13,10.9,10.38,0.52,,1,10.9,10.94,2017-02-10,0,0.0609,1,10.9,10.95,2017-02-17,0,0.0802,1,10.9,10.38,2017-02-27,1,-1.0153,3.1816,0.0665362035225047,2017-02-03
prebreak,000400,2017-02-08,S,S,A,C,S,S,A,16.6112,16.98,16.2,0.78,,1,16.98,17.0537,2017-02-15,0,0.0778,1,16.98,16.2,2017-02-17,1,-1.0159,1,16.98,16.2,2017-02-17,1,-1.0159,1.5542,-0.026937129130972,2017-02-08
prebreak,300084,2017-02-09,S,S,A,C,S,S,A,12.015,12.27,11.68,0.59,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,12.27,12.2035,2017-03-09,0,-0.1284,1.6518,0.069809501474424,2017-02-09
prebreak,002188,2017-02-10,S,S,A,C,S,S,A,28.39,28.86,27.55,1.31,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,28.86,28.19,2017-03-02,0,-0.5279,1.8301,0.0396253602305474,2017-02-10
prebreak,002462,2017-02-21,S,S,A,C,S,S,A,31.1427,32.78,31.19,1.59,,0,0.0,0.0,,0,0.0,1,32.78,32.5315,2017-03-07,0,-0.1718,1,32.78,32.5315,2017-03-07,0,-0.1718,2.5469,0.0105488644168698,2017-02-21
prebreak,600526,2017-02-21,S,S,A,C,S,S,A,12.4415,12.54,11.9,0.64,,1,12.54,12.3257,2017-02-28,0,-0.3495,1,12.54,12.3257,2017-03-01,0,-0.3495,1,12.54,12.3257,2017-03-01,0,-0.3495,2.3456,0.0754488618463629,2017-02-21
prebreak,601238,2017-02-24,S,S,A,C,S,S,A,15.3279,15.47,14.66,0.81,,1,15.47,15.4673,2017-03-03,0,-0.0178,1,15.47,15.9037,2017-03-10,0,0.5206,1,15.47,15.8916,2017-03-24,0,0.5056,2.0002,0.081085967367438,2017-02-24
prebreak,000400,2017-03-01,S,S,A,C,S,S,A,16.4453,16.83,16.25,0.58,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,16.83,16.6296,2017-03-29,0,-0.3673,4.6134,0.0222485212482976,2017-03-01
prebreak,000400,2017-03-08,S,S,A,C,S,S,A,16.4084,16.68,16.06,0.62,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,16.68,16.6296,2017-03-29,0,-0.1016,4.6134,0.013137571861058,2017-03-08
prebreak,002009,2017-03-13,S,S,A,C,S,S,A,14.4439,14.65,14.1,0.55,,1,14.65,14.4439,2017-03-20,0,-0.3947,1,14.65,14.4536,2017-03-21,0,-0.3771,1,14.65,14.4536,2017-03-21,0,-0.3771,1.8349,0.0658777968695405,2017-03-13
prebreak,600129,2017-03-13,S,S,A,C,S,S,A,17.2187,17.81,17.02,0.79,,0,0.0,0.0,,0,0.0,1,17.81,17.6713,2017-03-27,0,-0.1926,1,17.81,17.02,2017-03-30,1,-1.0165,2.3313,0.021768412413581,2017-03-13
prebreak,002023,2017-03-14,S,S,A,C,S,S,A,13.9556,14.45,13.82,0.63,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,14.45,14.0146,2017-04-13,0,-0.7081,7.3349,0.0383493947013089,2017-03-14
prebreak,000400,2017-03-15,S,S,A,C,S,S,A,15.8645,16.4,15.82,0.58,,0,0.0,0.0,,0,0.0,1,16.4,16.6296,2017-03-29,0,0.3742,1,16.4,17.0629,2017-04-14,0,1.1207,4.6134,-0.0038695336617895,2017-03-15
prebreak,002023,2017-03-21,S,S,A,C,S,S,A,13.5429,14.0,13.45,0.55,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,14.0,13.45,2017-04-18,1,-1.0187,3.2348,-0.0045319579281917,2017-03-21
prebreak,603989,2017-03-22,S,S,A,C,S,S,A,24.101,24.73,23.43,1.3,,1,24.73,24.6531,2017-03-29,0,-0.0735,1,24.73,25.0523,2017-04-07,0,0.2333,1,24.73,23.43,2017-04-11,1,-1.0138,3.1151,0.0430850826288609,2017-03-22
prebreak,002700,2017-03-27,S,S,A,C,S,S,A,12.6794,12.75,12.08,0.67,,1,12.75,12.8393,2017-04-05,0,0.1188,1,12.75,12.2656,2017-04-12,0,-0.737,1,12.75,12.08,2017-04-13,1,-1.0138,5.9858,0.0161185164293886,2017-03-27
prebreak,002373,2017-03-31,S,S,A,C,S,S,A,12.7911,13.87,13.24,0.63,,1,13.87,14.5822,2017-04-11,0,1.113,1,13.87,13.6672,2017-04-18,0,-0.3385,1,13.87,13.24,2017-04-19,1,-1.0161,6.4222,-0.0227454726232347,2017-03-31
prebreak,002581,2017-03-31,S,S,A,C,S,S,A,23.68,25.52,24.18,1.34,,1,25.52,25.4,2017-04-11,0,-0.104,1,25.52,25.25,2017-04-12,0,-0.2158,1,25.52,25.25,2017-04-12,0,-0.2158,2.2643,0.0868824531516183,2017-03-31
prebreak,002573,2017-04-05,S,S,A,C,S,S,A,17.5401,17.33,16.65,0.68,,1,17.33,18.5107,2017-04-12,0,1.7158,1,17.33,20.0583,2017-04-19,0,3.9904,1,17.33,19.9184,2017-05-04,0,3.7847,1.6579,-0.0260587047273938,2017-04-05
prebreak,600967,2017-04-06,S,S,A,C,S,S,A,13.7995,13.06,12.46,0.6,,1,13.06,14.6653,2017-04-13,0,2.6572,1,13.06,14.3914,2017-04-20,0,2.2011,1,13.06,12.46,2017-05-05,1,-1.0159,1.6756,0.035220296016269,2017-04-06
prebreak,600150,2017-04-07,S,S,A,C,S,S,A,28.3083,27.59,26.25,1.34,,1,27.59,30.0963,2017-04-14,0,1.8535,1,27.59,27.2838,2017-04-21,0,-0.244,1,27.59,26.25,2017-04-25,1,-1.015,2.5286,0.0184378243709122,2017-04-07
prebreak,603989,2017-04-07,S,S,A,C,S,S,A,25.0523,25.45,24.15,1.3,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,25.45,25.4447,2017-05-04,0,-0.0189,2.7721,0.049599384937591,2017-04-07
prebreak,603968,2017-04-19,S,S,A,C,S,S,A,18.8255,19.19,18.42,0.77,,1,19.19,19.1725,2017-04-24,0,-0.0416,1,19.19,19.1725,2017-04-24,0,-0.0416,1,19.19,19.1725,2017-04-24,0,-0.0416,2.3755,-0.0263243008336322,2017-04-19
prebreak,002275,2017-04-20,S,S,A,C,S,S,A,14.5238,13.7,13.14,0.56,,1,13.7,13.14,2017-04-27,1,-1.018,1,13.7,13.14,2017-04-27,1,-1.018,1,13.7,13.14,2017-04-27,1,-1.018,5.1626,0.0004185919336325,2017-04-20
prebreak,002048,2017-04-25,S,S,A,C,S,S,A,17.4085,16.83,16.05,0.78,,1,16.83,16.05,2017-04-27,1,-1.0158,1,16.83,16.05,2017-04-27,1,-1.0158,1,16.83,16.05,2017-04-27,1,-1.0158,2.0972,0.000996863474038,2017-04-25
prebreak,002424,2017-04-25,S,S,A,C,S,S,A,15.8732,16.56,15.75,0.81,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,16.56,16.5847,2017-05-24,0,0.0149,5.0193,0.0090421130606137,2017-04-25
prebreak,000988,2017-04-27,S,S,A,C,S,S,A,14.0734,14.48,13.73,0.75,,1,14.48,14.1317,2017-05-05,0,-0.4788,1,14.48,14.1317,2017-05-05,0,-0.4788,1,14.48,14.1317,2017-05-05,0,-0.4788,1.7236,0.0026138366475221,2017-04-27
prebreak,600600,2017-04-27,S,S,A,C,S,S,A,26.8958,28.11,26.85,1.26,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,28.11,28.031,2017-05-26,0,-0.0796,3.1977,0.0282315322436204,2017-04-27
prebreak,600756,2017-04-27,S,S,A,C,S,S,A,19.2226,20.14,19.26,0.88,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,20.14,20.9034,2017-05-26,0,0.8496,10.5241,0.016713732116151,2017-04-27
prebreak,600706,2017-04-28,S,S,A,C,S,S,A,16.4002,16.21,15.41,0.8,,1,16.21,15.8949,2017-05-08,0,-0.409,1,16.21,15.41,2017-05-09,1,-1.0148,1,16.21,15.41,2017-05-09,1,-1.0148,3.588,-0.047207164016035,2017-04-28
prebreak,002268,2017-05-02,S,S,A,C,S,S,A,19.0353,19.55,18.65,0.9,,0,0.0,0.0,,0,0.0,1,19.55,19.409,2017-05-16,0,-0.1731,1,19.55,19.0475,2017-05-17,0,-0.5744,13.2867,-0.0312651921114971,2017-05-02
prebreak,300001,2017-05-02,S,S,A,C,S,S,A,16.1158,16.52,15.77,0.75,,1,16.52,15.9117,2017-05-08,0,-0.8273,1,16.52,15.9117,2017-05-08,0,-0.8273,1,16.52,15.9117,2017-05-08,0,-0.8273,1.5089,0.0116555579087218,2017-05-02
prebreak,600292,2017-05-04,S,S,A,C,S,S,A,12.1502,11.86,11.25,0.61,,1,11.86,11.25,2017-05-08,1,-1.0141,1,11.86,11.25,2017-05-08,1,-1.0141,1,11.86,11.25,2017-05-08,1,-1.0141,2.9961,0.0548336139520833,2017-05-04
prebreak,600897,2017-05-04,S,S,A,C,S,S,A,13.2845,13.48,12.94,0.54,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,13.48,13.6471,2017-06-05,0,0.2902,1.5094,0.0122084119978309,2017-05-04
prebreak,000669,2017-05-09,S,S,A,C,S,S,A,10.8668,11.93,11.34,0.59,,0,0.0,0.0,,0,0.0,1,11.93,11.34,2017-05-19,1,-1.0147,1,11.93,11.34,2017-05-19,1,-1.0147,1.6559,0.038133849708414,2017-05-09
prebreak,002643,2017-05-09,S,S,A,C,S,S,A,13.2298,12.88,12.31,0.57,,1,12.88,13.7181,2017-05-16,0,1.4522,1,12.88,13.0814,2017-05-23,0,0.336,1,12.88,12.31,2017-06-01,1,-1.0165,2.3154,0.0654060440387993,2017-05-09
prebreak,600292,2017-05-11,S,S,A,C,S,S,A,10.0313,11.86,11.25,0.61,,0,0.0,0.0,,0,0.0,1,11.86,11.25,2017-05-23,1,-1.0141,1,11.86,11.25,2017-05-23,1,-1.0141,3.8337,0.0795777560691171,2017-05-11
prebreak,600004,2017-05-12,S,S,A,C,S,S,A,10.0425,10.41,9.9,0.51,,1,10.41,10.3355,2017-05-18,0,-0.1615,1,10.41,10.3355,2017-05-18,0,-0.1615,1,10.41,10.3355,2017-05-18,0,-0.1615,2.0213,0.0677516956246102,2017-05-12
prebreak,000669,2017-05-16,S,S,A,C,S,S,A,11.3923,11.93,11.34,0.59,,1,11.93,11.34,2017-05-19,1,-1.0147,1,11.93,11.34,2017-05-19,1,-1.0147,1,11.93,11.34,2017-05-19,1,-1.0147,1.6559,0.038133849708414,2017-05-16
prebreak,002643,2017-05-16,S,S,A,C,S,S,A,13.7181,12.88,12.31,0.57,,1,12.88,13.0814,2017-05-23,0,0.336,1,12.88,12.31,2017-06-01,1,-1.0165,1,12.88,12.31,2017-06-01,1,-1.0165,8.1863,0.090661498989675,2017-05-16
