mode,code,date,grade,PT,TY,DN,DL,LK,SF,close,trigger,stop,risk,prbook_warn,triggered_5d,entry_5d,exit_5d,exit_date_5d,stopped_5d,r_5d,triggered_10d,entry_10d,exit_10d,exit_date_10d,stopped_10d,r_10d,triggered_20d,entry_20d,exit_20d,exit_date_20d,stopped_20d,r_20d,vol_ratio,mom20
prebreak,000685,2025-09-08,S,S,A,C,S,S,A,9.6074,10.09,9.59,0.5,,0,0.0,0.0,,0,0.0,1,10.09,9.955,2025-09-22,0,-0.2852,1,10.09,12.8903,2025-10-14,0,5.5817,4.2459,0.010624410616549174
prebreak,000963,2025-09-08,S,S,A,C,S,S,A,42.5063,45.35,43.81,1.54,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,,
prebreak,603639,2025-09-10,S,S,A,C,S,S,A,14.4253,14.94,14.25,0.69,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,,
prebreak,300346,2025-09-11,S,S,A,C,S,S,A,34.1898,34.46,32.76,1.7,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.7528,-0.005749718912792856
prebreak,600685,2025-09-11,S,S,A,C,S,S,A,26.627,27.02,25.9,1.12,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.7533,-0.05917431992331734
prebreak,600771,2025-09-11,S,S,A,C,S,S,A,20.1,20.46,19.49,0.97,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,,
prebreak,603505,2025-09-11,S,S,A,C,S,S,A,17.3663,17.16,16.35,0.81,,1,17.16,17.267,2025-09-16,0,0.1159,1,17.16,17.267,2025-09-16,0,0.1159,1,17.16,17.267,2025-09-16,0,0.1159,2.0555,0.03300939304534367
prebreak,603599,2025-09-11,S,S,A,C,S,S,A,11.8155,12.12,11.55,0.57,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,2.1994,0.021545538404771136
prebreak,688548,2025-09-11,S,S,A,C,S,S,A,10.9419,11.33,10.76,0.57,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.1299,0.0008646041108608671
prebreak,300015,2025-09-12,S,S,A,C,S,S,A,12.6599,13.24,12.66,0.58,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,,
prebreak,601567,2025-09-12,S,S,A,C,S,S,A,22.072,22.91,21.69,1.22,,0,0.0,0.0,,0,0.0,1,22.91,23.8378,2025-09-26,0,0.7457,1,22.91,23.2501,2025-10-20,0,0.2643,3.8461,0.004838986297290848
prebreak,688596,2025-09-12,S,S,A,C,S,S,A,35.9169,36.35,34.54,1.81,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.5617,-0.0648320452125637
prebreak,603391,2025-09-15,S,S,A,C,S,S,A,46.8333,42.87,40.67,2.2,,1,42.87,50.5937,2025-09-22,0,3.4937,1,42.87,51.8829,2025-09-29,0,4.0794,1,42.87,48.4937,2025-10-21,0,2.5398,2.0436,0.08375739592716225
prebreak,688575,2025-09-15,S,S,A,C,S,S,A,14.9468,15.38,14.84,0.54,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.9755,0.06598514919886256
prebreak,300848,2025-09-16,S,S,A,C,S,S,A,16.8689,17.17,16.33,0.84,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,21.0614,0.07368873518383245
prebreak,002895,2025-09-17,S,S,A,C,S,S,A,25.2544,26.47,25.11,1.36,,0,0.0,0.0,,0,0.0,1,26.47,29.8156,2025-10-09,0,2.4437,1,26.47,27.6259,2025-10-23,0,0.8346,1.6821,0.03353488225053103
prebreak,600479,2025-09-17,S,S,A,C,S,S,A,10.338,10.81,10.29,0.52,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,4.1077,0.08393299460821724
prebreak,600877,2025-09-17,S,S,A,C,S,S,A,14.15,14.52,13.92,0.6,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.9649,0.030518097941802713
prebreak,002223,2025-09-19,S,S,A,C,S,S,A,37.5569,38.3,36.62,1.68,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.6238,0.08171719073620776
prebreak,300015,2025-09-19,S,S,A,C,S,S,A,12.2572,12.81,12.18,0.63,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,,
prebreak,600323,2025-09-19,S,S,A,C,S,S,A,25.3497,26.68,25.59,1.09,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.6295,0.06875024804333729
prebreak,601567,2025-09-19,S,S,A,C,S,S,A,22.2661,22.64,21.63,1.01,,1,22.64,23.8378,2025-09-26,0,1.1681,1,22.64,25.2349,2025-10-13,0,2.5505,1,22.64,22.64,2025-10-23,1,-0.017,3.8461,-0.007003288966797583
prebreak,603698,2025-09-19,S,S,A,C,S,S,A,19.2886,17.14,16.52,0.62,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.6545,-0.09155576027431955
prebreak,688596,2025-09-19,S,S,A,C,S,S,A,36.7749,36.35,34.54,1.81,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.657,-0.0636303387684779
prebreak,000708,2025-09-22,S,S,A,C,S,S,A,12.1356,12.74,12.13,0.61,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.4771,0.020866985718041686
prebreak,000885,2025-09-22,S,S,A,C,S,S,A,13.9319,14.83,14.12,0.71,,1,14.83,15.454,2025-09-29,0,0.8624,1,14.83,14.6008,2025-10-09,0,-0.3385,1,14.83,14.6008,2025-10-09,0,-0.3385,2.8877,0.020439131706915914
prebreak,001201,2025-09-22,S,S,A,C,S,S,A,16.49,16.47,15.68,0.79,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.5573,-0.001818181818181941
prebreak,002078,2025-09-22,S,S,A,C,S,S,A,14.075,15.26,14.59,0.67,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.5297,0.07894770243471805
prebreak,600153,2025-09-22,S,S,A,C,S,S,A,9.8674,10.24,9.72,0.52,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,,
prebreak,603658,2025-09-22,S,S,A,C,S,S,A,38.3022,39.94,38.17,1.77,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,,
prebreak,688575,2025-09-22,S,S,A,C,S,S,A,14.4878,15.07,14.4,0.67,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,15.07,14.9867,2025-10-28,0,-0.1413,3.2615,0.0401829906342015
prebreak,000400,2025-09-24,S,S,A,C,S,S,A,23.982,23.8,22.61,1.19,,1,23.8,26.3469,2025-10-09,0,2.1237,1,23.8,26.5529,2025-10-16,0,2.2967,1,23.8,25.9273,2025-10-30,0,1.7713,1.8374,0.03474831703900949
prebreak,002001,2025-09-24,S,S,A,C,S,S,A,22.8067,23.71,22.71,1.0,,1,23.71,24.1972,2025-10-09,0,0.4688,1,23.71,23.4923,2025-10-13,0,-0.2356,1,23.71,23.4923,2025-10-13,0,-0.2356,2.2205,0.015108153554479253
prebreak,600479,2025-09-24,S,S,A,C,S,S,A,10.0306,10.81,10.29,0.52,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,4.1077,0.08393299460821724
prebreak,300015,2025-09-26,S,S,A,C,S,S,A,12.1296,12.32,11.81,0.51,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.4016,-0.009170974245601093
prebreak,600323,2025-09-26,S,S,A,C,S,S,A,26.3533,26.68,25.59,1.09,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.1143,0.05287771960705023
prebreak,601877,2025-09-26,S,S,A,C,S,S,A,28.4684,28.05,26.56,1.49,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.0,0.027327792646851812
prebreak,603885,2025-09-26,S,S,A,C,S,S,A,13.3472,13.43,12.91,0.52,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.6252,0.10357710166177903
prebreak,000155,2025-09-29,S,S,A,C,S,S,A,10.2252,10.33,9.83,0.5,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.8918,0.04234905472169692
prebreak,000708,2025-09-29,S,S,A,C,S,S,A,12.8331,12.44,11.83,0.61,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.0229,0.0006587376240088094
prebreak,000885,2025-09-29,S,S,A,C,S,S,A,15.454,14.24,13.64,0.6,,1,14.24,14.8723,2025-10-14,0,1.0351,1,14.24,14.8917,2025-10-21,0,1.0674,1,14.24,14.24,2025-11-04,1,-0.018,4.8026,-0.01753659422059972
prebreak,002978,2025-09-29,S,S,A,C,S,S,A,31.2788,31.62,30.04,1.58,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.0803,-0.01674132323994615
prebreak,600153,2025-09-29,S,S,A,C,S,S,A,9.4041,10.0,9.5,0.5,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.4969,0.0468597336892882
prebreak,002128,2025-09-30,S,S,A,C,S,S,A,21.6261,22.08,21.05,1.03,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.3394,0.09211817777464315
prebreak,600763,2025-09-30,S,S,A,C,S,S,A,44.04,44.69,43.06,1.63,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.7797,-0.009968985378821515
prebreak,000792,2025-10-09,S,S,A,C,S,S,A,22.41,20.77,19.88,0.89,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.3699,0.08572922111866177
prebreak,000818,2025-10-09,S,S,A,C,S,S,A,23.78,24.25,23.26,0.99,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,2.8404,0.15751789976133646
prebreak,603439,2025-10-09,S,S,A,C,S,S,A,12.4615,13.15,12.64,0.51,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,3.8849,0.061179825048429226
prebreak,000902,2025-10-10,S,S,A,C,S,S,A,14.3724,14.81,14.06,0.75,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,14.81,15.8993,2025-11-07,0,1.4365,3.201,0.05208006106873464
prebreak,300770,2025-10-10,S,S,A,C,S,S,A,44.5582,45.01,42.78,2.23,,0,0.0,0.0,,0,0.0,1,45.01,45.8835,2025-10-24,0,0.3761,1,45.01,44.7644,2025-11-07,0,-0.1254,1.6794,0.052155301444261504
prebreak,603505,2025-10-10,S,S,A,C,S,S,A,18.955,17.28,16.47,0.81,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.1013,0.0024828352991357328
prebreak,603899,2025-10-10,S,S,A,C,S,S,A,26.0623,26.68,25.74,0.94,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.0453,-0.05563103413954407
prebreak,688139,2025-10-10,S,S,A,C,S,S,A,32.7251,32.84,31.25,1.59,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.9623,-0.007571814894627882
prebreak,600323,2025-10-13,S,S,A,C,S,S,A,27.299,26.83,25.93,0.9,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.9551,0.05598231653246799
prebreak,603100,2025-10-13,S,S,A,C,S,S,A,23.439,23.96,23.01,0.95,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,4.9865,0.0899825401037766
prebreak,603260,2025-10-13,S,S,A,C,S,S,A,48.9,50.18,47.8,2.38,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.9916,-0.10743507648523654
prebreak,688334,2025-10-13,S,S,A,C,S,S,A,20.98,19.73,18.69,1.04,,1,19.73,20.5048,2025-10-20,0,0.7301,1,19.73,20.6434,2025-10-27,0,0.8633,1,19.73,21.2474,2025-11-10,0,1.4437,2.598,0.033272448735782945
prebreak,000623,2025-10-14,S,S,A,C,S,S,A,19.9929,18.84,17.89,0.95,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.4558,0.012888024820652655
prebreak,000708,2025-10-14,S,S,A,C,S,S,A,13.2823,12.44,11.83,0.61,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.2257,0.005294994323425062
prebreak,000885,2025-10-14,S,S,A,C,S,S,A,14.8723,14.24,13.64,0.6,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.8667,-0.027939912878753637
prebreak,002039,2025-10-14,S,S,A,C,S,S,A,17.6261,17.06,16.37,0.69,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.1928,0.05023568618327423
prebreak,002690,2025-10-14,S,S,A,C,S,S,A,19.1325,20.23,19.31,0.92,,0,0.0,0.0,,0,0.0,1,20.23,19.469,2025-10-28,0,-0.8434,1,20.23,19.31,2025-10-29,1,-1.0161,1.6972,0.01502743003578555
prebreak,000821,2025-10-15,S,S,A,C,S,S,A,12.6379,12.9,12.33,0.57,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,12.9,14.0421,2025-11-12,0,1.9853,3.7669,0.021543058508599167
prebreak,000951,2025-10-15,S,S,A,C,S,S,A,17.4961,17.1,16.26,0.84,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.2287,0.01569943971295551
prebreak,600763,2025-10-15,S,S,A,C,S,S,A,43.83,45.3,43.11,2.19,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.6758,0.07985697258641222
prebreak,600066,2025-10-20,S,S,A,C,S,S,A,27.4277,27.97,26.82,1.15,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.5428,0.03905959772859946
prebreak,600323,2025-10-20,S,S,A,C,S,S,A,27.3569,27.77,26.6,1.17,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.3284,0.05491713292243516
prebreak,601900,2025-10-20,S,S,A,C,S,S,A,13.0358,12.75,12.19,0.56,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.125,0.019857371214303088
prebreak,603100,2025-10-20,S,S,A,C,S,S,A,22.1971,23.96,23.01,0.95,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,23.96,25.9129,2025-11-17,0,2.0353,4.9865,0.0899825401037766
prebreak,603260,2025-10-20,S,S,A,C,S,S,A,48.49,50.18,47.8,2.38,,0,0.0,0.0,,0,0.0,1,50.18,49.6,2025-11-03,0,-0.2596,1,50.18,48.26,2025-11-04,0,-0.8222,1.5911,0.03549319026000819
prebreak,605507,2025-10-20,S,S,A,C,S,S,A,15.3578,15.91,15.26,0.65,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.1587,0.016193056850773324
prebreak,000885,2025-10-21,S,S,A,C,S,S,A,14.8917,15.18,14.44,0.74,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.9829,0.06803476061793368
prebreak,600587,2025-10-21,S,S,A,C,S,S,A,16.0731,16.57,15.79,0.78,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,2.372,0.13755358333689705
prebreak,600985,2025-10-21,S,S,A,C,S,S,A,13.4009,12.62,12.11,0.51,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.6055,0.06374276278517055
prebreak,603071,2025-10-21,S,S,A,C,S,S,A,14.0035,14.3,13.57,0.73,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,2.7655,0.08795883197954257
prebreak,603279,2025-10-21,S,S,A,C,S,S,A,14.8412,15.31,14.69,0.62,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,15.31,16.3528,2025-11-18,0,1.6622,1.9312,-0.005979230488397658
prebreak,603368,2025-10-21,S,S,A,C,S,S,A,18.0048,18.46,17.63,0.83,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.339,0.0023203136948590775
prebreak,600763,2025-10-22,S,S,A,C,S,S,A,42.2,45.3,43.07,2.23,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,45.3,44.14,2025-11-18,0,-0.5353,1.6758,0.07985697258641222
prebreak,603165,2025-10-22,S,S,A,C,S,S,A,12.1276,12.16,11.57,0.59,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.4267,-0.053565438315625546
prebreak,000792,2025-10-23,S,S,A,C,S,S,A,22.88,20.28,19.21,1.07,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.0239,0.03469387755102038
prebreak,002791,2025-10-23,S,S,A,C,S,S,A,22.08,22.71,21.59,1.12,,0,0.0,0.0,,0,0.0,1,22.71,22.66,2025-11-04,0,-0.06,1,22.71,22.66,2025-11-04,0,-0.06,2.7096,0.03274215552523896
prebreak,600109,2025-10-23,S,S,A,C,S,S,A,10.0373,10.44,9.89,0.55,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,,
prebreak,600188,2025-10-23,S,S,A,C,S,S,A,14.6552,13.68,13.02,0.66,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.1755,0.06120270503581149
prebreak,603320,2025-10-23,S,S,A,C,S,S,A,21.0535,19.26,18.35,0.91,,1,19.26,20.5371,2025-10-28,0,1.3864,1,19.26,20.5371,2025-10-28,0,1.3864,1,19.26,20.5371,2025-10-28,0,1.3864,1.7729,-0.031751185966694795
prebreak,603439,2025-10-23,S,S,A,C,S,S,A,12.3919,12.76,12.18,0.58,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,12.76,12.4715,2025-11-18,0,-0.5138,3.8849,0.029707571681973688
prebreak,600546,2025-10-24,S,S,A,C,S,S,A,10.7489,9.91,9.41,0.5,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.9225,0.0046144357377027045
prebreak,688139,2025-10-24,S,S,A,C,S,S,A,33.5153,34.39,32.92,1.47,,1,34.39,34.4142,2025-10-31,0,-0.0013,1,34.39,34.2166,2025-11-07,0,-0.1356,1,34.39,32.92,2025-11-20,1,-1.0171,1.8398,0.059510744168984386
prebreak,601878,2025-10-27,S,S,A,C,S,S,A,11.5209,11.61,11.07,0.54,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.3497,0.04796945404820918
prebreak,601900,2025-10-27,S,S,A,C,S,S,A,13.503,12.75,12.19,0.56,,1,12.75,14.1419,2025-11-03,0,2.4667,1,12.75,14.1896,2025-11-10,0,2.5518,1,12.75,13.4077,2025-11-24,0,1.1564,1.7052,0.04865334404858945
prebreak,603100,2025-10-27,S,S,A,C,S,S,A,23.3119,23.96,23.01,0.95,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,23.96,26.2063,2025-11-24,0,2.3439,4.9865,0.0899825401037766
prebreak,603939,2025-10-27,S,S,A,C,S,S,A,24.8132,25.27,24.17,1.1,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,2.3389,0.18360655737704912
prebreak,605507,2025-10-27,S,S,A,C,S,S,A,15.7607,15.99,15.31,0.68,,0,0.0,0.0,,0,0.0,1,15.99,16.1844,2025-11-10,0,0.2678,1,15.99,15.9621,2025-11-24,0,-0.0589,1.5948,-0.018329880343325833
prebreak,688334,2025-10-27,S,S,A,C,S,S,A,20.6434,19.73,18.69,1.04,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.6754,0.06166459600031815
prebreak,000885,2025-10-28,S,S,A,C,S,S,A,14.4263,15.3,14.56,0.74,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,,
prebreak,600426,2025-10-28,S,S,A,C,S,S,A,18.4496,19.02,18.06,0.96,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.8895,0.007048542731822538
prebreak,600739,2025-10-28,S,S,A,C,S,S,A,12.0711,12.32,11.8,0.52,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.2352,0.06408756896946266
prebreak,600985,2025-10-28,S,S,A,C,S,S,A,13.2433,13.61,13.08,0.53,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.9945,0.11298700614717094
prebreak,000951,2025-10-29,S,S,A,C,S,S,A,16.4337,17.11,16.28,0.83,,1,17.11,17.5344,2025-11-05,0,0.4953,1,17.11,17.3334,2025-11-12,0,0.2533,1,17.11,16.28,2025-11-21,1,-1.015,2.4145,0.04236741617058182
prebreak,600639,2025-10-29,S,S,A,C,S,S,A,10.7283,11.15,10.6,0.55,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,,
prebreak,688139,2025-10-31,S,S,A,C,S,S,A,34.4142,34.34,32.82,1.52,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.167,0.07865046170449785
prebreak,002416,2025-11-03,S,S,A,C,S,S,A,11.9462,12.27,11.71,0.56,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,2.1779,0.07988688901888419
prebreak,600483,2025-11-03,S,S,A,C,S,S,A,9.9776,10.05,9.51,0.54,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.4841,0.05215589748249294
prebreak,603281,2025-11-03,S,S,A,C,S,S,A,18.018,18.15,17.46,0.69,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.1954,0.0537622271451923
prebreak,603393,2025-11-03,S,S,A,C,S,S,A,28.83,30.32,29.15,1.17,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.8395,0.015405224380442117
prebreak,688334,2025-11-03,S,S,A,C,S,S,A,20.5246,19.73,18.69,1.04,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.0918,0.026129993147578245
prebreak,600426,2025-11-04,S,S,A,C,S,S,A,18.8271,19.02,18.06,0.96,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.6093,-0.051989252332500735
prebreak,601456,2025-11-04,S,S,A,C,S,S,A,10.7074,11.39,10.86,0.53,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,,
prebreak,601788,2025-11-04,S,S,A,C,S,S,A,18.4038,19.17,18.25,0.92,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,,
prebreak,601838,2025-11-04,S,S,A,C,S,S,A,16.1759,17.78,16.9,0.88,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.2666,0.09401452119937503
prebreak,601995,2025-11-04,S,S,A,C,S,S,A,36.2583,39.02,37.27,1.75,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,,
prebreak,001289,2025-11-05,S,S,A,C,S,S,A,17.1594,17.62,16.97,0.65,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.3648,-0.019525351302037586
prebreak,600639,2025-11-05,S,S,A,C,S,S,A,10.7571,11.16,10.6,0.56,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,,
prebreak,002601,2025-11-06,S,S,A,C,S,S,A,17.799,18.73,17.85,0.88,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.307,-0.07256033188193667
prebreak,688558,2025-11-06,S,S,A,C,S,S,A,28.7267,31.58,30.33,1.25,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,3.7582,0.11994649500350607
prebreak,600298,2025-11-07,S,S,A,C,S,S,A,37.7991,40.73,39.2,1.53,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.7725,0.016894622672199322
prebreak,000739,2025-11-10,S,S,A,C,S,S,A,15.2348,15.31,14.7,0.61,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.7673,-0.029649717698981504
prebreak,002572,2025-11-10,S,S,A,C,S,S,A,12.4504,12.51,11.86,0.65,,1,12.51,12.6361,2025-11-13,0,0.1793,1,12.51,12.6361,2025-11-13,0,0.1793,1,12.51,12.6361,2025-11-13,0,0.1793,1.7952,0.052668894508670405
prebreak,003031,2025-11-10,S,S,A,C,S,S,A,53.7849,56.1,53.4,2.7,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,56.1,59.1883,2025-12-08,0,1.1273,2.148,0.043043446425985454
prebreak,300012,2025-11-10,S,S,A,C,S,S,A,13.9734,14.51,13.83,0.68,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.994,0.08939810818587257
prebreak,600483,2025-11-10,S,S,A,C,S,S,A,10.1615,10.05,9.51,0.54,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.5471,0.05215589748249294
